Source,Target
0,15
0,661
0,168
0,744
0,112
0,514
0,365
0,538
0,419
0,801
0,117
0,690
0,564
0,522
0,92
0,766
0,712
0,657
1,614
1,95
1,677
1,547
1,175
1,209
1,331
1,764
1,622
1,130
1,658
1,11
1,62
1,791
1,458
2,538
2,742
2,649
2,180
2,667
2,166
2,637
2,60
2,744
2,473
2,636
3,795
3,167
3,694
3,429
3,558
3,422
3,6
3,327
3,204
3,323
3,680
3,805
3,709
3,727
3,171
3,790
4,706
4,34
4,549
4,243
4,163
4,720
4,637
4,168
4,506
4,433
4,119
4,429
4,684
5,97
5,273
5,463
5,22
5,299
5,411
5,76
5,423
5,601
5,619
5,446
5,714
5,618
5,499
5,673
6,590
6,230
6,211
6,591
6,176
6,671
6,653
6,421
6,494
6,137
6,704
6,178
7,329
7,413
7,587
7,234
7,11
7,713
7,188
7,682
7,388
7,78
7,434
7,759
7,44
7,38
7,345
7,422
7,570
7,159
8,360
8,385
8,114
8,764
8,12
8,164
8,504
8,785
8,747
8,526
8,439
8,619
8,407
8,598
8,608
8,149
8,657
8,543
8,212
9,752
9,682
9,395
9,337
9,545
9,498
9,552
9,707
9,603
9,379
9,136
9,404
9,212
9,302
9,22
9,102
9,805
9,150
10,67
10,480
10,307
10,71
10,606
10,729
10,602
10,124
10,407
10,484
10,271
10,193
10,585
10,36
10,813
10,817
10,433
10,273
10,527
11,98
11,702
11,828
11,102
11,433
11,326
11,379
11,297
11,17
11,83
11,413
11,36
11,771
11,736
12,672
12,755
12,804
12,265
12,229
12,98
12,594
12,441
12,747
12,778
12,451
12,341
12,615
12,172
12,582
12,812
12,53
13,585
13,47
13,442
13,661
13,677
13,362
13,294
13,675
13,727
13,594
13,512
13,191
13,828
13,133
13,68
13,793
14,45
14,29
14,81
14,651
14,635
14,476
14,406
14,809
14,421
14,802
14,667
14,422
14,345
14,160
14,248
14,477
14,703
15,555
15,78
15,25
15,787
15,753
15,450
15,47
15,642
15,754
15,687
15,85
15,761
15,554
15,792
16,127
16,582
16,77
16,52
16,394
16,320
16,92
16,180
16,337
16,822
16,646
16,239
16,319
16,522
16,650
16,311
16,585
16,158
16,761
16,731
17,822
17,391
17,605
17,527
17,694
17,263
17,476
17,664
17,286
17,609
17,454
17,233
17,753
17,402
18,383
18,700
18,58
18,31
18,159
18,500
18,119
18,632
18,771
18,317
18,714
18,414
18,388
18,281
18,617
19,35
19,547
19,530
19,573
19,492
19,433
19,678
19,295
19,41
19,390
19,606
19,383
19,700
19,21
19,350
20,128
20,258
20,421
20,614
20,563
20,777
20,584
20,72
20,646
20,607
20,511
20,412
20,464
20,167
20,424
20,324
20,652
20,586
20,528
21,502
21,336
21,579
21,69
21,468
21,650
21,455
21,775
21,395
21,126
21,371
21,160
22,488
22,470
22,305
22,290
22,34
22,507
22,546
22,685
22,357
22,279
22,733
22,196
22,729
22,525
22,233
23,84
23,307
23,326
23,695
23,783
23,667
23,572
23,781
23,601
23,382
23,318
23,701
23,413
23,819
23,591
23,128
23,524
23,269
24,607
24,32
24,494
24,786
24,397
24,234
24,819
24,627
24,247
24,203
24,133
24,663
24,245
24,514
24,344
24,28
24,163
24,313
24,93
24,513
24,470
24,649
24,755
25,133
25,29
25,769
25,770
25,88
25,386
25,140
25,571
25,283
25,747
25,138
26,34
26,737
26,747
26,290
26,451
26,256
26,770
26,307
26,510
26,540
26,47
26,273
26,541
26,668
26,518
26,759
26,88
26,333
26,507
26,398
26,310
26,729
27,206
27,711
27,58
27,118
27,772
27,228
27,784
27,811
27,44
28,654
28,780
28,316
28,177
28,500
28,386
28,311
28,558
28,683
28,588
28,370
28,732
28,674
29,322
29,668
29,402
29,239
29,616
29,66
29,426
29,142
29,324
29,605
30,128
30,126
30,758
30,135
30,786
30,394
30,326
30,762
30,769
30,700
30,424
30,592
30,570
30,380
31,794
31,469
31,731
31,600
31,348
31,815
31,786
31,769
31,209
31,534
31,142
31,40
31,563
31,613
31,346
31,799
31,141
32,675
32,273
32,235
32,597
32,483
32,649
32,96
32,630
32,263
32,716
32,316
33,539
33,119
33,40
33,281
33,509
33,198
33,174
33,582
33,600
33,480
33,691
33,369
33,470
33,99
33,681
33,49
34,792
34,454
34,339
34,363
34,283
34,201
34,763
34,486
34,145
34,100
34,752
34,85
34,612
34,285
34,470
34,498
35,394
35,463
35,769
35,722
35,220
35,443
35,87
35,189
35,762
35,86
35,666
35,268
35,404
36,139
36,401
36,120
36,369
36,106
36,576
36,587
36,454
36,632
36,419
36,407
36,219
36,805
36,169
37,705
37,778
37,504
37,462
37,799
37,700
37,699
37,199
37,541
37,760
37,67
37,171
37,181
37,676
37,549
38,812
38,317
38,718
38,811
38,129
38,271
38,496
38,656
38,125
38,623
38,291
38,737
38,488
38,264
38,159
38,183
38,52
39,258
39,205
39,511
39,700
39,590
39,424
39,189
39,399
39,647
39,217
39,815
40,474
40,422
40,525
40,158
40,184
40,699
40,587
40,374
40,547
40,145
40,626
40,452
40,782
40,627
40,209
40,790
40,570
40,770
40,483
41,808
41,431
41,572
41,123
41,553
41,470
41,143
41,260
41,140
41,426
42,786
42,409
42,378
42,302
42,751
42,733
42,707
42,385
43,660
43,176
43,568
43,269
43,101
43,458
43,800
43,695
43,322
43,254
43,586
43,599
43,806
43,634
43,420
44,335
44,427
44,542
44,71
44,563
44,353
45,545
45,396
45,816
45,349
45,717
45,240
45,759
45,400
45,446
45,785
45,825
45,476
45,81
45,283
46,353
46,221
46,500
46,325
46,778
46,717
46,50
46,755
46,741
46,277
46,760
46,534
46,334
46,731
46,236
46,723
46,92
47,264
47,769
47,329
47,613
47,653
47,116
47,466
47,807
47,722
47,478
48,752
48,712
48,759
48,261
48,353
48,122
48,394
48,437
48,101
49,155
49,152
49,630
49,601
49,348
49,489
49,179
49,670
49,231
49,555
49,554
49,706
49,779
49,472
50,378
50,762
50,183
50,212
50,138
50,145
50,711
50,673
50,230
50,578
50,826
50,634
50,475
50,733
51,179
51,80
51,636
51,667
51,804
51,132
51,227
51,356
51,605
51,142
51,546
51,54
51,553
51,652
52,90
52,441
52,305
52,479
52,228
52,213
52,342
52,760
52,56
52,348
52,399
52,741
52,509
53,718
53,447
53,431
53,217
53,113
53,584
53,323
54,494
54,682
54,161
54,314
54,495
54,404
54,785
54,448
54,613
54,196
54,780
54,323
54,82
54,241
54,204
54,125
54,525
55,191
55,207
55,296
55,184
55,310
55,232
55,544
55,212
55,590
55,103
55,627
