Source,Target
0,805
0,189
0,704
0,133
0,807
0,820
0,313
0,614
0,70
0,754
1,475
1,446
1,337
1,54
1,688
1,172
1,459
1,643
1,428
1,308
1,492
1,305
1,62
1,314
1,326
1,232
1,6
2,179
2,45
2,168
2,552
2,794
2,99
2,757
3,345
3,628
3,433
3,525
3,414
3,611
3,415
3,427
3,545
3,66
3,547
4,713
4,410
4,641
4,317
4,520
4,581
4,636
4,808
4,679
4,368
4,134
4,51
4,695
4,672
4,469
4,278
4,180
5,138
5,90
5,286
5,361
5,680
5,558
5,400
6,217
6,394
6,61
6,279
6,55
6,27
6,158
6,125
6,246
6,747
6,150
6,303
6,820
6,336
6,393
6,668
6,462
6,647
7,173
7,786
7,28
7,143
7,470
7,541
7,481
7,683
7,452
7,566
7,402
7,394
7,331
8,603
8,756
8,122
8,119
8,465
8,467
8,815
9,384
9,818
9,711
9,434
9,339
9,748
9,617
9,265
9,191
9,486
9,779
9,501
9,775
9,602
9,275
9,801
9,574
9,537
9,657
9,161
9,480
9,683
9,459
10,193
10,629
10,68
10,677
10,482
10,155
10,599
10,555
10,256
10,767
10,126
10,183
10,699
10,676
10,203
10,314
10,520
11,114
11,488
11,406
11,55
11,34
11,673
11,106
11,573
11,588
11,691
11,98
11,382
11,290
11,795
11,456
12,706
12,357
12,102
12,590
12,37
12,302
12,427
12,310
12,48
12,211
12,128
12,583
13,392
13,793
13,455
13,200
13,517
13,75
13,489
13,408
13,424
13,83
13,433
13,298
14,362
14,762
14,599
14,27
14,172
14,415
14,339
14,727
14,93
14,421
14,816
14,772
14,19
14,394
15,165
15,382
15,363
15,654
15,138
15,265
15,642
15,209
15,184
15,547
15,531
15,704
15,108
16,255
16,799
16,344
16,525
16,652
16,613
16,582
16,288
16,107
16,508
16,462
16,697
16,354
16,389
16,721
16,819
17,512
17,802
17,146
17,353
17,186
17,318
17,735
17,465
17,732
17,495
17,294
17,275
17,707
17,473
17,152
17,623
18,23
18,84
18,402
18,668
18,183
18,719
18,429
18,66
18,350
18,798
18,266
18,386
18,430
18,139
18,468
18,82
18,707
18,688
18,380
18,109
19,355
19,306
19,482
19,597
19,788
19,80
19,55
19,344
19,318
20,639
20,540
20,396
20,366
20,62
20,583
20,457
20,154
20,773
20,369
20,328
20,228
20,418
20,119
20,722
21,278
21,99
21,664
21,279
21,130
21,826
21,737
22,205
22,145
22,697
22,337
22,643
22,215
22,796
22,189
22,609
22,738
22,254
23,669
23,699
23,224
23,716
23,211
23,743
23,447
23,509
23,209
23,305
23,312
23,422
23,161
23,688
23,87
23,578
23,562
23,249
24,716
24,809
24,258
24,190
24,169
24,548
24,578
24,592
24,595
24,104
24,598
24,335
24,112
24,435
25,828
25,112
25,676
25,653
25,351
25,568
25,513
25,380
25,88
25,97
25,69
25,803
25,232
25,207
25,503
25,791
26,519
26,597
26,129
26,201
26,803
26,53
26,817
26,31
26,668
26,574
26,52
26,789
26,91
26,93
26,169
27,527
27,779
27,771
27,815
27,473
27,491
27,582
27,548
27,795
27,714
27,406
27,634
27,213
27,462
27,123
28,574
28,197
28,104
28,463
28,167
28,224
28,828
28,673
28,517
28,595
28,128
28,821
29,80
29,763
29,328
29,416
29,321
29,627
29,476
29,450
29,599
29,54
29,829
29,192
29,308
29,747
30,368
30,246
30,710
30,607
30,612
30,375
30,678
30,429
30,553
30,424
30,696
30,752
30,318
30,97
30,575
31,562
31,659
31,521
31,176
31,432
31,280
31,607
31,568
31,717
31,59
31,786
32,821
32,194
32,495
32,146
32,504
32,764
32,500
32,404
32,646
32,249
32,806
32,175
32,129
32,247
33,561
33,760
33,200
33,157
33,514
33,122
33,426
33,753
33,807
33,713
33,726
33,388
34,252
34,775
34,217
34,151
34,320
34,428
34,595
34,488
34,133
35,296
35,408
35,45
35,355
35,89
35,792
35,413
35,221
35,232
35,73
35,91
35,740
35,80
35,194
35,208
35,448
35,83
36,225
36,495
36,611
36,692
36,373
36,213
36,554
36,804
36,725
36,703
37,227
37,209
37,328
37,481
37,467
37,622
37,464
37,402
37,634
37,48
37,302
37,66
37,288
37,333
37,644
37,131
37,158
37,431
38,813
38,90
38,669
38,556
38,750
38,167
39,729
39,698
39,785
39,103
39,476
39,236
39,648
39,705
39,791
40,150
40,117
40,107
40,779
40,616
40,795
40,441
40,439
40,730
40,354
40,143
41,151
41,133
41,49
41,650
41,60
41,477
41,536
41,618
41,390
42,218
42,801
42,599
42,145
42,754
42,620
42,106
42,499
42,750
42,220
42,79
42,364
43,332
43,281
43,203
43,727
43,579
43,766
43,786
43,619
43,820
43,71
43,155
43,663
43,667
44,282
44,72
44,47
44,301
44,409
44,273
44,116
44,426
44,385
45,280
45,793
45,98
45,438
45,174
45,181
45,344
45,497
45,304
45,95
45,583
45,375
45,221
45,546
45,72
45,615
45,690
45,238
45,327
45,748
45,720
45,219
46,413
46,71
46,452
46,474
46,70
46,206
46,567
46,493
46,681
46,265
46,510
46,565
46,182
46,219
46,584
47,669
47,234
47,549
47,796
47,633
47,469
47,156
47,291
