Source,Target
0,379
0,570
0,760
0,692
0,798
0,43
0,435
0,477
1,43
1,169
1,144
1,626
1,384
1,136
1,109
1,265
1,686
1,41
1,715
1,792
1,570
1,214
1,683
1,583
1,357
1,8
1,196
1,764
1,302
1,568
1,308
1,534
1,486
2,159
2,430
2,815
2,72
2,323
2,38
2,283
2,485
2,388
2,206
3,158
3,780
3,101
3,156
3,646
3,614
3,709
3,240
3,534
3,73
3,771
3,565
3,733
3,459
4,209
4,720
4,159
4,753
4,60
4,525
4,658
4,161
4,696
4,66
4,722
4,153
4,570
4,150
5,30
5,565
5,102
5,568
5,679
5,225
5,280
5,489
5,160
5,170
5,540
5,578
5,709
6,591
6,434
6,399
6,589
6,53
6,16
6,182
6,779
6,427
6,127
6,560
6,209
6,793
6,13
6,223
7,491
7,196
7,227
7,666
7,429
7,500
7,340
7,183
7,380
7,294
7,69
7,327
7,34
8,304
8,747
8,382
8,311
8,17
8,252
8,781
8,94
8,316
8,521
8,828
8,300
8,475
9,115
9,287
9,220
9,126
9,243
9,257
9,705
9,622
9,566
9,101
9,375
9,818
9,120
9,722
9,193
9,590
10,758
10,557
10,501
10,795
10,722
10,65
10,687
10,566
10,255
10,125
10,84
10,402
10,53
10,40
11,320
11,663
11,298
11,681
11,593
11,326
11,89
11,37
11,607
11,802
11,456
12,562
12,231
12,96
12,294
12,312
12,574
12,686
12,780
12,369
12,173
12,708
12,576
12,44
12,149
12,639
13,762
13,159
13,30
13,293
13,252
13,485
13,784
13,563
13,44
13,297
13,74
13,382
14,367
14,29
14,761
14,205
14,73
14,55
14,447
14,330
14,777
14,825
14,411
14,704
14,93
14,726
14,178
14,200
14,120
14,573
14,740
15,347
15,538
15,70
15,191
15,449
15,667
15,84
15,474
15,260
15,181
15,400
15,24
15,261
15,192
16,145
16,799
16,408
16,591
16,160
16,125
16,246
16,111
16,789
16,226
16,161
16,455
16,139
16,269
16,264
16,501
16,69
16,712
16,353
16,257
17,331
17,38
17,200
17,721
17,232
17,809
17,105
17,747
17,424
17,557
17,700
17,336
17,773
17,326
17,482
17,822
17,234
18,277
18,448
18,519
18,130
18,324
18,36
18,716
18,120
18,152
18,738
18,627
18,184
18,798
18,674
18,317
19,620
19,681
19,353
19,272
19,674
19,767
19,665
19,237
19,321
19,470
19,690
19,788
19,65
19,798
19,820
19,608
20,350
20,375
20,208
20,76
20,25
20,390
20,336
20,368
20,550
20,137
20,577
20,464
21,322
21,424
21,631
21,739
21,764
21,143
21,632
21,789
21,263
21,523
21,483
21,594
21,697
22,318
22,394
22,434
22,743
22,207
22,636
22,466
22,557
22,584
22,824
22,642
23,47
23,247
23,435
23,162
23,272
23,802
23,621
23,393
23,99
23,195
23,45
23,444
23,720
23,313
23,653
23,768
23,801
23,591
23,337
23,767
23,304
24,822
24,338
24,204
24,213
24,415
24,719
24,28
24,280
24,179
24,307
24,431
24,299
24,720
24,151
25,740
25,372
25,343
25,383
25,370
25,774
25,191
25,169
25,535
25,51
25,741
25,598
25,629
25,180
25,201
26,430
26,608
26,630
26,811
26,411
26,293
26,259
26,637
26,144
26,238
26,532
26,805
26,67
26,55
27,220
27,787
27,522
27,212
27,625
27,410
27,797
27,252
27,478
27,132
27,632
27,91
27,650
27,62
27,438
28,107
28,73
28,699
28,718
28,510
28,554
28,412
28,566
28,674
28,267
28,397
28,660
28,41
28,343
28,199
28,801
28,174
28,769
28,706
28,245
28,786
28,184
29,42
29,539
29,388
29,474
29,96
29,337
29,668
29,292
29,129
29,95
29,754
29,196
29,689
29,430
30,571
30,286
30,421
30,454
30,675
30,88
30,127
30,375
30,456
30,530
30,535
30,263
30,419
31,136
31,456
31,553
31,546
31,77
31,435
31,631
31,559
