Source,Target
0,732
0,595
0,655
0,325
0,126
0,6
0,358
0,677
0,522
0,464
0,303
0,239
0,144
1,274
1,701
1,254
1,339
1,786
1,445
1,236
1,730
1,644
1,389
1,669
1,53
1,673
1,143
1,527
1,263
1,734
1,434
1,157
1,803
2,226
2,280
2,123
2,813
2,374
2,412
2,463
2,583
2,648
2,312
2,50
2,630
3,814
3,700
3,715
3,515
3,623
3,733
3,156
3,407
3,378
3,725
3,367
3,88
3,481
3,63
3,330
3,38
3,667
3,490
3,187
3,427
3,554
3,135
4,223
4,229
4,141
4,700
4,460
5,399
5,382
5,306
5,601
5,798
5,155
5,471
5,475
5,689
5,273
5,344
5,369
5,665
5,755
5,632
5,299
5,340
5,671
5,662
5,119
6,51
6,607
6,744
6,358
6,561
6,434
6,201
6,455
7,569
7,261
7,689
7,316
7,526
7,407
7,577
7,197
7,449
7,612
7,347
7,606
7,277
7,389
7,640
7,194
8,359
8,428
8,123
8,200
8,686
8,650
8,39
8,317
8,602
9,322
9,158
9,650
9,197
9,406
9,318
9,697
9,278
9,22
9,208
9,154
9,262
9,245
9,469
9,69
9,660
9,703
9,13
9,393
9,721
9,62
9,273
9,698
9,497
10,381
10,264
10,230
10,556
10,98
10,462
10,486
10,225
10,534
10,429
10,67
10,135
10,802
10,510
10,533
10,793
11,96
11,156
11,130
11,40
11,243
11,31
11,810
11,640
11,363
11,811
11,258
11,159
11,170
12,60
12,798
12,519
12,501
12,561
12,743
12,490
12,606
12,508
12,729
12,381
12,71
12,817
12,191
12,773
13,513
13,594
13,46
13,17
13,661
13,155
13,136
13,58
13,212
13,116
13,592
13,61
13,761
14,413
14,690
14,785
14,663
14,151
14,140
14,609
14,170
14,153
14,490
14,230
15,173
15,374
15,334
15,781
15,282
15,715
15,395
15,610
15,567
15,152
15,535
15,254
15,626
15,101
15,547
15,549
15,373
16,80
16,487
16,695
16,136
16,259
16,623
16,479
16,273
16,410
16,774
16,143
16,66
16,212
16,27
16,507
16,436
16,562
16,689
16,289
16,359
17,202
17,361
17,354
17,264
17,136
17,289
17,393
17,820
17,730
17,593
17,419
17,698
17,583
17,88
17,316
17,456
17,54
18,557
18,597
18,496
18,702
18,807
18,262
18,711
18,789
18,420
18,450
19,722
19,455
19,544
19,90
