Source,Target
0,470
0,194
0,500
0,784
0,818
0,779
0,351
0,642
0,355
0,426
0,735
0,147
1,267
1,327
1,610
1,333
1,808
1,527
1,777
1,123
1,452
1,700
1,726
1,61
2,650
2,274
2,246
2,293
2,35
2,299
2,610
2,262
2,586
2,747
2,434
2,537
2,681
2,828
2,218
2,395
2,44
2,68
3,125
3,486
3,538
3,446
3,769
3,138
3,781
3,739
3,547
3,653
3,55
3,603
3,255
3,611
3,757
4,772
4,165
4,130
4,301
4,321
4,444
4,124
4,20
4,485
4,678
4,123
4,469
4,184
4,558
4,733
4,241
5,761
5,597
5,521
5,283
5,55
5,93
5,786
5,617
5,468
5,35
5,483
5,149
5,161
5,95
5,80
5,620
5,790
5,37
5,58
5,53
6,815
6,16
6,570
6,598
6,823
6,28
6,268
6,678
6,238
6,476
6,343
7,802
7,11
7,558
7,267
7,448
7,756
7,590
7,553
7,323
7,752
7,13
7,126
8,805
8,706
8,516
8,772
8,338
8,73
8,46
8,789
8,645
8,619
8,497
8,672
8,518
8,674
8,326
8,75
8,709
8,93
8,612
8,171
8,146
9,165
9,792
9,318
9,385
9,344
9,52
9,14
9,296
9,369
9,504
9,676
9,114
9,720
9,180
9,515
9,548
9,268
9,92
9,346
9,599
9,538
9,416
9,91
9,367
10,168
10,619
10,763
10,477
10,370
10,503
10,465
10,372
10,70
10,326
11,580
11,486
11,569
11,53
11,145
11,786
11,118
11,126
11,203
11,641
11,753
11,379
11,656
11,224
12,603
12,568
12,296
12,436
12,435
12,401
12,430
12,71
12,557
12,706
12,136
13,280
13,190
13,587
13,596
13,751
13,633
13,127
13,350
13,255
13,720
13,96
13,825
13,293
13,817
13,337
13,816
13,818
13,443
13,559
13,662
13,58
13,545
14,242
14,117
14,30
14,489
14,111
14,747
14,353
14,714
14,407
14,659
14,343
14,812
14,568
15,77
15,652
15,715
15,338
15,579
15,230
15,95
15,109
15,279
15,354
15,556
15,213
15,588
15,443
15,60
15,521
15,393
15,235
15,609
16,64
16,767
16,826
16,19
16,210
16,191
16,197
16,444
16,560
16,620
16,518
17,625
17,542
17,555
17,790
17,348
17,120
17,436
17,165
17,70
17,450
17,575
17,489
17,778
17,433
17,150
18,272
18,136
18,437
18,227
18,368
18,641
18,670
18,307
19,809
19,48
19,340
19,592
19,341
19,695
19,190
19,208
19,209
19,367
19,687
19,476
19,392
19,295
19,797
19,266
19,228
19,628
19,112
20,414
20,586
20,438
20,266
20,111
20,144
20,672
20,520
20,712
20,623
20,210
20,503
20,696
20,223
20,815
20,301
21,164
21,353
21,526
21,808
21,136
21,675
21,72
21,785
21,154
21,456
21,749
21,24
21,61
21,108
21,814
21,261
22,81
22,484
22,250
22,510
22,634
22,729
22,83
22,815
22,34
22,168
22,115
22,476
22,544
22,156
22,195
22,781
22,503
23,198
23,195
23,144
23,264
23,669
23,432
23,378
23,420
23,447
23,375
23,521
23,551
24,164
24,304
24,616
24,490
24,364
24,393
24,441
24,331
24,354
24,98
24,492
24,161
24,426
25,378
25,175
25,444
25,240
25,308
25,190
25,640
25,310
25,275
25,276
25,676
25,203
25,254
25,306
25,450
25,144
25,106
25,826
25,558
25,537
26,389
26,128
26,602
26,453
26,766
26,80
26,545
26,781
26,227
26,251
26,163
26,170
26,484
26,427
26,421
26,553
26,655
26,130
27,80
27,215
27,508
27,610
27,473
27,101
27,378
27,771
27,393
27,138
27,782
27,825
27,130
27,355
27,328
27,476
27,699
28,820
28,490
28,805
28,374
28,116
28,586
28,682
28,609
28,813
28,355
28,181
28,776
28,648
28,138
28,268
28,483
29,96
29,785
29,425
29,724
29,185
29,43
29,135
29,436
29,618
29,79
29,818
29,696
29,242
29,690
29,597
29,396
29,628
29,510
29,726
29,210
30,781
30,45
30,642
30,171
30,654
30,498
30,121
30,90
30,114
30,113
31,69
31,453
31,267
31,707
31,86
31,622
31,437
31,753
31,493
31,534
31,291
31,727
31,266
31,203
32,668
32,217
32,640
32,201
32,760
32,139
32,436
32,40
32,33
32,779
32,220
32,481
32,131
32,360
32,420
32,138
32,302
32,735
32,746
32,45
32,770
33,81
33,536
33,510
33,810
33,264
33,411
33,348
33,739
33,41
33,779
33,224
33,151
33,789
33,706
33,258
34,472
34,662
34,38
34,267
34,141
34,683
34,413
34,642
34,389
34,50
34,107
34,700
35,539
35,466
35,251
35,214
35,307
35,353
35,409
35,379
35,311
35,230
35,129
35,390
35,807
35,743
35,58
35,389
35,107
36,477
36,556
36,478
36,761
36,82
36,370
36,453
36,774
36,591
36,486
36,706
37,304
37,327
37,801
37,465
37,741
37,102
37,280
37,471
37,410
37,445
37,363
37,436
37,429
37,710
37,461
37,770
37,427
38,160
38,333
38,745
38,709
38,654
38,355
38,414
38,577
38,515
38,539
38,613
38,655
38,171
38,146
38,283
39,245
39,627
39,765
39,577
39,371
39,554
39,438
39,559
39,620
39,747
39,717
39,136
39,511
39,144
39,691
39,513
40,666
40,304
40,825
40,192
40,801
40,177
40,727
40,502
40,374
40,758
40,53
40,337
40,99
40,373
40,457
41,436
41,264
41,189
41,711
41,213
41,351
41,552
41,677
41,432
41,668
41,78
42,817
42,275
42,76
42,457
42,91
42,732
42,620
42,487
42,234
42,688
42,342
42,691
42,414
42,563
43,347
43,823
43,45
43,793
43,810
43,584
43,427
43,673
43,289
43,96
43,276
43,79
43,274
43,685
43,358
43,627
44,292
44,774
44,465
44,761
44,619
44,755
44,532
44,813
44,197
44,521
44,272
44,734
44,308
44,750
44,89
44,671
45,577
45,480
45,336
45,161
45,333
45,784
45,95
45,151
45,244
45,350
46,540
46,76
46,334
46,351
46,415
46,207
46,608
46,163
46,580
46,318
46,61
46,651
46,134
46,212
46,813
46,103
46,396
47,814
47,467
47,309
47,114
47,417
47,318
47,169
47,798
47,560
47,713
47,462
47,644
47,821
47,485
47,200
48,756
48,406
48,359
48,727
48,686
48,772
48,175
48,795
48,702
48,783
49,802
49,148
49,402
49,691
49,631
49,788
49,247
49,213
49,660
49,299
49,576
49,325
50,259
50,755
50,134
50,416
50,485
50,738
50,63
50,361
50,707
51,518
51,264
51,545
51,292
51,475
51,701
51,280
51,824
51,393
51,580
52,465
52,332
52,415
52,541
52,134
52,702
52,680
52,191
52,797
52,163
52,448
52,90
53,825
53,391
53,619
53,810
53,371
53,340
53,523
53,312
53,550
53,445
53,747
53,273
53,537
53,67
53,602
53,136
53,385
53,283
53,529
53,280
53,168
53,423
53,377
53,76
53,70
53,732
53,479
54,159
54,194
54,228
54,820
54,766
54,758
54,184
54,284
54,162
54,229
54,592
54,596
54,646
54,519
54,102
55,120
55,259
55,265
55,499
55,294
55,675
55,593
55,116
55,622
55,113
55,647
55,625
55,620
55,717
55,491
55,436
55,753
55,632
55,312
55,269
55,208
55,550
55,615
55,250
56,320
56,279
56,348
56,632
56,398
56,158
56,642
56,257
