Source,Target
0,172
0,62
0,643
0,54
0,90
0,814
0,41
0,452
0,280
0,741
0,656
0,514
0,776
0,596
0,115
0,577
1,701
1,179
1,763
1,731
1,18
1,274
1,510
1,583
1,81
1,269
2,405
2,120
2,251
2,693
2,823
2,782
2,323
2,490
2,233
2,569
2,253
2,810
2,461
2,814
2,294
2,643
2,36
2,126
3,194
3,149
3,439
3,463
3,378
3,743
3,221
3,59
3,294
3,163
3,124
3,228
3,254
3,471
3,808
3,404
3,123
4,683
4,489
4,242
4,46
4,510
4,226
4,238
4,73
4,127
4,247
4,80
4,276
4,782
4,439
4,588
4,609
5,828
5,311
5,164
5,149
5,822
5,30
5,105
5,558
5,414
5,671
5,391
5,64
5,696
5,537
5,307
5,397
5,605
5,764
5,254
5,650
5,96
6,51
6,44
6,215
6,15
6,679
6,641
6,585
6,13
6,738
6,278
6,205
6,651
7,40
7,593
7,667
7,212
7,333
7,792
7,332
7,436
7,118
7,652
8,672
8,474
8,598
8,252
8,48
8,164
8,767
8,795
8,762
8,720
8,428
9,513
9,339
9,212
9,494
9,562
9,290
9,694
9,376
9,21
9,141
9,708
9,254
9,672
9,129
9,261
9,22
9,271
9,245
9,276
9,233
10,423
10,599
10,545
10,402
10,667
10,332
10,326
10,190
10,554
10,135
10,349
10,316
11,695
11,494
11,150
11,442
11,258
11,444
11,173
11,18
11,815
11,687
11,587
11,251
11,346
11,682
12,302
12,819
12,481
12,394
12,504
12,523
12,174
12,673
12,627
12,167
12,244
12,812
12,611
12,354
12,359
13,196
13,534
13,129
13,237
13,229
13,788
13,607
13,697
13,619
13,654
13,94
14,273
14,518
14,665
14,155
14,137
14,524
14,164
14,125
14,210
15,556
15,304
15,123
15,503
15,355
15,268
15,293
15,364
15,436
15,751
15,42
15,411
16,467
16,210
16,482
16,296
16,461
16,812
16,355
16,323
16,326
17,272
17,580
17,308
17,440
17,638
17,659
17,327
17,559
17,44
17,716
17,273
17,279
17,251
17,649
17,36
17,480
17,296
17,434
17,391
17,109
17,289
18,633
18,113
18,696
18,458
18,42
18,682
18,680
18,127
18,132
18,50
18,393
18,112
18,412
19,99
19,118
19,334
19,800
19,763
19,214
19,694
19,307
19,754
19,815
19,185
19,728
19,675
19,65
19,71
19,504
19,254
20,627
20,461
20,344
20,612
20,100
20,70
20,755
20,764
20,68
20,79
20,823
20,61
21,791
21,69
21,112
21,396
21,407
21,151
21,61
21,484
21,663
21,823
21,251
21,410
21,109
21,607
21,133
21,776
22,457
22,602
22,71
22,506
22,28
22,644
22,269
22,773
22,458
22,619
22,618
22,433
22,42
22,381
22,826
22,296
22,756
22,472
23,770
23,414
23,604
23,153
23,816
23,408
23,118
23,262
23,822
23,468
23,754
23,625
23,489
23,372
23,775
23,655
24,695
24,566
24,48
24,82
24,99
24,324
24,762
24,480
24,405
24,776
24,290
24,721
24,789
24,400
24,441
25,521
25,610
25,156
25,707
25,159
25,453
25,104
25,40
26,578
26,161
26,340
26,551
26,604
26,259
26,262
26,390
26,595
26,369
26,554
26,699
26,463
27,502
27,517
27,711
27,347
27,450
27,555
27,706
27,225
28,257
28,185
28,518
28,802
28,380
28,728
28,178
28,175
28,594
28,343
28,568
28,154
28,659
28,564
28,710
29,67
29,131
29,283
29,725
29,242
29,281
29,432
29,659
29,676
29,375
29,443
29,341
29,444
30,430
30,380
30,163
30,654
30,488
30,158
30,42
30,549
30,499
30,725
30,272
30,754
31,740
31,518
31,224
31,715
31,85
31,290
31,749
31,322
31,394
31,544
31,177
31,508
32,192
32,308
32,654
32,345
32,82
32,560
32,602
32,636
32,667
32,446
32,690
32,635
32,124
32,717
33,213
33,487
33,152
33,821
33,378
33,431
33,155
33,441
33,273
33,567
33,423
33,696
33,737
33,375
34,790
34,369
34,345
34,282
34,507
34,654
34,334
34,462
34,105
34,809
34,351
34,803
34,229
34,488
34,156
34,656
34,97
34,675
34,116
34,561
34,177
35,470
35,364
35,105
35,538
35,89
35,596
35,350
35,240
35,221
35,434
35,729
35,300
35,341
36,383
36,650
36,464
36,454
36,502
36,724
36,566
36,50
36,770
36,544
36,788
36,601
36,629
36,555
36,394
36,670
36,334
36,573
36,523
36,465
36,386
36,795
37,466
37,207
37,727
37,829
37,229
37,356
37,113
37,392
37,400
37,216
37,121
37,736
37,367
37,638
37,386
37,744
38,39
38,633
38,637
38,412
38,653
38,174
38,682
38,335
38,813
38,415
38,224
38,154
38,259
38,138
39,601
39,213
39,175
39,508
39,551
39,136
39,285
39,58
39,250
39,603
39,240
39,621
39,86
39,617
40,400
40,418
40,530
40,614
40,365
40,251
40,487
40,124
40,667
40,589
40,733
40,501
40,829
40,286
40,90
41,116
41,823
41,527
41,789
41,217
41,81
41,574
41,194
41,213
41,490
41,603
42,728
42,292
42,241
42,581
42,442
42,253
42,205
42,659
42,484
42,681
42,518
42,136
42,542
42,794
43,265
43,118
43,817
43,614
43,687
43,611
43,263
43,535
43,157
43,259
43,579
44,713
44,749
44,249
44,372
44,236
44,179
44,747
45,148
45,679
45,567
45,343
45,813
45,495
45,143
45,674
45,794
45,780
45,613
45,592
45,209
45,354
45,139
45,610
45,822
45,556
46,343
46,203
46,776
46,755
46,793
46,58
46,328
46,629
46,107
46,212
46,541
46,515
46,261
46,826
47,732
47,167
47,662
47,580
47,527
47,301
47,169
47,57
47,324
47,106
48,768
48,121
48,578
48,264
48,270
48,360
48,386
48,265
48,606
48,434
48,337
48,647
48,663
48,530
48,225
48,136
48,631
49,169
49,471
49,187
49,618
49,267
49,87
49,791
49,373
49,543
49,418
49,583
49,527
49,103
49,501
49,80
49,688
50,419
50,464
50,608
50,152
50,140
50,722
50,739
50,656
50,323
50,106
50,174
50,290
50,384
50,443
50,327
50,634
51,398
51,265
51,421
51,104
51,492
51,437
51,789
51,243
51,627
51,360
51,449
51,523
51,455
52,473
52,376
52,548
52,143
52,96
52,130
52,499
52,365
52,178
52,406
52,185
52,540
52,175
52,283
53,820
53,450
53,346
53,217
53,195
53,364
53,605
53,624
53,620
53,74
53,167
53,573
53,447
53,121
53,283
53,310
53,152
53,427
53,406
53,154
53,828
54,599
54,476
54,179
54,315
54,230
54,331
54,448
54,275
54,733
54,491
55,822
55,656
55,112
55,144
55,604
55,619
55,582
55,241
55,134
55,237
55,796
56,219
56,172
56,119
56,645
56,757
56,396
56,632
56,773
56,720
56,336
57,514
57,618
57,302
57,402
57,659
57,771
57,90
57,198
57,417
57,656
57,735
57,380
57,171
57,81
57,593
57,134
58,263
58,100
58,81
58,592
58,266
58,650
58,688
58,713
58,663
58,331
58,93
58,280
58,799
58,353
59,775
59,180
59,617
59,94
59,88
59,755
59,584
59,160
59,142
59,164
59,323
60,146
60,443
60,143
60,784
60,277
60,191
60,760
60,549
60,606
60,492
60,287
60,275
60,762
60,276
60,487
61,673
61,96
61,360
61,575
61,327
61,629
61,380
61,92
61,615
61,702
61,469
61,624
61,262
61,467
61,139
61,146
61,354
61,257
61,452
62,525
62,140
62,750
62,124
62,633
62,494
62,618
62,469
62,238
62,232
62,783
62,614
63,221
63,159
63,634
63,347
63,689
63,423
63,771
63,816
63,143
63,481
64,372
64,69
64,716
64,562
64,95
64,765
64,619
64,712
64,741
64,797
64,621
64,523
64,359
64,679
64,615
64,324
64,507
65,540
65,689
65,655
65,669
65,275
65,127
65,174
65,403
65,580
65,416
65,593
65,463
65,80
66,491
66,490
66,155
66,224
66,109
66,797
66,699
66,648
66,360
66,672
66,215
66,662
66,344
66,551
66,681
66,363
66,816
67,352
67,697
67,454
67,754
67,646
67,480
67,144
67,377
67,224
67,238
68,166
68,190
68,604
68,762
68,710
68,332
68,751
68,543
68,829
68,223
68,581
68,120
68,626
68,247
68,364
69,756
69,359
69,823
69,281
69,104
69,600
69,449
69,208
69,597
69,190
69,753
70,727
70,610
70,331
70,557
70,258
70,355
70,683
70,137
70,790
70,665
70,174
71,145
71,184
71,716
71,218
71,390
71,148
71,95
71,789
71,186
71,537
71,395
71,743
71,453
71,152
71,493
71,695
71,405
71,418
72,76
72,726
72,279
72,459
72,592
72,609
72,234
72,801
72,749
72,711
72,574
72,186
72,594
73,313
73,390
73,443
73,123
73,633
73,705
73,246
73,639
74,206
74,222
74,92
74,445
74,765
74,683
74,460
75,201
75,511
75,456
75,92
75,787
75,302
75,244
75,214
75,503
75,483
75,362
75,625
75,788
76,392
76,654
76,178
76,389
76,146
76,210
76,763
76,580
76,196
76,659
76,245
76,653
76,169
76,752
76,432
76,160
76,753
76,454
77,323
77,552
77,816
77,642
77,242
77,563
77,183
77,592
77,398
77,116
77,175
77,580
77,826
77,418
77,345
78,168
78,537
78,442
78,228
78,555
78,754
78,355
78,600
78,585
78,713
78,557
78,755
78,469
78,697
78,530
78,186
78,584
79,536
79,233
79,520
79,611
79,710
79,645
79,779
79,158
79,417
79,465
79,696
79,416
79,624
79,210
79,752
80,665
80,350
80,142
80,346
80,743
80,753
80,723
80,737
80,520
80,607
80,610
80,276
80,829
80,701
81,682
81,89
81,144
81,822
81,797
81,688
81,232
81,639
81,276
81,692
81,130
81,501
82,184
82,320
82,325
82,481
82,400
82,466
82,801
82,366
82,533
82,666
82,229
82,359
82,405
82,180
82,484
82,809
82,487
83,679
83,117
83,538
83,215
83,260
83,701
83,497
83,565
83,363
84,332
84,362
84,180
84,547
