Source,Target
0,420
0,619
0,816
0,827
0,4
0,283
0,514
0,789
1,204
1,94
1,707
1,9
1,632
1,150
1,755
1,207
1,53
1,175
1,202
1,27
1,790
1,383
2,678
2,505
2,139
2,177
2,73
2,608
2,253
2,306
2,280
2,217
2,29
3,697
3,692
3,538
3,405
3,110
3,603
3,807
3,33
3,241
3,347
3,623
3,208
3,798
3,737
3,233
3,785
3,217
4,272
4,511
4,26
4,333
4,433
4,551
4,224
4,643
4,471
4,793
4,435
4,251
4,761
4,657
4,265
4,630
4,567
4,771
4,770
5,494
5,665
5,659
5,243
5,521
5,545
5,340
5,341
5,301
5,134
5,748
5,100
5,42
5,416
6,664
6,43
6,662
6,645
6,754
6,279
6,483
6,711
6,553
6,772
6,332
6,132
6,210
6,485
6,211
6,726
6,631
6,536
6,265
6,406
7,598
7,564
7,354
7,204
7,498
7,155
7,75
7,687
7,182
7,412
7,309
7,534
7,109
7,384
8,339
8,78
8,761
8,326
8,551
8,393
8,232
8,477
8,54
8,606
8,381
8,549
8,552
8,553
8,162
8,785
8,201
8,755
8,556
8,744
8,462
8,125
8,662
8,756
9,659
9,808
9,463
9,746
9,450
9,27
9,583
9,221
9,314
9,451
9,287
9,788
9,68
9,312
10,710
10,263
10,579
10,722
10,590
10,310
10,369
10,669
10,769
10,592
10,66
10,312
10,399
10,400
11,560
11,814
11,237
11,442
11,821
11,348
11,703
11,543
11,29
11,181
11,42
11,810
11,214
11,524
11,477
11,115
11,155
11,584
11,496
11,517
12,534
12,403
12,804
12,268
12,515
12,276
12,497
12,543
12,309
12,388
12,301
12,486
12,450
12,625
12,29
12,336
13,455
13,730
13,377
13,230
13,413
13,363
13,623
13,793
13,506
13,256
13,619
13,177
13,697
13,620
14,528
14,30
14,685
14,529
14,201
14,623
14,135
14,365
14,151
14,304
14,540
14,307
14,372
14,159
14,348
14,38
14,611
14,228
14,303
14,155
14,589
15,257
15,68
15,266
15,387
15,142
15,197
15,418
15,382
15,654
15,87
15,198
15,156
15,768
16,767
16,416
16,668
16,277
16,439
16,437
16,805
16,591
16,746
16,96
16,679
16,652
16,751
17,235
17,188
17,495
17,164
17,797
17,316
17,488
17,80
17,192
17,756
17,267
17,477
17,577
17,254
17,30
17,391
17,108
17,273
18,251
18,46
18,290
18,562
18,749
18,792
18,630
18,435
18,111
18,578
18,584
18,65
18,829
18,414
19,640
19,199
19,194
19,352
19,448
19,225
19,308
19,708
19,733
19,480
19,794
19,85
19,229
19,291
19,105
19,716
20,713
20,60
20,498
20,115
20,647
20,623
20,158
20,739
20,129
21,655
21,575
21,672
21,256
21,87
21,392
21,821
21,309
21,305
21,399
22,540
22,563
22,285
22,323
22,507
22,31
22,427
22,621
22,331
22,402
22,773
22,418
23,780
23,777
23,564
23,267
23,715
23,497
23,661
23,178
23,797
23,647
23,84
23,74
24,537
24,190
24,789
24,701
24,347
24,118
24,698
24,524
24,292
24,758
24,534
24,498
24,708
24,559
24,806
24,664
24,657
24,230
24,257
25,290
25,476
25,72
25,434
25,185
25,248
25,734
25,532
25,187
25,503
25,662
25,788
25,497
25,50
25,515
25,160
25,378
25,116
26,515
26,386
26,823
26,97
26,743
26,435
26,700
26,456
26,516
26,42
26,433
26,412
26,476
26,322
26,547
27,527
27,653
27,540
27,87
27,625
27,166
27,398
27,462
27,447
27,572
27,612
27,491
28,746
28,391
28,356
28,435
28,83
28,729
28,768
28,608
28,394
28,390
28,279
29,816
29,315
29,470
29,242
29,248
29,419
29,709
29,349
29,59
29,491
29,638
29,518
29,485
29,502
29,62
30,611
30,803
30,144
30,286
30,366
30,167
30,201
30,147
30,346
30,58
30,781
30,399
30,408
30,800
30,110
30,712
30,387
31,364
31,133
31,703
31,788
31,46
31,458
31,673
