Source,Target
0,179
0,288
0,289
0,163
0,168
0,506
0,683
0,217
0,529
0,374
0,788
0,532
0,263
0,700
0,463
1,417
1,731
1,45
1,422
1,683
1,130
1,73
1,156
1,316
1,521
1,746
1,642
1,112
1,451
1,137
1,663
1,646
1,699
1,519
1,158
2,731
2,235
2,528
2,112
2,657
2,802
2,386
2,642
2,284
2,663
2,205
2,595
2,673
2,695
2,421
2,261
2,121
3,418
3,118
3,566
3,152
3,123
3,80
3,14
3,30
3,65
3,572
3,218
3,437
4,788
4,565
4,122
4,230
4,276
4,235
4,115
4,178
4,68
4,399
4,620
4,18
4,274
4,743
4,8
5,463
5,80
5,18
5,683
5,566
5,329
5,782
5,197
5,244
5,302
5,357
5,721
5,737
5,112
5,374
5,274
5,195
6,519
6,280
6,293
6,829
6,404
6,796
6,381
6,435
6,447
6,420
6,60
6,274
6,430
6,160
6,114
6,196
7,748
7,744
7,220
7,705
7,42
7,93
7,43
7,417
7,133
7,419
7,30
7,107
8,714
8,677
8,343
8,316
8,216
8,479
8,466
8,810
8,156
8,689
8,758
8,159
8,261
8,601
8,560
8,606
9,470
9,178
9,635
9,304
9,614
9,575
9,301
9,792
9,807
10,321
10,826
10,185
10,30
10,136
10,817
10,156
10,389
10,664
10,656
10,397
10,208
10,536
11,379
11,608
11,167
11,476
11,786
11,557
11,71
11,778
11,273
11,219
11,192
11,768
11,575
11,235
11,321
12,626
12,614
12,220
12,141
12,826
12,367
12,396
12,18
12,157
12,719
12,305
12,457
12,749
12,437
12,272
12,818
12,557
13,520
13,269
13,301
13,803
13,601
13,324
13,108
13,423
14,490
14,749
14,87
14,674
14,600
14,60
14,756
14,185
14,235
14,776
14,256
15,380
15,695
15,829
15,638
15,549
15,444
15,703
15,27
15,453
15,523
15,343
15,560
16,274
16,769
16,40
16,510
16,35
16,212
16,143
16,413
16,65
17,697
17,270
17,707
17,144
17,596
17,297
17,390
17,760
17,731
17,555
17,685
17,788
17,239
17,584
17,109
17,115
17,347
