Source,Target
0,736
0,268
0,477
0,720
0,447
0,492
0,59
0,389
0,430
0,330
0,1
0,821
0,704
0,593
1,113
1,406
1,158
1,813
1,828
1,202
1,407
1,231
1,291
1,230
1,628
1,206
1,696
1,450
1,826
2,406
2,428
2,91
2,67
2,777
2,758
2,752
2,612
2,298
3,509
3,824
3,178
3,343
3,662
3,641
3,601
3,774
3,784
3,30
3,524
3,372
3,558
3,419
4,335
4,350
4,269
4,705
4,789
4,220
4,492
4,382
4,755
4,775
4,226
4,802
4,169
4,825
4,58
4,116
4,561
5,728
5,461
5,714
5,771
5,743
5,146
5,556
5,194
5,407
5,510
6,488
6,547
6,152
6,382
6,752
6,743
6,19
6,470
6,581
6,319
6,213
6,720
6,595
6,557
6,179
7,506
7,133
7,320
7,28
7,270
7,273
7,257
7,710
7,329
7,170
8,122
8,503
8,54
8,481
8,434
8,251
8,343
8,103
8,346
8,199
8,590
8,675
8,652
8,241
8,700
8,374
8,607
8,572
9,130
9,159
9,431
9,464
9,792
9,240
9,142
9,478
9,299
9,314
9,371
9,62
9,71
9,649
10,671
10,694
10,382
10,600
10,257
10,460
10,409
10,678
10,815
10,684
10,104
10,516
10,367
10,740
10,119
10,216
10,577
10,380
11,546
11,671
11,92
11,391
11,282
11,771
11,110
11,638
11,46
11,81
11,737
11,624
11,758
11,225
11,452
11,283
12,350
12,661
12,316
12,483
12,536
12,615
12,89
12,435
12,185
12,272
12,178
12,561
12,446
12,27
12,755
12,97
12,504
12,613
12,659
12,124
12,805
12,88
12,320
13,544
13,309
13,39
13,665
13,609
13,285
13,399
13,30
13,600
13,696
13,596
13,190
13,494
13,124
13,791
13,730
13,708
13,410
13,441
13,409
13,572
14,120
14,118
14,747
14,623
14,138
14,139
14,689
14,782
14,556
15,159
15,826
15,60
15,795
15,768
15,610
15,616
15,520
15,753
15,24
15,170
15,631
15,263
15,187
15,518
15,739
16,510
16,603
16,698
16,192
16,22
16,611
16,765
16,761
16,284
16,485
16,269
16,89
16,291
16,755
16,529
16,55
16,329
16,166
17,286
17,391
17,764
17,413
17,773
17,260
17,685
17,501
17,76
17,377
18,99
18,291
18,49
18,482
18,313
18,682
18,154
18,318
18,342
18,83
18,297
18,367
18,653
18,621
18,620
18,327
18,609
19,537
19,378
19,582
19,264
19,501
19,140
19,241
19,605
19,172
19,139
19,420
19,488
19,663
20,282
20,548
20,444
20,752
20,44
20,42
20,306
21,471
21,434
21,253
21,243
21,148
21,337
21,633
21,428
21,505
21,143
21,187
21,227
21,784
21,34
21,720
21,437
21,709
21,454
21,33
22,643
22,571
22,260
22,88
22,314
22,469
22,540
22,677
22,679
22,285
22,458
22,101
22,331
22,42
22,141
22,294
22,220
22,36
23,327
23,413
23,415
23,215
23,478
23,620
23,218
23,191
23,68
23,63
23,145
23,431
23,721
23,257
23,545
23,666
23,94
24,227
24,225
24,36
24,283
24,661
24,427
24,113
24,706
24,358
24,451
24,169
24,700
25,615
25,209
25,439
25,532
25,267
25,450
25,585
26,412
26,802
26,186
26,769
26,711
26,456
26,827
26,571
26,188
26,189
26,591
27,604
27,132
27,102
27,542
27,143
27,822
27,500
27,53
27,418
27,335
27,95
27,71
27,737
28,631
28,685
28,52
28,71
28,202
28,312
28,519
28,77
28,799
28,806
28,234
28,318
28,44
28,555
28,696
28,170
29,424
29,555
29,642
29,262
29,669
29,498
29,703
29,299
29,130
29,597
29,61
29,561
29,584
29,104
29,193
29,336
30,203
30,76
30,684
30,675
30,344
30,270
30,470
30,779
30,774
30,646
30,349
30,56
30,62
30,364
30,129
30,320
30,531
31,202
31,222
31,788
31,89
31,529
31,228
31,195
31,235
31,532
31,490
31,296
31,601
32,674
32,555
32,513
32,694
32,436
32,84
32,200
32,308
32,185
32,40
32,502
32,519
32,811
32,505
32,427
32,259
32,107
32,204
33,185
33,591
33,430
33,269
33,39
33,662
33,508
33,473
33,437
33,569
33,527
34,781
34,530
34,408
34,64
34,723
34,639
34,66
34,670
34,539
34,238
34,132
34,201
34,654
35,824
35,216
35,648
35,407
35,82
35,667
35,788
35,702
36,41
36,764
36,181
36,412
36,38
36,86
36,455
36,367
36,90
36,823
36,548
36,822
37,106
37,491
37,630
37,198
37,461
37,573
37,307
37,263
37,511
38,613
38,251
38,626
38,175
38,632
38,724
38,76
38,233
38,259
38,583
38,601
38,382
38,121
38,647
38,114
39,385
39,363
39,693
39,137
39,714
39,560
39,322
39,242
39,474
39,479
39,530
39,309
39,282
39,802
39,303
39,737
39,170
39,724
39,575
40,145
40,91
40,720
40,829
40,740
40,108
40,127
40,759
41,196
41,452
41,613
41,704
41,121
41,401
41,658
41,68
41,442
41,169
41,276
42,288
42,591
42,579
42,586
42,504
42,172
42,810
42,541
42,567
42,566
42,232
42,770
42,43
42,549
42,362
42,656
42,58
42,525
43,229
43,335
43,128
43,821
43,787
43,416
43,763
43,680
43,138
43,557
43,134
43,786
44,502
44,636
44,64
44,794
44,295
44,703
44,58
44,675
44,112
44,224
44,629
44,416
44,679
44,654
45,360
45,133
45,805
45,228
45,277
45,630
45,591
45,386
45,500
45,562
45,793
45,408
45,762
45,597
46,160
46,405
46,345
46,287
46,567
46,278
46,399
46,367
46,149
46,583
46,605
46,731
46,750
46,309
46,409
46,140
46,534
46,827
46,195
46,118
46,433
46,602
46,397
46,664
46,200
46,205
46,407
47,627
47,667
47,116
47,259
47,123
47,821
47,122
47,283
47,105
47,759
47,193
47,677
47,622
47,175
47,208
47,796
48,608
48,779
48,772
48,119
48,660
48,175
48,314
48,611
48,339
48,732
48,677
48,152
48,543
48,384
49,374
49,342
49,580
49,478
49,60
49,194
49,331
49,679
49,791
49,70
49,178
50,136
50,633
50,96
50,569
50,566
50,624
50,475
50,408
50,796
50,553
50,393
50,487
50,204
50,580
50,239
51,311
51,346
51,160
51,542
51,461
51,821
51,56
51,237
51,513
51,205
51,109
51,321
51,642
51,414
51,780
51,761
52,756
52,131
52,672
52,182
52,592
52,618
52,581
52,395
52,619
52,372
52,770
52,748
52,525
52,120
53,81
53,784
53,513
53,440
53,297
53,728
53,419
53,69
53,695
53,507
53,503
53,204
53,711
53,742
53,720
53,72
53,317
53,232
54,425
54,490
54,214
54,134
54,55
54,753
54,617
54,592
54,197
55,153
55,241
55,589
55,90
55,494
55,824
55,732
55,509
55,484
55,531
55,365
56,211
56,212
56,511
56,413
56,106
56,350
56,165
56,366
56,256
56,409
56,771
56,427
56,482
56,185
56,247
56,240
56,227
57,386
57,706
57,382
57,796
57,661
57,66
57,487
57,774
57,666
57,743
57,725
57,683
57,324
57,799
57,245
57,548
57,295
57,125
57,684
58,98
58,341
58,132
58,556
58,255
58,270
58,228
58,300
58,657
58,282
58,125
58,461
58,779
58,665
58,437
58,458
58,440
59,111
59,81
59,433
59,710
59,148
59,147
59,453
59,507
59,173
59,697
59,89
59,656
59,427
59,626
59,339
59,498
59,234
60,536
60,269
60,335
60,242
60,718
60,280
60,773
60,626
60,466
60,185
60,738
60,493
60,174
60,260
60,759
60,298
61,209
61,730
61,685
61,192
61,753
61,238
61,802
61,487
61,217
61,631
61,776
61,780
61,519
61,522
61,67
61,578
61,485
61,234
61,415
61,761
61,140
61,372
62,554
62,85
62,410
62,209
62,179
62,100
62,520
62,367
62,280
62,109
62,190
62,335
62,145
62,822
62,611
62,744
62,564
62,373
62,607
63,316
63,776
63,145
63,508
63,149
63,176
63,302
63,272
63,241
63,73
63,470
63,541
63,320
64,206
64,366
64,448
64,824
64,472
64,111
64,609
64,69
64,383
64,342
64,185
64,163
65,131
65,210
65,430
65,690
65,544
65,640
65,426
65,817
65,555
65,402
65,410
66,495
66,687
66,83
66,479
66,168
66,638
66,802
66,241
66,381
66,735
66,238
66,700
67,818
67,717
67,353
67,773
67,671
67,365
67,437
67,121
67,694
68,774
68,477
68,414
68,716
68,707
68,500
68,622
68,208
68,280
68,245
68,670
68,663
68,827
68,646
69,296
69,724
69,572
69,202
69,269
69,232
69,526
69,791
69,710
69,725
69,759
70,551
70,192
70,678
70,183
70,691
70,435
70,191
70,196
70,300
70,71
70,450
70,390
70,382
70,79
70,692
70,361
70,715
71,164
71,802
71,665
71,201
71,810
71,355
71,204
71,183
71,633
71,372
71,222
71,681
71,125
71,486
71,712
71,346
71,406
71,374
72,758
72,106
72,513
72,750
72,597
72,180
72,704
72,681
72,606
72,274
72,91
72,700
72,795
72,193
72,461
72,156
72,525
72,307
73,178
73,572
73,609
73,471
73,515
73,605
73,580
73,363
74,536
74,319
74,705
74,623
74,410
74,586
74,231
75,157
75,286
75,428
75,202
75,168
75,390
75,491
75,640
75,309
75,466
75,119
76,590
76,520
76,145
76,201
76,218
76,754
76,270
76,756
76,667
76,205
76,702
76,565
76,580
76,324
76,329
76,194
76,320
76,309
76,419
76,263
77,761
77,451
77,231
77,176
77,413
77,475
77,147
77,311
77,337
78,498
78,236
78,638
78,500
78,544
78,319
78,462
78,724
78,485
78,305
78,219
78,740
78,255
78,242
79,757
79,632
79,345
79,392
79,204
79,186
79,398
79,538
79,309
79,814
80,698
80,328
80,477
80,174
80,176
80,670
80,621
80,735
80,190
80,295
80,535
80,421
80,222
80,90
80,106
80,561
81,563
81,193
81,686
81,94
81,122
81,585
81,360
81,706
81,367
81,107
81,507
81,656
81,768
81,358
81,755
82,487
82,418
82,781
82,387
82,86
82,789
82,282
82,249
82,277
82,196
82,384
83,814
83,429
83,735
83,437
83,700
83,510
83,543
83,541
83,206
83,407
83,401
83,701
83,537
84,674
84,96
84,298
84,813
84,693
84,575
84,555
84,150
84,825
84,229
84,412
84,161
84,277
84,715
84,501
84,268
84,319
84,170
84,307
84,128
85,651
85,404
85,514
85,332
85,750
85,196
85,544
85,403
85,764
85,725
85,239
85,769
85,340
86,425
86,212
86,786
86,156
86,117
86,585
86,210
87,400
87,173
87,567
87,666
87,608
87,504
87,697
87,287
87,228
87,603
87,352
87,543
87,822
87,126
88,668
88,276
88,366
88,165
88,632
88,620
88,516
88,807
88,496
88,649
88,259
88,750
88,360
89,669
89,713
89,444
89,187
89,270
89,661
89,657
89,437
89,241
89,341
89,441
89,202
89,639
89,381
90,498
90,728
90,451
90,790
90,540
90,525
90,361
90,517
90,349
90,553
90,654
90,215
90,682
90,545
91,219
91,479
91,228
91,487
91,820
91,135
91,692
91,280
91,651
91,194
91,716
91,684
91,383
91,243
91,372
91,397
91,541
92,142
92,492
92,118
92,596
92,394
92,610
92,594
92,250
92,311
92,555
92,212
92,383
92,671
92,474
92,718
92,806
92,144
93,543
93,673
93,828
93,617
93,622
93,418
93,520
93,128
93,797
93,344
93,660
93,450
94,802
94,292
94,587
94,500
94,248
94,603
94,684
94,704
94,492
94,399
94,573
94,611
95,486
95,231
95,784
95,110
95,154
95,689
95,393
95,149
95,332
95,473
96,504
96,448
96,226
96,119
96,262
96,329
96,507
96,249
96,169
96,474
96,820
96,534
96,277
96,496
96,751
97,733
97,702
97,213
97,262
97,307
97,396
97,814
97,579
97,239
97,634
97,753
97,686
97,682
97,718
97,373
97,528
97,189
97,325
98,356
98,508
98,734
98,220
98,521
98,141
98,384
98,362
98,217
99,123
99,801
99,453
99,728
99,547
99,248
99,570
99,303
99,242
99,788
99,318
99,334
99,191
99,228
99,536
99,476
100,618
100,353
100,700
100,716
100,306
100,751
100,220
100,749
101,792
101,431
101,566
101,709
101,761
101,233
101,647
101,366
101,479
101,491
101,745
101,393
101,411
101,612
102,163
102,821
102,179
102,249
102,716
102,491
102,812
102,405
102,806
102,406
102,635
103,238
103,725
103,329
103,670
103,412
103,783
103,330
103,357
103,418
103,813
103,111
103,728
103,331
103,524
103,220
104,765
104,383
104,378
104,173
104,213
104,642
104,622
104,682
104,146
104,162
104,512
104,105
105,425
105,696
105,782
105,446
105,386
105,555
105,312
105,564
105,434
105,411
105,268
105,152
105,364
106,805
106,769
106,606
106,813
106,579
106,198
106,238
106,470
106,114
106,361
106,729
106,581
106,588
106,689
106,124
107,119
107,180
107,451
107,577
107,629
107,280
107,753
107,709
107,228
107,384
107,493
108,481
108,277
108,329
108,802
108,698
108,737
108,713
108,299
108,334
108,786
108,571
109,250
109,469
109,665
109,618
109,807
109,581
109,436
109,494
109,689
109,564
109,434
109,501
110,466
110,343
110,410
110,423
110,356
110,211
111,642
111,576
111,394
111,787
111,510
111,414
111,781
111,541
112,753
112,505
112,639
112,257
112,330
112,778
112,507
112,133
112,316
112,181
112,794
112,521
112,240
112,137
113,583
113,721
113,431
113,754
113,790
113,518
113,318
113,638
113,558
113,120
113,115
113,136
113,348
113,322
113,504
114,783
114,484
114,615
114,239
114,316
114,761
114,153
114,568
114,396
114,586
114,490
114,257
114,393
114,369
114,211
114,819
114,510
115,811
115,454
115,783
115,250
115,173
115,273
115,599
115,168
115,231
115,499
115,135
115,213
115,364
115,635
115,451
115,445
115,739
115,125
115,762
116,433
116,473
116,120
116,476
116,576
116,295
116,242
116,258
116,459
116,779
116,694
116,257
116,749
116,591
116,650
116,722
116,274
116,706
116,395
117,597
117,808
117,732
117,540
117,554
117,206
117,326
117,786
117,449
117,539
117,214
117,196
117,284
117,225
117,819
118,609
118,459
118,783
118,605
118,191
118,140
118,275
118,550
118,341
118,562
118,660
118,487
118,644
118,388
118,147
118,622
119,521
119,784
119,616
119,222
119,621
119,827
119,688
119,528
119,807
119,381
119,428
119,786
119,328
119,263
119,750
119,792
119,604
120,536
120,212
120,153
120,702
120,188
120,172
120,337
120,789
120,677
120,605
120,201
120,704
120,557
121,666
121,784
121,701
121,548
121,271
121,734
121,491
121,597
121,513
121,465
121,353
121,681
121,476
122,320
122,273
122,438
122,280
122,136
122,516
122,602
122,825
122,131
122,485
122,212
122,552
122,175
122,712
122,656
123,367
123,167
123,374
123,441
123,292
123,506
123,475
123,586
123,175
123,228
123,298
123,514
123,289
123,678
124,389
124,127
124,215
124,565
124,183
124,271
124,424
124,479
124,687
124,663
124,225
124,529
124,755
124,621
124,261
124,164
125,732
125,610
125,563
125,389
125,361
125,448
125,572
125,578
125,736
126,425
126,477
126,535
126,825
126,163
126,408
126,503
126,336
126,698
126,718
126,412
126,555
126,474
126,129
126,208
126,296
126,159
126,440
126,769
126,417
126,712
126,179
126,779
126,688
127,663
127,758
127,226
127,606
127,475
127,344
127,366
127,756
127,164
127,558
127,224
127,488
128,455
128,287
128,678
128,363
128,371
128,157
128,299
128,568
128,435
128,604
128,378
128,829
129,548
129,586
129,286
129,407
129,290
129,555
129,276
129,447
129,553
129,637
129,677
129,577
129,355
129,764
129,808
129,328
129,397
130,245
130,741
130,134
130,770
130,683
130,647
130,828
130,706
130,322
130,792
130,236
130,619
131,405
131,799
131,694
131,279
131,820
131,741
131,671
131,260
131,643
131,471
131,385
131,751
132,655
132,826
132,443
132,208
132,643
132,801
132,279
132,742
132,347
132,149
132,201
132,257
132,547
132,634
132,534
133,478
133,362
133,143
133,738
133,367
133,739
133,214
133,157
133,377
133,707
133,431
133,452
133,347
133,349
133,487
133,565
133,758
134,818
134,647
134,570
134,806
134,137
134,368
134,414
134,458
134,774
134,323
134,750
134,617
135,292
135,724
135,816
135,723
135,321
135,244
135,146
135,464
135,699
135,779
135,829
135,527
135,197
135,672
135,172
135,425
135,650
135,245
135,452
135,205
136,749
136,184
136,638
136,527
136,562
136,216
136,521
136,736
136,504
136,159
136,300
136,509
136,598
136,163
137,349
137,205
137,252
137,725
137,556
137,283
137,810
137,602
137,750
137,481
138,621
138,804
138,266
138,591
138,180
138,158
138,694
138,563
138,229
138,725
139,287
139,802
139,172
139,608
139,183
139,418
139,311
139,556
139,595
139,376
139,532
139,427
140,549
140,628
140,449
140,446
140,324
140,148
140,243
140,655
141,568
141,332
141,256
141,584
141,378
142,576
142,799
142,166
142,240
142,535
142,513
142,231
142,457
142,181
142,578
142,759
142,475
142,230
142,612
143,348
143,750
143,624
143,763
143,526
143,250
143,531
143,278
143,620
143,581
143,706
143,599
144,823
144,456
144,673
144,195
144,530
144,495
144,454
144,253
144,651
144,353
145,742
145,563
145,809
145,793
145,469
145,373
145,494
145,574
145,172
145,449
145,171
145,243
145,237
145,823
145,399
145,724
146,167
146,678
146,255
146,406
146,357
146,250
146,829
146,458
146,642
146,764
146,394
146,598
146,477
146,622
146,722
146,593
146,377
146,168
147,463
147,683
147,567
147,200
147,796
147,515
147,602
147,820
147,665
148,362
148,569
148,654
148,232
148,414
148,280
148,247
148,428
148,376
148,802
148,215
148,541
148,619
148,462
148,702
148,628
148,770
148,711
149,709
149,712
149,671
149,286
149,748
149,416
149,421
149,773
149,325
149,578
149,173
149,761
149,259
150,818
150,466
150,488
150,683
150,621
150,770
150,674
150,335
150,492
151,398
151,452
151,827
151,381
151,793
151,500
151,375
151,583
151,695
152,278
152,746
152,673
152,403
152,710
152,173
152,714
152,704
152,398
152,711
152,811
153,163
153,419
153,511
153,659
153,777
153,439
153,231
153,579
153,815
153,304
153,347
153,194
154,383
154,193
154,705
154,718
154,271
154,429
154,792
154,784
154,281
154,725
154,583
154,709
154,659
155,473
155,198
155,514
155,287
155,377
155,637
155,215
155,713
155,819
155,270
155,345
156,381
156,587
156,420
156,553
156,209
156,648
156,714
156,258
156,686
156,173
156,450
156,333
157,256
157,806
157,642
157,298
157,308
157,363
157,614
157,265
157,187
157,459
157,607
157,660
157,612
157,394
157,811
157,208
157,681
158,807
158,753
158,261
158,685
158,278
158,229
158,286
158,259
158,354
158,483
159,266
159,575
159,567
159,422
159,726
159,318
159,163
159,722
159,413
159,569
159,816
159,635
159,346
159,291
159,730
160,791
160,691
160,225
160,572
160,590
160,261
160,441
160,654
160,583
160,302
160,420
160,463
160,180
161,318
161,664
161,398
161,640
161,744
161,404
161,530
161,308
161,677
161,173
162,321
162,336
162,384
162,241
162,570
162,805
162,459
162,577
162,412
162,675
162,478
162,554
162,184
162,806
162,641
163,529
163,449
163,597
163,560
163,437
163,696
163,674
163,239
163,345
163,190
163,196
163,249
163,310
163,280
163,743
163,477
164,772
164,555
164,221
164,358
164,183
164,333
164,456
164,235
164,421
164,626
164,304
164,726
165,654
165,181
165,697
165,386
165,622
165,620
165,686
165,582
166,818
166,397
166,312
166,366
166,288
166,782
166,648
166,318
166,447
166,211
166,183
166,719
167,428
167,446
167,492
167,454
167,780
167,797
167,354
167,488
167,596
167,198
167,633
167,283
167,530
167,457
167,660
167,746
167,514
167,359
167,416
167,812
167,749
168,352
168,303
168,524
168,238
168,249
168,508
168,465
168,729
168,427
168,773
168,749
168,242
168,229
169,352
169,332
169,528
169,344
169,428
169,796
169,278
169,822
169,297
169,752
169,193
169,632
169,589
170,229
170,561
170,473
170,511
170,592
170,362
170,250
170,677
170,819
170,485
170,602
170,826
170,696
170,408
170,391
170,566
171,499
171,709
171,423
171,475
171,335
171,419
171,175
171,495
171,652
171,730
172,461
172,591
172,818
172,266
172,685
172,494
172,626
172,723
172,558
172,801
172,613
173,804
173,508
173,741
173,581
173,227
173,401
173,632
173,257
173,543
173,694
173,638
173,724
173,216
173,193
173,317
173,282
174,300
174,543
174,376
174,383
174,645
174,184
174,541
175,285
175,429
175,406
175,490
175,412
175,176
175,543
175,281
175,341
175,322
175,531
175,390
175,377
176,254
176,314
176,655
176,604
176,471
176,413
176,719
176,211
176,808
176,824
176,246
176,475
177,521
177,646
177,696
177,579
177,404
177,592
177,366
177,701
177,380
177,296
178,212
178,495
178,578
178,423
178,203
178,510
178,678
179,283
179,307
179,577
179,636
179,764
179,712
179,240
179,261
179,827
179,662
179,344
180,494
180,817
180,568
180,195
180,708
180,617
180,704
180,785
180,324
180,807
180,371
181,255
181,217
181,689
181,397
181,359
182,817
182,709
182,810
182,278
182,394
182,547
182,359
182,675
182,772
182,533
182,312
182,535
183,238
183,558
183,649
183,464
183,402
183,242
183,417
183,636
183,760
183,320
183,396
183,709
183,758
183,204
183,310
183,608
183,659
183,807
183,732
183,441
183,344
184,721
184,634
184,342
184,558
184,247
184,384
184,336
184,667
184,413
184,666
184,727
184,337
184,707
185,352
185,496
185,641
185,522
185,557
185,713
185,684
186,637
186,723
186,546
186,695
186,328
186,378
186,371
186,381
186,770
186,313
186,294
186,686
186,442
186,756
186,237
186,273
187,474
187,346
187,705
187,490
187,500
187,522
187,813
187,662
187,222
