Source,Target
0,385
0,449
0,280
0,125
0,333
0,780
0,356
0,394
0,647
1,36
1,497
1,269
1,662
1,217
1,730
1,151
1,242
1,58
1,175
1,803
1,729
1,293
1,449
1,114
1,769
1,640
1,561
1,403
2,789
2,14
2,569
2,170
2,361
2,581
2,674
2,246
2,821
2,58
2,652
3,149
3,304
3,270
3,707
3,678
3,535
3,297
3,786
3,550
3,788
3,649
3,355
4,540
4,632
4,57
4,715
4,692
4,225
4,753
4,815
4,304
4,810
4,515
4,52
4,747
5,123
5,654
5,589
5,240
5,231
5,645
5,648
5,511
5,118
5,521
5,473
6,359
6,450
6,387
6,499
6,606
6,482
6,829
6,24
6,430
6,823
6,776
6,336
6,327
6,718
6,145
7,48
7,619
7,647
7,731
7,360
7,330
7,129
7,416
7,516
7,247
7,30
7,588
7,691
8,345
8,497
8,293
8,479
8,154
8,561
8,660
8,673
8,107
8,54
8,220
8,34
8,377
8,371
8,229
8,27
9,483
9,513
9,733
9,60
9,806
9,276
9,777
9,479
9,181
9,170
9,363
9,177
9,371
9,89
9,610
10,543
10,551
10,360
10,349
10,525
10,632
10,446
10,825
10,470
10,365
10,574
10,207
10,257
11,538
11,319
11,21
11,115
11,90
11,563
11,561
11,698
11,460
11,212
11,595
11,76
11,747
11,158
11,730
11,192
12,421
12,463
12,727
12,643
12,480
12,482
12,169
12,495
12,435
12,373
12,779
12,692
12,737
13,65
13,440
13,241
13,42
13,40
13,633
13,733
13,85
13,560
13,527
13,542
14,307
14,76
14,726
14,385
14,305
14,54
14,359
14,50
14,455
14,282
14,182
14,563
14,462
14,39
14,370
14,290
14,341
14,473
14,537
15,731
15,425
15,603
15,748
15,622
15,233
15,154
15,72
15,118
15,100
15,203
15,740
15,422
15,705
15,181
16,318
16,360
16,148
16,157
16,756
16,63
16,160
16,118
16,97
16,506
16,275
16,559
16,319
16,29
16,529
16,298
17,295
17,24
17,329
17,259
17,404
17,368
17,339
17,808
17,205
17,708
17,783
17,223
17,519
17,618
18,627
18,774
18,442
18,399
18,473
18,44
18,226
18,517
18,160
18,787
18,165
18,23
18,494
19,183
19,546
19,240
19,488
19,429
19,220
19,551
19,283
19,651
19,165
19,674
19,486
19,235
19,391
19,70
19,683
19,536
19,788
20,39
20,32
20,549
20,153
20,737
20,182
20,431
20,415
20,822
20,617
20,336
20,529
20,138
20,523
20,248
20,720
21,314
21,430
21,560
21,629
21,628
21,61
21,828
21,446
21,235
21,374
21,551
21,763
21,101
21,568
21,829
21,646
21,327
22,409
22,640
22,619
22,30
22,311
22,315
22,529
22,146
22,331
22,230
22,404
22,467
22,220
22,637
22,597
23,675
23,120
23,574
23,207
23,128
23,384
23,265
23,338
23,64
23,304
23,386
23,352
23,805
23,26
23,644
23,301
24,731
24,209
24,65
24,779
24,172
24,253
24,673
24,33
24,645
24,439
24,287
24,440
24,662
24,319
24,468
24,664
24,102
25,488
25,303
25,557
25,46
25,508
25,157
25,42
25,207
25,461
25,511
25,732
25,307
25,513
25,779
25,122
25,824
25,317
25,48
26,656
26,661
26,67
26,181
26,566
26,120
26,733
26,236
26,710
26,531
26,325
26,266
26,97
26,752
27,284
27,128
27,765
27,604
27,655
27,487
27,643
27,500
27,210
27,567
27,791
27,235
27,137
27,55
27,646
27,550
27,562
27,510
28,527
28,602
28,332
28,98
28,369
28,502
28,484
28,636
29,518
29,245
29,418
29,783
29,461
29,430
29,432
29,770
29,488
29,252
29,274
29,816
30,535
30,641
30,408
30,428
30,565
30,472
30,777
30,128
30,723
30,586
30,492
30,655
30,524
30,434
30,395
30,414
31,122
31,532
31,375
31,467
31,700
31,441
31,206
31,655
31,514
31,278
31,651
31,293
31,69
32,420
32,131
32,717
32,68
32,798
32,750
32,323
32,695
32,720
32,317
32,784
32,178
32,621
32,230
33,646
33,192
33,237
33,755
33,481
33,809
33,264
33,187
33,189
33,451
33,340
33,771
33,60
34,187
34,283
34,477
34,234
34,724
34,330
34,154
34,639
34,225
35,516
35,754
35,86
35,74
35,584
35,626
35,224
35,221
35,768
35,492
35,463
36,496
36,667
36,498
36,451
36,386
36,683
36,79
36,104
36,47
36,355
36,646
36,72
36,76
36,581
36,634
36,263
36,817
37,462
37,177
37,390
37,441
37,64
37,683
37,736
37,223
37,598
37,451
37,366
