Source,Target
0,217
0,821
0,687
0,103
0,189
0,161
0,551
0,249
0,721
0,331
0,667
0,50
0,392
0,163
0,515
0,423
1,348
1,275
1,341
1,753
1,11
1,52
1,759
1,65
1,426
1,760
1,751
1,58
1,607
1,301
1,149
1,335
1,212
1,525
1,453
1,658
2,205
2,740
2,367
2,438
2,745
2,769
2,273
2,418
2,489
2,717
2,819
2,494
2,574
2,358
2,492
2,132
2,103
2,674
3,447
3,814
3,779
3,448
3,307
3,175
3,442
3,323
3,121
3,688
3,559
3,789
3,220
3,817
3,676
4,729
4,169
4,758
4,270
4,72
4,697
4,372
4,796
4,732
4,189
4,305
4,624
4,121
4,814
4,756
5,279
5,73
5,628
5,180
5,376
5,287
5,726
5,432
6,631
6,526
6,555
6,111
6,753
6,810
6,88
6,201
6,359
6,161
6,777
6,309
6,436
6,109
6,808
7,690
7,313
7,296
7,79
7,287
7,490
7,353
7,14
7,752
7,66
7,448
7,415
7,510
7,805
7,257
7,347
7,78
8,203
8,494
8,209
8,705
8,399
8,93
8,723
8,249
8,97
8,436
8,618
8,231
8,469
8,177
9,520
9,114
9,571
9,785
9,270
9,176
9,737
9,651
9,284
9,261
9,223
9,567
9,583
9,346
9,360
9,688
10,761
10,612
10,123
10,145
10,695
10,492
10,86
10,195
10,673
10,534
10,204
11,487
11,29
11,140
11,537
11,154
11,700
11,75
11,512
11,412
11,278
11,743
11,756
11,815
12,733
12,598
12,472
12,694
12,823
12,688
12,258
12,500
12,561
12,136
12,422
12,476
12,130
13,357
13,107
13,284
13,169
13,608
13,143
13,617
13,497
13,559
13,383
13,114
13,561
13,320
13,565
13,430
13,473
13,432
13,568
13,736
13,551
14,602
14,318
14,672
14,346
14,380
14,118
14,39
14,222
14,401
14,542
14,564
14,724
14,663
14,120
14,486
14,443
14,735
14,737
14,359
14,170
14,136
14,264
14,826
15,79
15,564
15,64
15,459
15,797
15,508
15,584
15,181
15,535
15,808
15,297
15,467
15,272
15,51
16,580
16,483
16,69
16,631
16,203
16,343
16,375
16,510
16,168
16,673
16,811
16,803
17,743
17,511
17,808
17,473
17,369
17,179
17,376
17,45
17,192
17,569
17,554
17,422
17,297
17,256
17,296
17,501
17,82
18,86
18,375
18,600
18,176
18,45
18,631
18,39
18,339
18,820
18,124
18,333
18,619
18,653
18,174
18,606
18,200
18,818
19,274
19,689
19,761
19,628
19,364
19,595
