Source,Target
0,458
0,10
0,548
0,135
0,282
0,685
0,601
0,528
0,651
0,748
0,326
0,362
0,158
0,567
1,754
1,247
1,665
1,686
1,306
1,521
1,338
1,137
2,526
2,660
2,261
2,739
2,767
2,735
2,781
2,652
2,771
2,499
2,33
2,551
2,527
2,340
3,505
3,410
3,195
3,266
3,70
3,805
3,742
3,666
3,48
3,608
3,336
3,727
3,404
4,85
4,198
4,706
4,724
4,28
4,479
4,234
4,326
4,120
4,334
4,575
4,204
4,692
5,503
5,471
5,119
5,21
5,469
5,826
5,150
5,323
5,329
5,815
5,307
5,211
5,77
5,697
6,215
6,411
6,546
6,117
6,360
6,454
6,785
6,561
6,773
6,230
6,749
7,330
7,751
7,811
7,169
7,630
7,239
7,706
7,331
7,74
7,464
7,287
7,113
8,447
8,398
8,276
8,168
8,248
8,297
8,377
8,476
8,215
8,348
8,285
8,205
8,299
8,655
8,40
9,674
9,70
9,786
9,665
9,99
9,670
9,199
9,30
9,347
9,593
9,183
9,35
9,17
10,30
10,181
10,58
10,733
10,174
10,40
10,795
10,539
10,469
10,755
10,766
10,69
10,46
10,824
10,306
10,154
10,113
10,290
10,561
11,30
11,363
11,387
11,662
11,780
11,148
11,398
11,320
11,641
11,169
11,537
11,244
11,472
11,176
11,666
12,486
12,785
12,581
12,606
12,396
12,628
12,532
12,804
12,250
12,601
12,315
12,828
12,548
12,524
12,714
12,58
12,287
13,577
13,207
13,585
13,664
13,641
13,343
13,635
13,595
13,154
13,226
13,111
13,329
13,131
13,305
13,377
14,631
14,63
14,790
14,472
14,699
14,304
14,541
14,827
14,524
14,692
14,734
14,820
14,651
14,252
14,505
14,154
14,739
15,391
15,755
15,265
15,177
15,523
15,808
15,612
15,165
15,459
15,58
15,125
15,413
15,710
15,217
15,814
15,683
15,61
16,489
16,611
16,516
16,353
16,648
16,355
16,719
16,772
16,150
16,308
16,542
17,721
17,665
17,511
17,724
17,157
17,766
17,372
17,334
17,340
17,459
17,666
17,260
17,520
17,525
17,476
17,458
18,686
18,403
18,94
18,568
18,550
18,811
18,460
18,92
18,769
18,246
18,310
18,525
19,163
19,653
19,462
19,750
19,123
19,267
19,459
19,480
19,417
19,787
19,583
19,826
19,695
20,305
20,204
20,32
20,778
20,401
20,609
20,125
20,89
20,419
20,279
20,705
20,813
21,811
21,567
21,767
21,67
21,341
21,628
21,615
21,680
21,76
21,106
21,796
21,273
21,153
21,259
21,231
21,741
21,562
21,692
21,550
21,423
21,133
21,328
21,119
22,745
22,800
22,174
22,749
22,724
22,257
22,775
22,665
22,32
22,224
22,415
22,282
22,289
22,767
22,753
23,826
23,74
23,727
23,239
23,443
23,605
23,249
23,568
23,468
23,131
23,670
23,719
23,824
23,259
23,246
23,306
24,571
24,637
24,497
24,315
24,817
24,799
24,79
24,626
24,720
24,595
24,91
24,399
24,827
24,569
24,769
24,352
24,577
24,402
25,131
25,628
25,221
25,608
25,56
25,563
25,404
25,499
25,715
25,303
25,243
25,444
25,205
25,767
26,360
26,229
26,354
26,749
26,280
26,652
26,541
26,644
26,785
26,214
26,542
27,205
27,662
27,527
