Source,Target
0,436
0,825
0,227
0,827
0,169
0,469
0,753
0,46
0,65
0,634
0,392
0,356
0,358
0,222
0,496
0,590
1,499
1,143
1,428
1,163
1,135
1,423
1,417
1,254
1,650
1,476
1,189
1,765
1,146
2,15
2,542
2,825
2,66
2,244
2,154
2,24
2,662
2,469
3,684
3,756
3,101
3,168
3,457
3,647
3,18
3,126
3,77
3,119
3,287
3,230
3,482
4,617
4,190
4,189
4,346
4,188
4,7
4,522
4,164
4,474
4,616
4,656
4,497
4,373
4,307
4,253
4,292
4,15
4,33
5,429
5,269
5,298
5,384
5,582
5,377
5,776
5,401
5,631
5,41
5,480
6,587
6,629
6,41
6,29
6,216
6,154
6,585
6,419
6,280
6,206
6,341
7,445
7,311
7,174
7,186
7,358
7,440
7,92
7,705
7,39
7,212
7,350
7,302
8,379
8,50
8,33
8,332
8,259
8,586
8,53
8,785
8,390
8,91
8,293
8,175
8,492
8,246
8,671
9,308
9,30
9,596
9,655
9,795
9,793
9,448
9,391
9,161
9,238
9,492
9,133
9,101
9,41
9,241
9,726
9,104
10,370
10,635
10,506
10,612
10,729
10,556
10,21
10,185
10,552
10,128
10,594
10,799
10,278
11,131
11,450
11,118
11,714
11,68
11,709
11,747
11,272
11,398
11,597
11,471
11,392
11,81
11,682
11,24
11,497
11,39
11,773
11,394
12,553
12,58
12,427
12,344
12,65
12,646
12,386
12,526
12,199
12,203
12,109
12,766
12,520
12,114
13,195
13,304
13,102
13,366
13,793
13,412
13,316
13,370
13,745
13,481
13,327
13,226
13,461
13,38
13,797
13,637
13,827
14,332
14,240
14,84
14,153
14,507
14,472
14,44
14,426
15,321
15,813
15,596
15,569
15,176
15,671
15,143
15,374
15,378
15,531
15,165
15,715
15,772
15,27
15,443
15,765
15,293
15,821
15,371
16,123
16,354
16,97
16,312
16,82
16,531
16,769
16,508
16,694
16,193
16,155
16,293
16,682
17,332
17,210
17,290
17,31
17,573
17,654
17,147
17,533
17,59
17,148
17,230
17,696
17,124
17,523
17,118
17,521
18,796
18,469
18,689
18,542
18,415
18,688
18,99
18,258
18,426
18,475
18,348
19,301
19,119
19,415
19,745
19,646
19,598
19,156
19,97
19,559
19,818
19,709
19,24
20,45
20,646
20,56
20,828
20,720
20,39
20,757
20,393
20,750
20,350
20,334
20,696
20,769
20,685
20,805
21,141
21,590
21,383
21,720
21,93
21,788
21,339
21,749
21,428
21,800
21,330
21,739
21,477
21,132
21,240
21,45
21,78
22,273
22,467
22,37
22,297
22,198
22,161
22,399
22,695
22,789
22,616
22,388
22,114
22,720
23,623
23,318
23,629
23,486
23,669
23,774
23,555
23,689
23,93
23,710
23,336
23,378
23,61
24,746
24,223
24,593
24,270
24,515
24,562
24,825
24,116
24,327
24,235
25,178
25,300
25,720
25,616
25,294
25,768
25,511
25,656
25,468
25,342
25,400
25,95
25,610
25,373
25,791
25,94
25,46
25,672
25,740
26,785
26,302
26,501
26,141
26,117
26,200
26,448
26,589
26,512
26,684
26,113
26,192
26,635
26,422
26,664
26,582
26,57
26,233
26,389
26,738
26,242
26,651
26,791
27,800
27,44
27,584
27,801
27,148
27,553
27,614
27,422
27,425
27,146
28,131
28,816
28,325
28,751
28,796
28,701
28,243
28,144
28,85
28,524
28,799
28,209
28,644
28,708
28,51
28,306
28,767
28,237
29,314
29,785
29,669
29,594
29,76
29,610
29,252
29,753
29,478
29,538
29,237
29,347
29,756
29,817
29,344
29,45
30,176
30,395
30,323
30,107
30,76
30,75
30,51
30,117
31,577
31,672
31,64
31,355
31,402
31,474
31,724
31,195
31,373
31,391
31,371
32,480
32,770
32,106
32,532
32,89
32,99
32,209
32,315
32,303
32,425
32,274
32,701
33,147
33,587
33,424
33,565
33,342
33,598
33,272
33,236
33,488
33,474
33,360
33,518
33,525
34,552
34,58
34,341
34,562
34,44
34,730
34,165
34,577
34,488
34,424
34,56
34,190
34,404
34,302
34,124
34,625
35,154
35,498
35,604
35,387
35,341
35,487
35,103
35,259
35,535
35,640
35,655
35,533
35,766
35,166
35,456
35,320
35,495
35,176
35,618
35,723
36,529
36,101
36,122
36,787
36,729
36,227
36,162
36,205
36,507
37,447
37,314
37,633
37,211
37,243
37,284
37,326
37,609
37,235
37,659
37,584
38,698
38,48
38,480
38,350
38,138
38,360
38,681
38,135
38,524
38,576
38,456
38,606
38,250
38,325
39,439
39,225
39,134
39,412
39,551
39,104
39,743
39,823
39,681
39,507
39,292
39,668
39,499
39,100
39,286
39,73
39,485
39,484
40,335
40,241
40,776
40,546
40,145
40,172
40,733
40,142
40,738
40,686
40,218
41,438
41,448
41,481
41,770
41,335
41,690
41,86
41,776
41,664
41,677
41,565
41,678
41,771
41,67
41,710
41,633
41,404
41,79
41,647
42,175
42,711
42,284
42,703
42,185
42,303
42,57
42,695
42,627
42,582
42,246
42,548
42,260
42,674
42,51
42,718
42,322
42,191
42,458
42,539
43,170
43,441
43,53
43,146
43,799
43,446
43,308
43,464
43,579
43,778
43,356
43,281
43,631
43,480
43,44
43,76
44,659
44,650
44,388
44,513
44,290
44,58
44,792
44,733
44,80
44,292
44,97
45,813
45,129
45,761
45,564
45,101
45,557
45,264
45,828
45,388
45,217
45,270
45,193
45,213
45,391
45,656
46,241
46,239
46,659
46,267
46,106
46,261
46,361
46,313
46,97
46,339
46,776
46,302
47,256
47,711
47,281
47,487
47,695
47,483
47,789
47,343
47,434
48,685
48,254
48,60
48,743
48,704
48,637
48,829
48,725
48,654
49,326
49,731
49,523
49,625
49,503
49,126
49,730
49,451
49,801
49,345
49,575
49,165
49,94
49,695
49,678
50,104
50,197
50,563
50,711
50,605
50,475
50,582
50,517
50,279
50,87
50,121
50,232
50,234
50,153
50,609
50,207
51,822
51,798
51,245
51,403
51,606
51,583
51,424
51,754
51,449
51,722
51,726
51,375
52,453
52,56
52,695
52,640
52,493
52,601
52,272
52,630
52,74
52,351
52,533
52,652
53,708
53,623
53,694
53,499
53,278
53,823
53,220
53,88
53,505
53,502
54,398
54,531
54,84
54,88
54,799
54,367
54,162
54,383
54,237
54,546
54,394
54,748
54,692
54,56
54,608
54,149
54,362
54,207
54,374
54,318
54,55
54,360
55,671
55,323
55,70
55,121
55,784
55,501
55,629
55,151
55,321
55,274
56,377
56,531
56,178
56,457
56,773
56,716
56,364
56,250
56,783
56,402
56,425
56,197
56,462
56,622
57,736
57,238
57,239
57,624
57,588
57,523
57,221
57,458
57,546
57,89
57,344
57,188
57,269
57,380
57,207
58,255
58,433
58,323
58,246
58,168
58,489
58,819
58,640
58,383
58,241
58,119
58,727
58,820
58,800
58,777
59,509
59,761
59,645
59,637
59,266
59,77
59,220
59,524
59,421
60,487
60,725
60,101
60,62
60,202
60,455
60,623
60,477
60,590
60,516
60,126
60,390
60,122
