Source,Target
0,762
0,81
0,201
0,776
0,245
0,671
0,410
1,673
1,188
1,30
1,523
1,436
1,473
1,394
1,38
1,754
1,213
1,593
1,562
1,761
1,139
1,505
1,518
1,752
1,804
1,83
1,13
1,570
2,311
2,286
2,393
2,23
2,498
2,785
2,529
2,523
2,464
2,526
2,493
2,425
3,774
3,444
3,47
3,216
3,322
3,52
3,101
3,297
3,186
3,299
3,629
3,574
3,747
3,117
3,409
4,109
4,87
4,173
4,340
4,43
4,278
4,700
4,431
4,629
4,378
4,228
4,749
4,570
4,727
4,79
5,311
5,582
5,501
5,195
5,167
5,712
5,198
5,595
5,485
5,286
5,254
5,228
5,608
5,723
5,426
5,454
6,724
6,562
6,807
6,362
6,371
6,373
6,189
6,605
6,487
6,738
6,482
6,825
6,57
6,187
6,555
6,93
7,152
7,719
7,619
7,582
7,549
7,564
7,715
7,535
8,376
8,216
8,131
8,389
8,410
8,760
8,242
8,278
8,711
8,579
8,526
8,710
8,497
8,822
8,135
8,415
8,18
8,260
9,128
9,36
9,33
9,714
9,735
9,42
9,562
9,710
9,132
9,400
9,610
9,574
9,209
9,430
9,326
9,58
10,594
10,311
10,469
10,758
10,375
10,326
11,250
11,517
11,332
11,714
11,244
11,133
11,454
11,684
11,708
11,175
11,615
12,755
12,638
12,287
12,230
12,507
12,96
12,85
12,701
12,429
12,346
12,728
12,46
12,296
13,256
13,565
13,90
13,389
13,485
13,204
13,193
13,296
13,218
13,609
13,241
13,32
13,619
14,64
14,246
14,312
14,480
14,659
14,696
14,775
14,121
14,241
14,276
14,428
14,765
14,128
14,776
14,622
15,19
15,618
15,753
15,155
15,724
15,425
15,152
15,125
15,817
15,728
15,700
15,491
16,302
16,642
16,529
16,213
16,107
16,221
16,197
16,738
16,246
16,689
16,169
16,483
16,25
16,218
16,641
16,361
17,355
17,277
17,150
17,510
17,807
17,568
17,302
17,130
17,799
17,246
17,698
17,691
17,40
17,546
17,540
18,413
18,81
18,209
18,187
18,381
18,703
18,532
18,157
18,822
18,86
18,199
18,420
18,328
18,50
18,270
18,710
18,336
18,746
18,397
19,241
19,750
19,131
19,696
19,794
19,644
19,78
19,799
19,612
19,430
19,535
19,827
19,292
19,562
19,262
20,106
20,440
20,328
20,73
20,800
20,262
20,37
20,464
20,693
20,573
20,51
20,627
20,476
20,373
21,67
21,355
21,278
21,713
21,818
21,81
21,717
21,589
21,253
21,149
21,621
21,312
21,708
22,89
22,238
22,272
22,164
22,705
22,298
22,477
22,340
22,239
22,420
22,230
22,258
22,361
22,652
22,746
23,523
23,209
23,659
23,126
23,189
23,243
23,380
23,73
23,345
23,368
23,374
23,740
23,331
23,753
23,347
23,249
23,658
23,119
23,600
23,610
23,623
24,129
24,553
24,241
24,540
24,543
24,45
24,177
24,415
24,636
24,261
24,494
24,760
24,588
24,755
24,724
24,328
24,291
24,650
24,44
24,787
24,69
24,695
24,314
25,89
25,587
25,807
25,112
25,766
25,669
25,555
25,545
25,697
25,739
25,686
25,47
25,821
25,434
25,574
25,553
25,473
25,527
26,527
26,825
26,234
26,313
26,257
26,492
26,509
26,109
26,694
26,263
26,363
26,130
26,821
26,743
27,53
27,500
27,140
27,795
27,154
27,632
27,286
27,173
27,465
27,711
27,333
27,640
27,742
27,495
27,716
27,655
27,338
27,242
27,764
27,172
27,130
27,266
28,150
28,71
28,72
28,796
28,85
28,728
28,683
28,607
28,451
28,538
28,304
28,724
28,247
28,768
28,748
28,616
28,646
28,242
29,663
29,350
29,272
29,334
29,483
29,106
29,104
29,549
29,278
29,266
29,683
29,464
30,614
30,739
30,431
30,48
30,117
30,167
30,208
30,317
30,457
30,247
30,673
30,568
30,567
31,766
31,827
31,257
31,294
31,772
31,580
31,659
31,399
31,609
31,698
31,70
31,124
32,482
32,110
32,491
32,313
32,531
32,35
32,560
32,336
32,93
32,219
32,650
32,656
33,87
33,202
33,333
33,93
33,297
33,242
33,458
33,404
33,78
33,136
33,252
33,483
34,513
34,685
34,525
34,309
34,820
34,390
34,275
34,686
34,495
34,583
35,545
35,485
35,704
35,717
35,261
35,477
35,541
35,534
35,489
35,243
35,347
35,698
35,188
35,142
35,513
35,284
35,475
35,91
35,242
35,125
35,224
36,133
36,235
36,68
36,286
36,332
36,184
36,326
36,257
36,59
36,258
37,131
37,249
37,779
37,525
37,742
37,297
37,592
37,204
37,111
38,759
38,164
38,815
38,42
38,513
38,680
38,78
38,505
38,291
38,747
38,317
38,756
38,821
38,657
39,697
39,367
39,545
39,133
39,436
39,814
39,370
39,361
39,285
39,288
39,591
39,437
39,588
40,275
40,578
40,120
40,330
40,74
40,442
40,780
40,242
40,329
40,44
40,793
40,739
40,216
41,417
41,118
41,424
41,628
41,309
41,406
41,741
41,171
41,278
41,783
41,657
41,247
41,601
41,376
41,662
41,576
42,254
42,565
42,768
42,655
42,117
42,412
42,182
42,808
42,157
42,337
42,752
42,795
42,133
42,371
42,273
43,251
43,473
43,155
43,434
43,645
43,826
43,235
43,569
43,340
43,148
43,412
43,722
43,798
43,720
43,448
43,335
43,205
43,370
43,610
