Source,Target
0,739
0,78
0,764
0,125
0,594
0,418
0,505
0,516
0,135
0,431
0,95
0,322
1,766
1,620
1,69
1,374
1,611
1,372
1,353
1,816
1,825
1,623
1,548
1,247
2,214
2,554
2,566
2,507
2,26
2,596
2,692
2,85
2,56
2,410
2,368
2,131
2,261
3,406
3,798
3,691
3,758
3,22
3,794
3,574
3,583
3,50
3,799
3,238
3,113
3,677
3,468
3,150
3,516
3,52
3,253
4,800
4,263
4,621
4,447
4,498
4,452
4,575
4,178
4,300
4,444
4,410
4,703
4,785
4,366
5,39
5,573
5,323
5,81
5,58
5,62
5,465
5,564
5,192
5,316
5,141
5,666
5,629
5,765
6,311
6,472
6,529
6,749
6,359
6,773
6,558
6,166
6,584
7,39
7,636
7,208
7,469
7,110
7,587
7,336
7,439
7,572
8,280
8,195
8,23
8,549
8,499
8,410
8,592
8,582
8,241
8,190
8,822
8,650
8,184
8,257
8,480
8,31
9,745
9,143
9,161
9,297
9,781
9,162
9,779
9,159
9,266
9,284
9,619
9,331
9,332
9,158
9,813
10,723
10,654
10,746
10,709
10,784
10,484
10,66
10,459
10,773
10,56
10,168
10,659
10,778
11,79
11,25
11,355
11,141
11,619
11,276
11,499
11,260
11,638
11,97
11,772
11,401
11,342
11,86
11,190
11,194
11,209
11,552
11,353
11,756
11,150
11,687
11,164
11,665
12,547
12,377
12,776
12,530
12,551
12,650
12,811
12,607
12,336
12,623
12,628
12,203
13,349
13,651
13,45
13,509
13,145
13,763
13,135
13,258
13,65
13,87
13,158
13,705
13,664
13,604
13,602
13,798
13,95
14,606
14,395
14,122
14,783
14,776
14,705
14,224
14,173
14,774
14,824
14,569
14,801
15,751
15,499
15,138
15,686
15,191
15,445
15,291
15,679
15,521
15,662
15,336
15,92
15,504
15,769
16,84
16,769
16,595
16,491
16,518
16,660
16,59
16,533
16,195
16,163
16,757
16,502
16,716
16,464
16,150
16,794
16,710
17,453
17,633
17,440
17,200
17,549
17,311
17,732
17,147
17,184
17,709
17,490
17,615
17,238
17,135
17,761
17,398
17,786
18,234
18,194
18,168
18,816
18,569
18,391
18,23
18,596
18,22
18,689
18,715
18,620
18,563
18,455
18,603
19,618
19,137
19,708
19,285
19,100
19,663
19,465
19,298
19,101
19,163
19,549
19,370
19,99
19,56
19,189
19,172
19,268
19,457
19,598
19,461
19,603
20,162
20,90
20,680
20,374
20,65
20,586
20,123
20,341
20,443
20,807
20,737
20,412
20,682
20,618
21,31
21,94
21,597
21,751
21,350
21,454
22,443
22,382
22,660
22,365
22,246
22,436
22,456
22,676
22,37
22,521
22,118
22,789
22,145
23,598
23,61
23,132
23,468
23,559
23,267
23,434
23,55
23,693
23,153
23,527
23,180
23,806
24,389
24,328
24,483
24,151
24,171
24,335
24,160
24,535
24,253
24,235
24,760
24,472
24,432
24,464
24,32
24,740
24,502
24,822
24,288
24,292
24,684
24,819
24,359
24,808
24,326
25,671
25,539
25,736
25,215
25,520
25,407
25,438
25,34
26,386
26,719
26,442
26,305
26,327
26,700
26,113
26,802
26,647
26,134
26,790
26,37
26,692
26,609
26,787
26,795
26,367
26,793
27,689
27,632
27,512
27,646
27,295
27,81
27,577
27,526
27,380
27,767
27,208
27,822
27,729
27,316
28,324
28,743
28,437
28,749
28,806
28,469
28,158
28,119
28,297
29,346
29,794
29,502
29,414
29,115
29,790
29,785
29,552
29,828
29,719
29,421
29,647
29,778
29,244
30,136
30,758
30,54
30,354
30,705
30,166
30,543
30,352
30,536
30,301
30,653
30,485
30,634
31,81
31,817
31,567
31,744
31,377
31,124
31,154
31,471
31,784
31,366
31,94
31,802
31,199
31,589
31,692
31,611
31,451
31,86
31,356
31,406
32,594
32,798
32,72
32,441
32,714
32,147
32,824
32,473
32,699
32,209
32,818
32,331
32,277
32,307
32,640
32,528
33,620
33,728
33,591
33,509
33,653
33,135
33,131
33,417
33,116
33,811
33,321
33,609
33,56
34,457
34,764
34,683
34,362
34,100
34,676
34,572
34,817
34,113
34,501
34,731
35,273
35,130
35,642
35,685
35,53
35,824
35,63
35,606
35,493
35,323
35,76
35,637
35,337
35,381
35,91
36,332
36,233
36,352
36,588
36,95
36,131
36,108
36,182
36,755
36,682
36,636
36,450
36,516
36,370
36,174
37,541
37,357
37,321
37,208
37,327
37,442
37,501
37,497
37,490
37,578
37,461
37,283
37,640
37,335
38,39
38,245
38,602
38,721
38,299
38,739
38,202
38,406
38,346
38,460
38,554
38,665
38,624
38,543
38,179
38,49
38,92
38,606
39,104
39,753
39,708
39,42
39,590
39,770
39,750
39,176
39,406
39,179
39,812
40,762
40,117
40,418
40,703
40,604
40,791
40,462
40,396
40,285
40,433
40,341
40,627
40,284
40,534
40,609
40,626
41,392
41,794
41,737
41,750
41,487
41,472
41,355
42,792
42,413
42,452
42,659
42,347
42,561
42,160
42,206
42,183
42,205
42,559
42,625
43,175
43,606
43,497
43,289
43,473
43,252
43,193
43,437
43,423
43,405
44,104
44,387
44,328
44,667
44,58
44,816
44,659
44,341
44,514
44,227
44,500
44,369
44,351
44,315
44,116
44,171
44,250
44,55
44,609
44,407
44,812
45,148
45,421
45,150
45,393
45,540
45,723
45,83
45,758
45,237
45,606
45,456
45,222
45,304
45,229
45,158
45,441
45,381
45,175
45,328
45,574
46,605
46,459
46,554
46,327
46,800
46,753
46,348
46,811
46,354
46,740
46,474
46,744
46,312
47,92
47,755
47,787
47,156
47,171
47,121
47,515
47,177
47,351
47,126
47,527
47,808
47,303
47,456
47,685
48,124
48,257
48,725
48,731
48,484
48,225
48,430
48,432
48,545
48,744
48,626
48,138
49,761
49,474
49,311
49,545
49,71
49,82
49,672
49,532
49,491
49,160
49,114
50,794
50,813
50,702
50,449
50,228
50,792
50,293
50,350
50,338
50,547
50,241
50,393
50,81
50,335
50,715
50,116
50,52
50,334
51,349
51,212
51,513
51,757
51,422
51,427
51,520
51,653
51,303
51,244
51,291
51,266
51,312
51,155
51,177
51,773
52,691
52,656
52,358
52,555
52,378
52,170
52,796
52,118
52,690
52,335
52,698
52,718
53,776
53,468
53,241
53,263
53,624
53,424
53,448
53,244
53,515
54,477
54,218
54,612
54,331
54,586
54,385
54,236
54,568
54,625
54,257
54,132
54,119
54,194
54,187
54,828
54,653
54,648
54,175
54,789
54,401
54,76
54,594
54,724
55,70
55,384
55,687
55,230
55,324
55,724
55,222
55,416
55,828
55,383
55,75
55,660
56,403
56,229
56,613
56,368
56,380
56,319
56,278
56,68
56,244
56,608
56,397
56,812
56,713
56,711
56,746
57,133
57,483
57,767
57,630
57,174
57,795
57,585
57,814
58,265
58,397
58,88
58,281
58,199
58,261
58,329
58,621
58,817
58,103
58,339
58,269
58,251
58,592
58,142
58,104
58,258
59,94
59,418
59,766
59,294
59,217
59,103
59,801
59,485
59,493
59,774
59,396
59,621
60,519
60,345
60,187
60,630
60,65
60,179
60,264
60,311
60,756
60,432
60,694
60,481
60,705
60,391
60,686
61,94
61,405
61,62
61,320
61,143
61,445
61,648
61,341
61,715
61,258
61,759
61,680
61,629
61,87
61,220
61,537
61,438
61,504
61,596
61,471
62,364
62,689
62,347
62,370
62,104
62,715
62,67
62,368
62,114
62,358
62,717
62,754
63,108
63,438
63,221
63,225
63,218
63,560
63,826
63,472
63,292
64,285
64,824
64,722
64,814
64,202
64,265
64,695
64,174
64,272
64,192
64,411
64,782
65,609
65,294
65,409
65,740
65,666
65,675
65,558
65,203
65,205
65,544
66,714
66,204
66,722
66,421
66,606
66,820
66,672
66,142
66,129
66,704
67,336
67,486
67,656
67,501
67,534
67,485
67,808
67,413
67,786
67,531
67,728
67,141
67,444
67,535
68,350
68,677
68,316
68,698
68,535
68,133
68,321
68,402
68,723
68,89
68,652
68,165
69,205
69,776
69,209
69,230
69,218
69,693
69,208
69,221
69,515
69,733
69,290
69,586
69,129
69,389
70,186
70,217
70,811
70,454
70,353
70,370
70,805
70,819
70,375
70,484
71,335
71,326
71,80
71,362
71,185
71,751
71,333
71,323
71,577
71,603
71,339
71,270
71,199
71,387
71,166
71,420
71,623
71,524
71,400
71,755
72,145
72,259
72,279
72,254
72,497
72,205
72,681
72,106
72,327
72,743
72,287
72,387
72,549
72,356
72,463
73,340
73,586
73,368
73,192
73,667
73,489
73,123
73,74
73,814
73,226
73,114
73,137
74,825
74,117
74,207
74,429
74,575
74,805
74,687
74,217
74,119
74,785
74,257
74,225
75,734
75,701
75,787
75,131
75,365
75,78
75,266
75,369
75,97
75,696
75,340
75,811
75,568
75,678
75,391
75,623
76,95
76,491
76,607
76,276
76,323
76,150
76,223
76,583
76,240
76,625
77,540
77,509
77,584
77,821
77,774
77,261
77,388
77,92
77,583
77,327
77,302
77,413
77,505
77,809
77,482
77,766
78,620
78,782
78,166
78,116
78,702
78,270
78,404
78,140
78,735
78,406
78,747
78,233
78,467
78,550
78,612
79,489
79,321
79,122
79,635
79,363
79,505
79,410
79,376
79,340
79,316
79,472
79,193
79,129
79,137
80,802
80,653
80,401
80,554
80,385
80,490
80,85
80,629
80,649
80,211
81,123
81,167
81,126
81,554
81,221
81,788
81,413
81,763
81,419
81,344
81,87
81,650
82,348
82,293
82,278
82,147
82,788
82,308
82,749
82,319
82,401
82,460
82,712
82,820
82,616
82,270
82,645
82,210
83,351
83,649
83,303
83,355
83,706
83,802
83,185
83,90
83,295
83,392
83,499
83,682
