Source,Target
0,459
0,110
0,630
0,171
0,103
0,296
0,113
0,537
0,118
0,827
0,418
0,734
1,691
1,500
1,390
1,748
1,775
1,510
1,442
1,648
1,473
1,354
1,65
1,702
1,739
1,697
1,728
1,813
1,20
1,586
2,398
2,154
2,549
2,656
2,666
2,545
2,443
2,269
2,736
2,274
2,8
3,744
3,802
3,406
3,529
3,371
3,275
3,53
3,460
3,691
3,702
3,234
3,263
4,189
4,456
4,302
4,555
4,237
4,578
4,714
4,582
4,793
4,206
4,428
4,151
4,693
4,68
4,673
4,421
4,51
4,392
4,84
4,430
4,149
5,648
5,506
5,277
5,431
5,336
5,250
5,122
5,453
5,483
5,66
5,627
5,493
5,408
5,43
5,539
5,238
6,8
6,393
6,353
6,676
6,403
6,34
6,416
6,547
6,193
6,295
6,327
6,384
7,212
7,598
7,811
7,679
7,751
7,774
7,189
7,87
7,482
7,543
7,750
7,348
7,76
7,392
7,635
7,655
7,45
8,493
8,237
8,463
8,674
8,634
8,520
8,508
8,747
8,199
8,238
8,402
8,720
8,653
9,103
9,501
9,456
9,74
9,688
9,652
9,62
9,375
9,114
9,675
9,374
9,297
9,50
9,464
10,425
10,293
10,822
10,353
10,248
10,165
10,506
10,395
10,491
10,41
10,766
10,707
10,461
10,773
11,550
11,214
11,307
11,400
11,81
11,70
11,788
11,394
11,428
11,820
11,192
11,620
11,301
12,24
12,763
12,381
12,13
12,484
12,156
12,564
12,435
12,652
12,738
12,93
12,234
12,219
12,638
12,787
12,826
12,313
13,493
13,588
13,815
13,510
13,191
13,494
13,420
13,167
13,273
13,283
13,66
13,430
13,346
14,17
14,502
14,80
14,21
14,127
14,24
14,51
14,138
14,649
14,64
14,776
14,767
14,690
14,456
14,331
14,423
15,350
15,226
15,75
15,270
15,704
15,498
15,754
15,398
15,499
15,495
15,335
15,381
15,241
15,344
15,357
15,496
15,502
15,790
16,770
16,477
16,182
16,265
16,315
16,611
16,50
16,213
16,46
16,662
16,766
16,202
16,494
16,527
16,299
16,153
17,101
17,696
17,720
17,280
17,480
17,325
17,49
17,224
17,687
17,458
17,570
17,571
17,380
17,659
17,741
17,621
17,295
17,367
17,272
18,574
18,797
18,40
18,782
18,213
18,608
18,345
18,800
18,789
18,233
18,637
