Source,Target
0,719
0,311
0,361
0,275
0,776
0,663
0,314
0,801
0,376
1,109
1,217
1,404
1,362
1,606
1,418
1,225
1,130
1,393
1,198
1,523
1,530
1,85
2,419
2,689
2,62
2,426
2,188
2,622
2,714
2,156
3,815
3,422
3,421
3,450
3,642
3,573
3,71
3,456
3,353
3,77
3,105
3,155
3,633
3,188
3,586
3,527
3,789
4,60
4,492
4,720
4,587
4,301
4,801
4,725
4,761
4,374
4,90
4,824
4,694
4,579
4,623
4,332
4,82
5,728
5,17
5,256
5,574
5,270
5,313
5,85
5,86
5,225
5,126
5,76
5,523
5,590
5,174
6,325
6,223
6,578
6,56
6,460
6,207
6,238
6,54
6,228
6,236
6,395
6,297
6,594
6,336
6,792
6,129
6,609
6,471
7,647
7,264
7,419
7,482
7,371
7,177
7,413
7,31
7,157
7,300
7,687
7,617
7,580
7,522
7,533
8,237
8,713
8,113
8,118
8,770
8,736
8,478
8,454
8,230
8,533
8,458
8,37
8,811
9,331
9,385
9,727
9,159
9,765
9,351
9,645
9,452
9,59
9,289
9,634
9,274
9,71
9,682
9,757
10,30
10,779
10,230
10,798
10,39
10,216
10,404
10,470
10,684
10,558
10,228
10,129
10,568
10,408
10,458
11,448
11,799
11,750
11,37
11,437
11,625
11,502
11,692
11,124
11,329
11,762
11,253
11,486
11,193
11,137
12,242
12,715
12,556
12,30
12,431
12,271
12,203
12,403
12,443
12,667
12,510
12,584
12,236
13,243
13,507
13,802
13,425
13,80
13,237
13,345
13,468
13,696
13,822
13,166
13,120
13,47
14,449
14,292
14,611
14,180
14,402
14,112
14,286
14,587
14,130
14,563
14,813
14,92
14,584
14,569
15,512
15,310
15,217
15,223
15,801
15,455
15,220
15,819
15,85
15,814
15,140
15,652
15,463
15,465
16,377
16,611
16,248
16,624
16,452
16,681
16,484
16,141
16,403
16,550
16,59
17,162
17,189
17,737
17,368
17,24
17,765
17,547
17,448
17,735
17,612
17,90
17,363
17,406
17,50
17,234
17,109
18,160
18,485
18,594
18,548
18,720
18,36
18,27
18,575
18,579
18,280
18,502
18,30
18,418
18,294
18,492
18,191
19,207
19,704
19,811
19,238
19,411
19,788
19,180
19,280
19,42
20,504
20,233
20,563
20,513
20,538
20,770
20,636
20,66
20,69
20,251
20,425
20,110
20,429
20,294
20,314
21,591
21,105
21,659
21,53
21,216
21,267
21,208
21,353
21,675
21,192
21,338
22,448
22,123
22,670
22,55
22,580
22,515
22,209
22,599
22,163
22,24
22,532
22,534
22,83
22,226
22,234
22,829
23,594
23,493
23,500
23,800
23,438
23,276
23,332
23,39
23,826
23,206
23,354
23,772
23,293
23,490
23,123
24,591
24,757
24,228
24,659
24,92
24,292
24,287
24,394
24,277
24,281
24,508
24,271
24,173
24,154
24,74
24,58
24,110
24,751
25,278
25,342
25,348
25,73
25,673
25,107
25,693
25,526
25,571
25,227
25,169
25,110
26,443
26,535
26,308
26,674
26,232
26,518
26,758
26,355
26,764
26,662
26,510
26,30
26,603
26,408
26,148
27,711
27,72
27,371
27,594
27,394
27,641
27,549
27,795
28,453
28,39
28,114
28,324
28,678
28,321
28,190
28,623
28,508
28,825
28,155
28,713
28,715
28,670
28,225
28,683
28,227
28,639
29,88
29,273
29,294
29,451
29,608
29,144
29,295
29,761
29,499
29,472
29,395
30,133
30,408
30,231
30,275
30,464
30,446
30,338
