Source,Target
0,792
0,343
0,306
0,304
0,77
0,575
0,828
0,1
0,148
0,424
0,145
1,64
1,773
1,322
1,703
1,533
1,59
1,829
1,480
1,565
1,80
1,126
1,729
1,93
2,375
2,309
2,523
2,666
2,433
2,176
2,670
2,555
2,415
2,82
2,632
2,603
2,816
2,570
2,73
2,471
3,212
3,817
3,171
3,773
3,337
3,704
3,621
3,778
3,77
3,245
3,442
3,646
3,567
3,656
3,216
3,256
3,263
4,303
4,492
4,572
4,579
4,379
4,67
4,666
4,494
4,102
4,33
4,590
4,217
4,722
4,388
4,181
5,433
5,14
5,280
5,112
5,347
5,249
5,338
5,404
5,611
5,282
5,406
5,626
5,291
5,485
5,400
5,214
6,538
6,121
6,689
6,750
6,450
6,35
6,303
6,154
6,249
6,562
6,549
6,139
6,492
6,782
6,501
6,789
6,337
7,423
7,549
7,813
7,821
7,140
7,41
7,444
7,721
7,644
7,31
7,605
7,537
7,746
7,220
7,620
7,811
8,283
8,10
8,75
8,284
8,591
8,67
8,776
8,635
8,273
8,487
8,53
8,531
8,632
8,186
8,698
9,761
9,712
9,31
9,462
9,540
9,745
9,488
9,660
9,484
9,817
9,266
9,629
9,552
9,463
9,772
10,525
10,568
10,308
10,413
10,540
10,825
10,376
10,536
10,566
10,488
10,109
10,564
10,690
10,419
10,472
10,179
10,485
10,641
11,248
11,791
11,586
11,709
11,442
11,510
11,69
11,279
11,304
11,572
11,808
11,769
11,464
12,529
12,475
12,417
12,623
12,747
12,471
12,612
12,193
12,189
12,666
12,91
12,341
12,385
12,796
12,322
12,556
13,376
13,766
13,540
13,562
13,545
13,823
13,192
13,484
13,201
13,394
14,588
14,77
14,393
14,28
14,64
14,188
14,461
14,682
14,85
14,657
14,726
14,95
14,433
14,337
14,745
14,688
14,336
14,554
14,240
14,676
14,255
14,388
15,769
15,773
15,110
15,263
15,121
15,828
15,367
15,273
15,390
15,185
15,483
15,61
15,311
15,508
15,85
15,320
15,60
15,464
15,324
15,69
15,318
15,510
15,134
15,759
16,551
16,61
16,787
16,98
16,482
16,27
16,456
16,644
16,817
16,260
16,775
16,218
16,682
17,751
17,484
17,231
17,415
17,528
17,501
17,111
17,691
17,610
17,268
17,399
17,445
17,96
17,585
17,129
17,759
18,704
18,708
18,179
18,458
18,287
18,552
18,100
18,254
18,717
18,451
18,703
18,338
18,232
18,529
18,50
18,766
18,401
18,193
19,579
19,380
19,366
19,321
19,486
19,751
19,144
19,403
19,664
19,53
19,805
19,627
20,417
20,613
20,93
20,796
20,138
20,130
20,431
20,519
20,270
20,476
20,804
20,298
20,642
20,725
20,821
20,411
21,681
21,688
21,388
21,431
21,226
21,684
21,384
21,472
21,610
21,751
21,640
21,468
21,579
21,283
21,519
21,598
21,154
