Source,Target
0,827
0,401
0,382
0,122
0,491
0,735
0,583
0,393
1,811
1,459
1,316
1,66
1,711
1,698
1,666
1,556
1,768
1,31
2,188
2,803
2,409
2,354
2,106
2,312
2,353
2,435
2,36
2,382
2,620
2,216
2,81
2,90
2,529
2,274
2,285
3,709
3,288
3,776
3,238
3,307
3,761
3,707
3,736
3,503
3,540
3,327
3,426
3,614
3,667
3,318
3,265
3,545
4,44
4,654
4,388
4,745
4,149
4,72
4,648
4,38
4,696
4,661
4,627
4,676
4,646
4,590
4,497
4,457
5,817
5,616
5,668
5,119
5,272
5,62
5,771
5,775
5,379
5,507
5,721
5,626
5,118
5,700
5,655
5,811
5,722
6,348
6,767
6,232
6,500
6,238
6,426
6,350
6,682
6,623
6,404
6,725
6,598
6,338
6,313
6,188
6,174
6,12
6,753
7,601
7,502
7,51
7,40
7,303
7,703
7,715
7,20
7,168
7,712
7,471
7,285
7,344
7,337
7,718
7,176
7,160
7,240
8,72
8,736
8,811
8,699
8,790
8,601
8,494
8,287
8,486
8,582
8,61
8,425
8,544
8,576
8,470
8,536
8,625
8,630
8,69
9,71
9,713
9,310
9,327
9,609
9,604
9,814
9,527
9,746
9,734
9,796
9,810
9,505
10,578
10,605
10,364
10,732
10,332
10,707
10,785
10,205
10,119
10,478
10,541
10,404
10,343
10,389
10,304
10,656
10,492
10,493
10,51
11,554
11,326
11,607
11,148
11,500
11,68
11,813
11,260
11,45
11,548
11,250
11,759
11,752
11,167
11,191
11,341
11,513
11,387
11,642
11,623
12,693
12,90
12,745
12,13
12,536
12,580
12,533
12,567
12,55
12,814
12,372
12,651
12,144
12,43
13,786
13,730
13,302
13,427
13,316
13,706
13,366
13,536
13,511
13,329
13,668
13,281
13,235
13,213
13,408
14,559
14,693
14,709
14,186
14,358
14,51
14,98
14,75
14,596
14,48
14,446
14,203
14,349
14,235
15,638
15,274
15,490
15,232
15,466
15,535
15,229
15,346
15,614
15,407
15,677
15,298
15,673
16,548
16,639
16,751
16,58
16,411
16,172
16,508
16,433
16,784
16,26
16,409
17,492
17,700
17,247
17,327
17,698
17,760
17,789
17,502
17,519
17,657
17,30
17,410
17,579
17,374
17,633
17,667
17,115
17,41
17,746
17,605
17,443
17,22
17,573
17,210
17,664
17,107
17,25
18,576
18,734
18,285
18,315
18,450
18,355
18,659
18,801
18,173
18,475
18,473
18,697
18,828
18,266
18,84
18,90
18,733
18,494
18,289
18,607
18,737
18,630
18,596
19,760
19,733
19,119
19,558
19,23
19,766
19,79
19,350
19,21
19,292
19,417
19,210
19,103
19,415
19,485
20,533
20,250
20,591
20,210
20,416
20,657
20,736
20,336
20,777
20,499
20,330
20,408
20,70
20,258
20,769
20,40
20,515
20,426
20,239
20,268
20,742
20,462
20,104
21,493
21,591
21,199
21,567
21,68
21,772
21,480
21,618
21,37
21,714
22,330
22,610
22,575
22,560
22,129
22,277
22,526
22,225
22,209
22,474
22,166
23,320
23,69
23,421
23,428
23,489
23,24
23,744
23,749
23,452
23,259
23,732
24,410
24,300
24,203
24,321
24,584
24,223
24,90
24,354
24,827
24,489
24,319
24,581
24,199
24,255
24,629
24,608
25,634
25,364
25,472
25,350
25,424
25,591
25,722
25,660
25,702
25,234
25,559
25,82
25,268
25,502
26,706
26,120
26,802
26,146
26,96
26,280
26,545
26,208
26,358
26,818
26,211
26,660
27,713
27,619
27,456
27,658
27,479
27,829
27,403
27,239
27,356
27,120
27,301
28,137
28,562
28,766
28,101
28,437
28,582
28,396
28,464
28,589
28,347
28,226
28,597
28,189
28,59
28,261
28,319
29,827
29,147
29,249
29,531
29,714
29,602
29,564
29,467
29,185
29,694
30,603
30,564
30,327
30,132
30,306
30,817
30,783
30,66
30,545
30,121
30,382
30,672
30,149
30,659
30,615
30,478
30,543
30,774
31,592
31,724
31,81
31,312
31,810
31,388
31,579
31,498
31,181
31,682
31,745
31,422
31,672
31,286
31,297
31,715
31,413
31,71
31,358
31,272
32,417
32,235
32,51
32,511
32,626
32,313
32,386
32,148
32,302
32,298
32,99
32,655
32,219
32,132
32,135
32,431
33,707
33,322
33,465
33,574
33,628
33,777
33,563
33,345
33,75
33,78
33,377
33,335
33,554
33,612
33,728
33,73
33,260
33,755
33,141
33,705
34,325
34,362
34,440
34,669
34,213
34,622
34,528
34,333
34,523
34,84
35,231
35,57
35,212
35,249
35,547
35,192
35,78
35,124
35,464
35,586
35,135
35,473
35,514
35,765
35,752
35,347
35,435
36,661
36,403
36,123
36,52
36,769
36,585
36,304
36,347
36,741
36,683
36,524
36,230
36,584
37,404
37,710
37,679
