Source,Target
0,747
0,412
0,194
0,691
0,514
0,346
0,51
0,629
0,739
0,612
0,393
0,206
0,359
0,683
0,74
0,377
0,263
0,11
1,696
1,417
1,765
1,294
1,139
1,228
1,552
1,489
1,793
1,490
1,147
1,195
1,745
1,326
1,554
2,108
2,812
2,498
2,356
2,111
2,435
2,425
2,183
2,687
2,230
2,254
3,590
3,52
3,718
3,670
3,260
3,142
3,433
3,197
3,403
3,302
3,56
3,393
3,649
3,217
3,676
3,658
3,752
4,253
4,800
4,742
4,758
4,358
4,824
4,703
4,354
4,357
4,395
4,576
4,574
4,311
4,407
4,654
5,749
5,309
5,342
5,276
5,374
5,345
5,177
5,40
5,812
5,283
5,21
5,478
5,329
5,739
5,299
5,617
6,636
6,547
6,208
6,770
6,751
6,605
6,582
6,763
6,574
6,449
6,206
6,599
6,569
6,357
7,65
7,599
7,97
7,589
7,287
7,498
7,368
7,435
7,215
7,776
7,782
7,90
7,613
7,551
7,521
7,386
7,248
7,748
8,407
8,30
8,70
8,311
8,685
8,198
8,428
8,299
8,282
8,33
8,758
8,693
8,52
8,584
8,338
8,605
8,208
8,373
9,461
9,99
9,77
9,283
9,510
9,262
9,689
9,40
9,176
9,611
10,34
10,179
10,358
10,557
10,35
10,692
10,758
10,462
10,724
10,497
10,491
10,713
10,270
10,178
10,539
11,568
11,59
11,565
11,612
11,190
11,122
11,788
11,504
11,624
11,590
11,745
11,576
12,595
12,355
12,301
12,299
12,261
12,187
12,637
12,441
12,786
12,107
12,246
12,138
12,227
12,447
12,111
13,403
13,65
13,48
13,182
13,505
13,277
13,655
13,820
13,518
13,822
13,273
13,713
13,508
13,797
13,555
13,219
13,407
13,467
14,662
14,112
14,98
14,368
14,57
14,259
14,311
14,148
14,471
14,229
14,60
14,810
14,32
14,168
15,605
15,97
15,222
15,148
15,372
15,712
15,757
15,714
15,572
15,807
15,585
15,415
15,557
15,218
15,773
15,537
16,336
16,657
16,18
16,94
16,751
16,350
16,770
16,433
16,278
16,795
16,483
16,752
16,56
16,617
16,63
16,755
16,816
17,544
17,774
17,690
17,782
17,200
17,703
17,562
17,787
17,160
17,202
18,567
18,726
18,366
18,455
18,797
18,309
18,457
18,721
18,679
18,305
18,306
18,774
19,86
19,326
19,413
19,487
19,254
19,500
19,341
19,148
19,429
19,821
19,661
19,118
19,262
19,806
20,748
20,589
20,292
20,297
20,209
20,611
20,756
20,810
20,683
20,96
20,333
20,269
20,574
20,568
20,277
20,31
20,174
20,282
21,24
21,103
21,197
21,342
21,688
21,644
21,653
21,713
21,741
21,50
21,595
21,296
21,817
21,306
21,547
21,102
22,80
22,714
22,648
22,29
22,46
22,42
22,415
22,310
22,393
22,651
22,85
22,203
23,53
23,313
23,116
23,358
23,48
23,488
23,28
23,690
23,234
23,389
23,803
23,38
23,404
23,77
23,240
23,267
23,456
23,819
23,276
24,705
24,330
24,525
24,136
24,231
24,746
24,472
24,620
24,206
24,524
25,234
25,381
25,584
25,240
25,577
25,597
25,208
25,276
25,784
25,440
25,497
25,620
25,776
25,245
25,266
25,511
25,677
25,790
25,30
25,250
26,357
26,516
26,823
26,194
26,786
26,61
26,403
26,700
26,140
26,552
26,656
26,630
26,612
26,666
26,400
26,134
26,396
27,762
27,638
27,580
27,752
27,50
27,386
27,186
27,316
27,776
28,823
28,68
28,404
28,703
28,675
28,75
28,376
28,307
28,284
28,93
28,194
28,801
29,191
29,318
29,312
29,358
29,803
29,514
29,205
29,584
29,230
29,416
29,202
29,147
29,151
29,106
29,655
29,64
29,436
29,84
29,666
30,118
30,666
30,404
30,297
30,729
30,428
30,401
30,821
30,370
30,717
30,330
30,116
30,594
30,794
30,504
30,512
30,366
31,610
31,36
31,39
31,741
31,380
31,191
31,767
31,290
31,65
31,529
31,200
31,325
31,44
31,768
31,108
31,609
31,640
32,88
32,424
32,35
32,735
32,746
32,711
32,170
32,461
32,406
32,41
32,602
32,328
33,556
33,489
33,61
33,673
33,621
33,257
33,357
33,782
33,244
33,246
33,56
33,601
33,390
34,465
34,302
34,629
34,326
34,719
34,153
34,79
34,687
35,788
35,293
35,799
35,332
35,721
35,323
35,428
35,679
35,442
35,289
35,568
36,252
36,706
36,562
36,703
36,478
36,512
36,531
36,411
36,319
36,389
36,293
36,657
36,164
36,257
36,617
37,99
37,573
37,59
37,721
37,302
37,796
37,179
37,657
37,123
37,419
37,72
37,444
37,48
37,460
37,185
37,515
37,283
37,44
37,817
37,435
37,280
38,621
38,320
38,232
38,181
38,653
38,606
38,325
38,696
38,702
38,211
38,465
38,91
38,634
38,234
38,167
38,416
38,106
38,243
38,218
38,348
39,479
39,552
39,161
39,213
39,625
39,50
39,97
39,611
39,583
39,456
39,236
39,660
39,338
39,795
39,339
40,678
40,386
40,310
40,199
40,80
40,107
40,460
40,261
40,486
40,248
40,191
40,149
40,365
40,318
41,411
41,447
41,417
41,272
41,75
41,668
41,393
41,704
41,245
41,765
41,460
41,59
41,307
41,413
42,274
42,735
42,141
42,108
42,661
42,74
42,361
42,829
42,795
42,756
42,628
42,594
43,163
43,567
43,49
43,600
43,280
43,532
43,499
43,161
43,709
43,100
43,180
43,299
43,133
43,331
43,62
43,684
43,247
43,436
43,285
43,261
43,694
44,576
44,532
44,250
44,371
44,118
44,681
44,46
44,215
44,268
44,500
44,760
44,400
44,686
45,648
45,502
45,760
45,395
45,373
45,75
45,814
45,697
45,659
45,646
45,550
45,225
45,327
45,414
45,404
45,294
45,206
45,251
45,593
46,802
46,774
46,293
46,426
46,175
46,371
46,476
46,280
46,693
46,355
46,381
46,526
46,385
46,117
46,537
46,295
46,111
47,442
47,660
47,822
47,520
47,257
47,723
47,105
47,421
47,332
47,165
47,114
48,274
48,486
48,288
48,161
48,462
48,343
48,710
48,490
48,709
48,388
48,581
48,563
48,410
48,375
48,514
48,492
48,402
48,748
48,497
48,774
48,316
49,210
49,712
49,625
49,403
49,206
49,797
49,627
49,698
49,145
49,427
49,324
49,561
49,375
49,278
49,74
49,162
49,586
50,427
50,313
50,289
50,561
50,629
50,489
50,371
50,428
50,331
50,146
50,259
50,457
51,802
51,795
51,282
51,557
51,154
51,253
51,522
51,416
51,603
51,526
51,455
51,478
51,76
51,336
52,284
52,354
52,439
52,419
52,159
52,444
52,780
52,763
52,441
52,774
52,593
52,156
52,476
52,529
52,565
52,123
52,772
52,577
53,434
53,746
53,129
53,60
53,363
53,705
53,112
53,229
53,189
53,652
53,426
53,574
53,741
53,204
53,439
53,285
53,620
54,589
54,388
54,291
54,438
54,330
54,519
54,578
54,827
54,312
54,801
54,430
54,278
55,152
55,361
55,509
55,369
55,148
55,275
55,119
55,533
55,472
55,319
55,380
56,135
56,438
56,691
56,170
56,763
56,282
56,385
56,812
56,551
56,348
56,549
56,154
57,216
57,119
57,260
57,287
57,482
57,174
57,400
57,592
57,674
57,212
57,361
57,221
57,109
57,387
57,450
57,171
58,567
58,434
58,208
58,404
58,670
58,376
58,362
58,667
58,585
59,131
59,445
59,389
59,408
59,420
59,637
59,71
59,255
59,488
59,268
59,235
59,378
59,501
59,168
59,222
59,382
59,696
59,587
59,99
59,722
59,795
59,598
60,602
60,97
60,304
60,99
60,372
60,426
60,711
60,716
60,565
60,252
60,293
60,513
60,511
60,674
60,745
61,166
61,289
61,312
61,634
61,125
61,782
61,638
61,401
61,316
61,430
61,596
61,204
61,643
62,553
62,533
62,195
62,131
62,258
62,635
62,608
62,274
62,304
62,652
62,323
62,663
62,129
62,801
62,248
62,365
62,552
62,638
62,318
63,228
63,781
63,367
63,188
63,86
63,808
63,287
63,702
63,475
63,455
63,490
63,783
63,547
63,411
64,305
64,529
64,807
64,95
64,258
64,706
64,688
64,151
64,272
64,766
64,757
64,120
64,583
64,193
64,492
65,778
65,543
65,262
65,90
65,624
65,571
65,141
65,282
65,648
65,741
65,359
65,829
65,752
65,403
66,638
66,560
66,577
66,105
66,480
66,432
66,464
66,320
66,501
66,182
66,358
66,222
66,264
66,293
66,162
66,520
66,741
66,641
66,311
67,546
67,407
67,128
67,272
67,127
67,653
67,356
67,729
67,567
67,386
67,312
67,297
67,144
67,641
67,760
67,106
67,534
67,804
68,668
68,226
68,216
68,513
68,588
68,498
68,639
68,311
68,721
68,418
68,269
68,780
68,625
69,555
69,594
69,709
69,632
69,788
69,233
69,685
69,230
69,376
69,539
69,367
69,372
69,299
69,371
69,182
69,772
69,757
69,278
69,252
69,124
69,191
69,500
70,107
70,577
70,571
70,165
70,660
70,748
70,501
70,612
70,78
71,153
71,445
71,87
71,566
71,787
71,692
71,219
71,479
71,522
72,476
72,661
72,505
72,520
72,133
72,289
72,338
72,277
72,407
72,785
72,325
72,687
72,486
72,644
73,484
73,535
73,112
73,451
73,564
73,175
73,529
73,560
73,734
73,87
73,159
73,573
73,296
73,334
73,558
73,524
73,410
73,208
73,797
73,567
73,799
73,453
73,745
73,335
73,708
74,319
74,512
74,137
74,639
74,139
74,828
74,616
74,324
74,524
74,208
74,589
74,466
74,339
75,364
75,574
75,378
75,264
75,178
75,331
75,124
75,323
75,485
75,265
75,125
76,311
76,812
76,395
76,155
76,829
76,752
76,188
76,327
76,119
76,438
76,152
76,670
76,779
76,171
76,731
76,460
76,608
76,592
77,693
77,531
77,136
77,364
77,141
77,130
77,280
77,594
77,798
77,545
78,771
78,207
78,637
78,576
78,801
78,444
78,699
78,391
78,587
78,673
78,104
78,729
78,610
78,523
79,781
79,754
79,349
79,784
79,450
79,326
79,304
79,108
79,568
79,621
79,391
79,458
79,500
79,549
79,414
79,597
79,295
79,674
79,640
80,419
80,90
80,570
80,470
80,523
80,459
80,678
80,515
80,407
80,266
80,797
80,788
80,471
81,448
81,631
81,425
81,107
81,135
81,611
81,791
81,210
81,152
81,363
81,299
81,460
82,385
82,321
82,736
82,798
82,659
82,401
82,603
82,90
82,645
82,739
82,715
82,578
82,362
82,705
83,189
83,200
83,394
83,218
83,714
83,231
83,677
83,575
83,243
83,682
83,217
83,607
84,441
84,296
84,607
84,410
84,498
84,621
84,647
84,314
85,529
85,397
85,810
85,622
85,614
85,744
85,584
85,811
85,241
86,291
86,731
86,458
86,769
86,386
86,295
86,185
86,91
86,570
86,342
86,263
86,172
86,702
86,780
87,467
87,423
87,429
87,396
87,701
87,132
87,569
87,814
87,532
87,761
87,377
87,678
87,253
88,653
88,391
88,775
88,519
88,550
88,303
88,697
88,670
88,763
88,753
89,672
89,734
89,286
89,145
89,558
89,380
89,148
89,737
89,236
89,351
90,355
90,760
90,659
90,331
90,729
90,754
90,727
90,320
90,433
90,629
90,305
90,437
90,633
91,156
91,94
91,221
91,737
92,567
92,565
92,139
92,273
92,599
92,403
92,132
92,136
92,738
92,742
92,615
93,802
93,516
93,300
93,535
93,149
93,485
93,522
94,808
94,109
94,433
94,522
94,345
94,151
94,103
94,721
94,170
95,632
95,119
95,579
95,754
95,806
95,441
95,340
95,168
95,251
95,536
96,347
96,260
96,458
96,646
96,328
96,642
96,664
96,678
96,533
96,234
97,584
97,453
97,106
97,369
97,724
97,599
97,313
97,276
97,165
97,236
97,179
97,430
97,467
97,506
97,226
97,829
98,571
98,368
98,654
98,734
98,827
98,678
98,688
98,661
98,338
98,285
98,130
98,589
98,707
99,674
99,110
99,769
99,710
99,803
99,692
99,357
99,611
99,330
99,350
99,605
99,619
100,762
100,815
100,409
100,532
100,135
100,271
100,521
100,552
100,727
100,412
100,126
100,504
101,481
101,480
101,808
101,305
101,432
101,265
101,724
101,242
101,629
101,136
101,344
101,621
101,492
101,503
101,593
101,686
101,658
101,274
102,694
102,145
102,249
102,403
102,789
102,369
102,177
102,380
102,517
103,180
103,111
103,140
103,104
103,692
103,726
103,498
103,349
103,394
103,605
103,661
103,483
103,193
103,585
103,556
103,589
103,452
103,202
103,574
104,180
104,451
104,212
104,246
104,314
104,599
104,106
104,698
104,243
104,707
104,214
104,444
104,301
104,773
104,790
105,432
105,127
105,763
105,688
105,320
105,661
105,801
105,477
105,180
105,426
105,399
105,390
105,618
105,823
105,604
106,682
106,715
106,284
106,654
106,440
106,416
106,802
106,143
107,212
107,297
107,708
107,505
107,543
107,702
107,545
107,263
107,789
107,549
107,433
107,163
107,172
107,784
107,530
107,374
107,633
107,523
107,308
107,751
108,524
108,309
108,510
108,577
108,407
108,615
108,519
108,348
108,385
108,782
108,598
108,824
108,413
108,616
108,744
109,613
109,738
109,189
109,768
109,328
109,394
109,265
109,591
109,821
109,585
109,293
109,163
109,192
110,823
110,279
110,287
110,719
110,511
110,143
110,649
110,705
110,531
110,585
110,786
111,252
111,788
111,346
111,812
111,572
111,145
111,329
111,217
111,810
111,452
111,682
111,481
111,576
111,303
111,349
112,769
112,192
112,807
112,571
112,138
112,401
112,203
112,184
112,758
112,703
112,785
112,549
112,811
112,593
112,485
112,655
113,393
113,464
113,522
113,237
113,669
113,504
113,546
113,497
113,692
113,638
113,633
113,375
113,598
113,198
114,424
114,170
