Source,Target
0,362
0,256
0,430
0,418
0,470
0,345
0,445
0,457
0,245
0,515
0,127
0,19
0,283
0,84
0,83
1,444
1,632
1,549
1,333
1,562
1,550
1,282
1,319
1,688
1,573
1,824
1,334
1,344
1,679
2,334
2,377
2,640
2,716
2,241
2,750
2,654
2,460
2,131
2,243
2,417
2,732
2,92
2,143
2,183
2,22
3,579
3,525
3,226
3,586
3,809
3,234
3,79
3,276
3,35
4,647
4,706
4,167
4,318
4,560
4,558
4,158
4,175
4,305
4,828
4,754
4,11
4,87
4,170
4,641
4,625
4,233
4,208
4,136
4,365
4,384
4,250
4,396
5,495
5,395
5,299
5,179
5,629
5,345
5,564
5,110
5,111
5,414
5,354
5,6
5,628
5,292
6,266
6,323
6,808
6,636
6,505
6,480
6,264
6,28
6,227
6,563
6,309
6,804
6,470
6,516
6,609
7,416
7,415
7,372
7,708
7,269
7,191
7,148
7,515
7,511
7,12
7,51
7,49
7,746
7,725
8,169
8,504
8,719
8,44
8,234
8,42
8,531
8,663
8,678
8,696
8,51
8,595
9,342
9,571
9,557
9,493
9,32
9,104
9,217
9,379
9,352
9,38
9,86
9,460
9,538
9,44
9,588
9,568
10,257
10,779
10,373
10,565
10,784
10,795
10,182
10,452
10,32
10,152
10,717
10,678
11,229
11,701
11,510
11,87
11,727
11,93
11,108
11,410
11,139
12,130
12,39
12,216
12,258
12,603
12,187
12,728
12,404
12,653
12,682
12,625
12,514
12,463
12,186
13,180
13,658
13,51
13,809
13,457
13,333
13,214
13,572
13,743
13,687
13,740
13,525
14,256
14,626
14,476
14,798
14,323
14,742
14,102
14,39
14,768
14,550
14,561
14,215
14,647
14,29
14,247
14,529
14,518
15,217
15,804
15,256
15,529
15,19
15,184
15,234
15,465
15,806
15,637
15,158
15,590
15,90
15,715
15,741
15,84
15,140
15,271
15,808
16,582
16,178
16,105
16,439
16,106
16,683
16,647
16,363
16,402
16,709
16,330
16,275
17,329
17,411
17,77
17,330
17,535
17,211
17,418
17,117
17,111
17,64
17,216
17,758
17,222
17,550
17,319
18,264
18,261
18,202
18,101
18,132
18,808
18,208
18,310
18,440
18,463
18,662
18,537
18,452
18,376
18,359
18,798
18,193
18,331
18,570
18,563
19,618
19,596
19,493
19,539
19,49
19,746
19,638
19,32
19,317
19,243
19,463
19,508
19,270
19,179
19,190
19,148
19,692
19,88
19,504
19,228
19,620
20,649
20,551
20,511
20,296
20,90
20,771
20,652
20,488
20,334
21,382
21,252
21,606
21,694
21,343
21,379
21,175
21,285
21,56
21,735
21,58
21,767
21,428
22,111
22,140
22,139
22,688
22,339
22,676
22,723
22,349
22,544
22,789
22,161
22,776
22,421
22,259
23,648
23,57
23,595
23,583
23,543
23,617
23,443
23,189
23,444
23,674
23,50
23,144
23,229
23,293
24,581
24,111
24,569
24,299
24,312
24,557
24,308
24,397
24,810
24,33
24,661
25,150
25,759
25,737
25,445
25,628
25,565
25,37
25,719
25,699
25,571
25,804
26,648
26,379
26,205
26,668
26,152
26,780
26,703
26,767
26,755
26,199
26,826
26,202
26,324
26,64
26,598
27,297
27,382
27,288
27,640
27,741
27,697
27,225
27,596
27,588
27,478
27,235
27,663
27,248
27,406
28,353
28,600
28,683
28,187
28,717
28,531
28,674
28,55
28,616
28,487
28,811
28,113
28,482
28,719
28,226
28,231
28,764
28,238
29,320
29,413
29,122
29,467
29,415
29,52
29,160
29,533
29,46
29,211
29,583
29,138
29,285
30,615
30,327
30,435
30,194
30,629
30,798
30,312
30,462
30,721
30,63
30,264
30,348
31,120
31,336
31,399
31,708
31,433
31,222
31,698
31,445
31,302
31,157
31,183
31,231
31,317
31,220
31,428
32,367
32,340
32,86
32,761
32,543
32,35
32,606
32,257
32,289
32,148
32,80
32,233
32,191
32,382
33,312
33,406
33,586
33,404
33,308
33,44
33,167
33,573
33,814
33,375
33,332
34,318
34,474
34,620
34,461
34,498
34,465
34,678
34,147
34,388
34,165
34,544
34,602
34,119
34,386
34,764
34,252
34,327
34,824
34,274
34,365
35,494
35,157
35,218
35,622
35,819
35,447
35,145
35,121
35,667
35,247
35,814
35,283
35,534
35,574
35,428
36,302
36,795
36,285
36,826
36,695
36,281
36,384
36,542
36,402
36,324
37,272
37,72
37,430
37,555
37,129
37,605
37,352
37,250
37,225
37,424
38,173
38,40
38,370
38,711
38,290
38,592
38,321
38,151
38,445
38,723
38,353
38,174
38,802
38,581
38,71
38,128
38,400
38,285
38,137
38,43
38,242
38,550
38,463
