Source,Target
0,790
0,592
0,535
0,728
0,219
0,661
0,713
0,209
0,794
0,139
0,485
0,643
0,345
0,165
1,292
1,545
1,516
1,609
1,790
1,690
1,713
1,401
1,616
1,270
1,601
1,195
1,752
1,643
1,659
1,743
1,691
1,453
1,325
2,77
2,465
2,196
2,701
2,535
2,361
2,665
2,347
2,671
2,540
2,5
2,476
2,729
2,575
3,384
3,208
3,705
3,501
3,690
3,452
3,593
3,64
3,128
3,506
3,312
3,303
3,72
3,315
4,136
4,499
4,341
4,118
4,584
4,651
4,736
4,206
4,218
4,453
4,502
4,577
4,547
4,175
4,434
4,157
4,579
4,56
4,44
4,177
4,808
5,810
5,233
5,434
5,392
5,783
5,683
5,617
5,569
5,278
5,320
5,531
5,277
6,344
6,719
6,456
6,72
6,64
6,124
6,470
6,422
6,402
6,430
6,295
6,646
6,764
6,110
6,294
6,138
6,256
7,66
7,625
7,37
7,579
7,349
7,399
7,670
7,422
7,535
7,56
7,211
7,457
7,51
7,798
7,328
7,282
7,151
7,238
8,346
8,335
8,819
8,664
8,127
8,319
8,801
8,123
8,417
8,380
8,211
8,421
8,90
8,621
8,171
8,427
8,554
8,570
8,593
9,649
9,580
9,471
9,369
9,561
9,57
9,423
9,130
9,137
9,603
9,35
9,493
9,554
9,381
9,401
9,121
9,724
10,395
10,251
10,788
10,117
10,371
10,98
10,97
10,684
10,553
10,507
10,106
11,816
11,313
11,515
11,224
11,642
11,787
11,473
11,370
11,132
11,585
11,148
11,335
11,820
11,556
11,372
11,432
11,734
11,699
11,317
11,28
11,287
11,769
11,110
12,419
12,594
12,685
12,64
12,694
12,377
12,755
12,702
12,290
12,699
12,497
12,370
12,390
12,242
13,436
13,532
13,25
13,494
13,77
13,287
13,246
13,639
13,533
13,274
13,183
13,240
13,594
13,482
14,126
14,672
14,359
14,350
14,393
14,431
14,328
14,294
14,90
14,125
14,392
14,810
14,70
14,49
14,429
14,653
14,536
14,314
14,79
14,143
14,589
14,159
15,546
15,753
15,334
15,434
15,76
15,396
15,214
15,535
15,729
15,647
15,304
15,168
15,816
15,446
15,170
15,144
15,451
15,412
16,433
16,427
16,640
16,635
17,664
17,244
17,541
17,538
17,70
17,175
17,58
17,183
17,227
17,373
17,113
17,271
17,777
17,482
17,50
17,739
17,270
18,681
18,46
18,155
18,29
18,159
18,191
18,225
18,421
18,139
18,636
18,149
18,718
18,103
18,795
18,136
19,115
19,60
19,357
19,151
19,469
19,511
19,242
19,656
19,144
19,38
19,748
19,676
19,392
19,293
19,541
20,304
20,713
20,324
20,446
20,548
20,520
20,729
20,780
20,451
20,311
21,823
21,523
21,38
21,758
21,85
21,207
21,797
21,526
21,631
21,781
21,592
21,475
22,533
22,752
22,218
22,827
22,508
22,745
22,93
22,702
22,511
22,531
23,340
23,138
23,300
23,84
23,511
23,212
24,638
24,801
24,704
24,262
24,244
24,679
24,374
24,421
24,709
24,614
24,217
24,296
24,792
24,200
24,703
25,729
25,421
25,778
25,300
25,718
25,520
25,768
25,764
25,448
25,752
25,340
25,655
25,213
25,37
25,816
25,486
25,303
25,452
25,38
26,373
26,145
26,684
26,132
26,307
26,222
26,611
26,194
26,169
26,704
26,314
26,561
26,800
26,36
26,418
26,297
26,87
26,716
26,322
26,779
27,461
27,143
27,381
27,815
27,192
27,277
27,223
27,583
27,170
28,472
28,828
28,237
28,445
28,347
28,677
28,343
28,695
28,168
28,172
28,336
28,439
28,315
28,143
28,161
28,498
28,456
28,778
28,272
29,396
29,179
29,176
29,786
29,776
29,616
29,348
29,749
29,166
29,177
29,583
30,521
30,203
30,649
30,114
30,523
30,528
30,111
30,237
30,122
30,789
30,479
30,480
31,413
31,538
31,536
31,549
31,656
31,72
31,514
31,107
31,297
31,718
32,278
32,304
32,308
32,211
32,115
32,714
32,91
32,76
32,102
32,607
32,514
32,45
32,793
32,59
32,407
32,543
33,553
33,424
33,679
33,778
33,565
33,239
33,604
33,654
33,380
33,447
33,346
33,256
34,602
34,480
34,819
34,802
34,697
34,52
34,502
34,801
34,148
34,121
34,129
34,725
34,569
34,649
34,700
34,314
34,132
34,423
34,322
34,751
35,496
35,529
35,792
35,595
35,56
35,244
35,365
35,641
35,229
35,493
35,262
35,477
35,338
36,88
36,552
36,612
36,729
36,649
36,345
36,246
36,163
36,562
36,252
36,315
36,704
37,191
37,734
37,220
37,619
37,518
37,244
37,542
37,155
37,472
37,829
37,211
37,361
38,226
38,545
38,802
38,818
38,786
38,444
38,631
38,659
38,203
38,460
38,448
38,198
38,211
38,612
39,325
39,316
39,178
39,180
39,357
39,601
39,595
39,288
39,454
39,128
39,401
39,251
39,491
39,54
40,532
40,319
40,644
40,205
40,629
40,605
40,592
40,105
40,233
40,802
40,310
40,287
40,214
40,472
40,155
40,142
40,182
40,797
41,421
41,731
41,352
41,780
41,231
41,329
41,732
41,247
42,387
42,174
42,631
42,276
42,306
42,721
42,330
42,255
42,504
42,777
42,107
42,722
43,476
43,775
43,509
43,204
43,110
43,811
43,643
43,379
43,155
43,563
43,625
43,73
43,156
43,744
43,441
43,162
44,71
44,609
44,378
44,533
44,107
44,573
44,361
44,618
44,337
44,746
44,668
45,109
45,187
45,787
45,653
45,444
45,272
45,160
45,415
45,133
46,256
46,293
46,610
46,661
46,729
46,67
46,468
46,688
