Source,Target
0,293
0,149
0,347
0,431
0,15
0,375
0,174
0,122
0,458
0,692
0,585
0,626
0,55
0,800
0,498
0,780
0,96
0,795
0,219
1,720
1,592
1,545
1,555
1,142
1,575
1,550
1,772
1,118
1,137
1,361
1,121
1,50
1,322
1,766
1,603
1,335
1,456
1,499
2,336
2,584
2,403
2,787
2,435
2,604
2,636
2,814
2,370
2,651
2,718
2,661
2,566
2,100
2,317
3,440
3,769
3,439
3,11
3,284
3,8
3,576
3,247
3,203
3,9
3,344
3,700
3,102
3,127
3,319
3,174
3,580
3,816
4,698
4,354
4,231
4,563
4,711
4,618
4,275
4,205
4,747
4,528
4,320
4,444
4,256
4,800
4,160
4,530
5,228
5,435
5,686
5,733
5,141
5,43
5,585
5,618
5,706
5,599
5,500
5,187
5,126
5,30
5,308
5,499
5,546
5,99
6,731
6,568
6,697
6,247
6,699
6,538
6,118
6,478
6,20
6,188
6,714
6,299
6,77
6,655
6,695
6,515
6,378
6,647
6,232
7,817
7,216
7,457
7,209
7,52
7,229
7,753
7,798
7,125
7,580
7,240
7,512
7,134
7,762
7,431
7,264
8,631
8,479
8,777
8,98
8,720
8,493
8,423
8,150
8,259
8,75
8,16
8,358
8,170
8,780
8,45
8,59
9,607
9,176
9,26
9,327
9,409
9,820
9,734
9,32
9,325
9,537
9,764
9,412
9,272
9,83
9,415
9,627
9,465
10,263
10,389
10,553
10,825
10,439
10,301
10,527
10,56
10,366
10,404
10,798
10,61
10,110
10,475
11,169
11,656
11,479
11,97
11,622
11,69
11,447
11,244
11,264
11,271
11,362
11,812
11,819
11,438
11,333
11,120
11,279
11,725
11,639
11,550
11,206
11,705
11,256
12,425
12,636
12,691
12,78
12,202
12,725
12,349
12,592
13,796
13,354
13,572
13,384
13,600
13,602
13,506
13,164
13,195
13,427
14,478
14,316
14,96
14,417
14,19
14,452
14,343
14,326
14,215
14,637
14,349
14,170
14,154
14,174
14,717
15,769
15,104
15,285
15,229
15,303
15,291
15,585
15,156
15,430
15,781
15,446
15,492
15,379
15,196
15,28
15,118
15,729
15,715
15,213
15,177
16,380
16,632
16,26
16,370
16,105
16,475
16,756
16,653
16,189
16,789
16,109
16,401
17,301
17,680
17,705
17,772
17,751
17,309
17,415
17,463
17,36
17,355
17,151
17,756
17,390
17,81
17,303
17,322
18,34
18,778
18,615
18,370
18,58
18,60
18,42
18,613
18,534
18,735
18,315
18,481
18,206
18,610
18,686
18,309
18,350
18,129
18,500
18,554
18,266
18,586
19,583
19,291
19,82
19,260
19,87
19,348
19,115
19,509
19,365
19,611
19,547
20,401
20,180
20,21
20,815
20,215
20,101
20,340
20,359
20,39
20,300
20,575
20,219
20,222
20,438
20,664
20,352
21,471
21,427
21,787
21,504
21,533
21,405
21,828
21,638
21,697
21,274
21,548
21,566
21,757
22,778
22,531
22,655
22,79
22,698
22,39
22,140
