Source,Target
0,465
0,443
0,378
0,384
0,435
0,34
1,231
1,124
1,130
1,37
1,526
1,152
1,310
1,221
1,79
1,208
2,180
2,98
2,329
2,729
2,422
2,160
2,34
2,686
2,499
3,355
3,583
3,414
3,316
3,605
3,350
3,510
3,101
3,670
3,341
3,780
3,74
3,144
3,641
3,408
3,46
3,384
3,174
4,762
4,672
4,11
4,246
4,474
4,280
4,618
4,493
4,608
4,549
4,264
4,807
4,158
4,223
5,365
5,621
5,370
5,202
5,386
5,7
5,758
5,146
5,88
5,686
6,315
6,136
6,200
6,503
6,434
6,143
6,57
6,698
6,534
6,782
6,821
6,764
6,344
6,109
6,639
7,41
7,134
7,79
7,281
7,295
7,219
7,686
8,759
8,475
8,323
8,148
8,262
8,554
8,320
8,436
8,612
9,801
9,626
9,387
9,671
9,21
9,194
9,781
9,308
9,47
9,362
9,160
9,199
9,606
10,125
10,269
10,652
10,77
10,137
10,440
10,494
10,808
10,222
10,738
10,595
10,337
10,373
10,594
10,645
10,451
10,145
11,82
11,485
11,88
11,750
11,98
11,547
11,513
11,680
11,518
11,173
11,214
11,25
12,186
12,484
12,60
12,642
12,247
12,684
12,52
12,663
12,352
12,215
12,610
12,421
12,145
12,161
12,515
12,100
12,656
13,523
13,196
13,685
13,164
13,206
13,136
13,762
13,119
13,565
13,803
13,563
13,298
13,423
13,694
13,157
13,393
13,228
14,740
14,654
14,328
14,665
14,384
14,812
14,478
14,818
14,333
14,155
14,615
14,81
14,482
14,471
14,791
14,95
14,603
14,735
14,547
15,715
15,145
15,235
15,63
15,816
15,367
15,743
15,584
15,527
15,502
15,590
15,449
15,574
15,390
15,139
15,203
15,594
16,500
16,141
16,230
16,231
16,184
16,251
16,39
16,121
16,763
16,36
16,775
16,644
16,265
16,754
16,631
16,375
16,61
16,743
17,774
17,29
17,668
17,165
17,265
17,731
17,106
17,235
17,794
17,727
17,315
18,666
18,107
18,564
18,706
18,305
18,473
18,585
18,567
18,461
18,127
18,21
18,193
18,457
18,777
18,673
19,669
19,122
19,491
19,338
19,448
19,528
19,79
19,627
19,597
19,458
19,240
19,755
19,239
19,657
19,49
19,255
20,123
20,717
20,376
20,421
20,752
20,527
20,625
20,725
20,56
20,430
20,443
20,668
20,808
21,389
21,624
21,526
21,162
21,198
21,92
21,398
21,189
21,763
21,507
21,274
21,684
21,278
21,551
21,361
21,358
21,725
21,322
21,300
21,355
21,74
21,540
22,633
22,77
22,24
22,548
22,151
22,296
22,189
22,617
22,622
22,443
22,87
22,478
22,221
22,258
22,738
22,659
22,486
22,233
22,795
23,541
23,446
23,373
23,318
23,106
23,704
23,660
23,122
23,96
23,421
23,143
23,245
23,42
23,315
23,567
23,298
23,457
23,44
23,460
24,48
24,218
24,813
24,668
24,544
24,176
24,718
24,282
24,262
24,698
24,223
24,480
24,277
24,298
24,488
25,379
25,493
25,800
25,770
25,248
25,365
25,303
25,744
25,713
25,304
25,695
25,309
25,478
26,78
26,477
26,272
26,797
26,436
26,98
26,571
26,465
26,449
26,391
26,355
26,442
26,162
26,124
27,56
27,93
27,498
27,746
27,422
27,38
27,118
27,819
27,517
27,683
27,85
27,715
27,680
27,659
27,575
28,271
28,628
28,248
28,264
28,380
28,250
28,154
28,45
28,627
28,568
28,416
28,706
28,353
28,249
28,412
28,370
28,651
28,239
28,190
28,343
28,562
28,373
28,707
28,268
28,398
29,623
29,790
29,150
29,774
29,592
29,625
29,425
29,771
29,200
29,481
29,167
29,509
29,323
