Source,Target,Weight
hanryang1125,NOBRU,{}
hanryang1125,Maghla,{}
hanryang1125,insec13,{}
hanryang1125,korpick2,{}
hanryang1125,kranichhs,{}
hanryang1125,rekkles,{}
hanryang1125,Purpled,{}
hanryang1125,jdm2088,{}
NOBRU,BadBoyHalo,{}
NOBRU,xQcOW,{}
NOBRU,tommyinnit,{}
NOBRU,sinatraa,{}
NOBRU,BarcaGamer,{}
NOBRU,Kamet0,{}
NOBRU,Slimecicle,{}
Maghla,paka9999,{}
Maghla,RanbooLive,{}
Maghla,QuackityToo,{}
Maghla,JackManifoldTV,{}
Maghla,Fundy,{}
Maghla,TinaKitten,{}
Maghla,RobertoCein,{}
Maghla,iitztimmy,{}
Maghla,TheGrefg,{}
Maghla,Philza,{}
Maghla,stylishnoob4,{}
Maghla,ZeratoR,{}
Maghla,JustaMinx,{}
Maghla,sapnapalt,{}
Maghla,BadBoyHalo,{}
Maghla,fps_shaka,{}
Maghla,2chamcham2,{}
Maghla,ThisIsNotGeorgeNotFound,{}
Maghla,dreamwastaken,{}
Maghla,lck_korea,{}
Maghla,k4sen,{}
insec13,jukes,{}
insec13,dakchyo,{}
insec13,magenta62,{}
insec13,summit1g,{}
insec13,handongsuk,{}
insec13,xQcOW,{}
insec13,s1032204,{}
insec13,zzamtiger0310,{}
insec13,hannahxxrose,{}
insec13,shomaru7,{}
insec13,sasatikk,{}
insec13,korpick2,{}
insec13,cyr,{}
insec13,ajehr,{}
insec13,skeppy,{}
insec13,rooftopcat99,{}
insec13,caedrel,{}
korpick2,Philza,{}
korpick2,kato_junichi0817,{}
korpick2,AriGameplays,{}
korpick2,Smajor,{}
korpick2,shomaru7,{}
korpick2,riotgames_korea,{}
korpick2,silphtv,{}
korpick2,tmxk319,{}
korpick2,kanetv8,{}
korpick2,hejin0_0,{}
korpick2,sodapoppin,{}
rekkles,yufuna,{}
rekkles,flowervin,{}
rekkles,kawashima_of_legend,{}
rekkles,cidcidoso,{}
rekkles,lol_woolf,{}
rekkles,lec_wooloo,{}
rekkles,AustinShow,{}
rekkles,Froggen,{}
rekkles,sonycast_,{}
rekkles,LVNDMARK,{}
rekkles,dfm_evi_lol,{}
rekkles,diegosaurs,{}
rekkles,lubatv,{}
rekkles,Snip3down,{}
rekkles,bbonyoss,{}
rekkles,ESL_CSGO,{}
rekkles,kimdduddi,{}
rekkles,Mayichi,{}
rekkles,rngudwnswkd,{}
rekkles,stormen,{}
rekkles,amouranth,{}
rekkles,msmsms213,{}
rekkles,Chica,{}
rekkles,lestream,{}
rekkles,AriaSaki,{}
rekkles,jungryeok,{}
rekkles,hongja1027,{}
rekkles,BoomerNA,{}
Purpled,tmxk319,{}
Purpled,Technoblade,{}
Purpled,aminematue,{}
Purpled,AntoineDaniel,{}
Purpled,iam_xq,{}
Purpled,TubboLIVE,{}
Purpled,qq102qq,{}
Purpled,ElMariana,{}
Purpled,GeorgeNotFound,{}
Purpled,ibai,{}
Purpled,sapnapalt,{}
Purpled,JackManifoldTV,{}
Purpled,dasoku_aniki,{}
Purpled,woowakgood,{}
Purpled,Sykkuno,{}
Purpled,juansguarnizo,{}
Purpled,Robleis,{}
Purpled,moistcr1tikal,{}
Purpled,ElSpreen,{}
Purpled,awesamdude,{}
Purpled,JLAmaru,{}
Purpled,dopa24,{}
Purpled,iitztimmy,{}
Purpled,Fundy,{}
Purpled,xQcOW,{}
Purpled,ronaronakr,{}
Purpled,alanzoka,{}
Purpled,RobertoCein,{}
Purpled,Punz,{}
Purpled,agueppo,{}
Purpled,paka9999,{}
Purpled,riotgames,{}
Purpled,Nihachu,{}
Purpled,hannahxxrose,{}
Purpled,collet11,{}
Purpled,auronplay,{}
aba4647,michou_twitch,{}
aba4647,chodan_,{}
aba4647,s1032204,{}
aba4647,cabochardlol,{}
aba4647,inecr7024,{}
aba4647,Laink,{}
aba4647,aduck09,{}
michou_twitch,G0ularte,{}
michou_twitch,rkdthdus930,{}
michou_twitch,TheGrefg,{}
michou_twitch,Ash_on_LoL,{}
michou_twitch,s1032204,{}
michou_twitch,MoMaN,{}
michou_twitch,TSM_ImperialHal,{}
michou_twitch,nokduro,{}
michou_twitch,scarlet6942,{}
michou_twitch,michaelreeves,{}
michou_twitch,jcw970,{}
michou_twitch,Hiko,{}
michou_twitch,midbeast,{}
