Source,Target,Weight
hanryang1125,Ampeterby7,{}
hanryang1125,JustaMinx,{}
hanryang1125,shahzam,{}
hanryang1125,Asmongold,{}
hanryang1125,skmgsysy,{}
hanryang1125,Mongraal,{}
hanryang1125,MenosTrece,{}
JustaMinx,aceu,{}
JustaMinx,Philza,{}
JustaMinx,LakshartNia,{}
JustaMinx,zilioner,{}
JustaMinx,alanzoka,{}
JustaMinx,obm1025,{}
JustaMinx,kumikomii,{}
JustaMinx,DreamAlt_,{}
JustaMinx,Tubbo,{}
JustaMinx,Gaules,{}
JustaMinx,RanbooLive,{}
JustaMinx,t1_teddy,{}
JustaMinx,QuackityToo,{}
JustaMinx,AntoineDaniel,{}
JustaMinx,Purpled,{}
JustaMinx,moistcr1tikal,{}
JustaMinx,HasanAbi,{}
JustaMinx,Maghla,{}
JustaMinx,BadBoyHalo,{}
JustaMinx,dopa24,{}
JustaMinx,Squeezie,{}
JustaMinx,RobertoCein,{}
JustaMinx,WilburSoot,{}
JustaMinx,Inoxtag,{}
JustaMinx,ma_mwa,{}
JustaMinx,lilypichu,{}
JustaMinx,aimsey,{}
JustaMinx,aXoZer,{}
JustaMinx,magenta62,{}
JustaMinx,rkdwl12,{}
JustaMinx,genburten,{}
JustaMinx,Punz,{}
JustaMinx,Amouranth,{}
Asmongold,JLTomy,{}
Asmongold,ZeratoR,{}
Asmongold,sutanmi,{}
Asmongold,HasanAbi,{}
Asmongold,Sardoche,{}
Mongraal,Robleis,{}
Mongraal,Locklear,{}
Mongraal,ranboobutnot,{}
Mongraal,Squeezie,{}
Mongraal,tommyinnit,{}
Mongraal,juansguarnizo,{}
Mongraal,RanbooLive,{}
Mongraal,kato_junichi0817,{}
aba4647,WankilStudio,{}
aba4647,cidcidoso,{}
aba4647,roki_ch,{}
aba4647,hejin0_0,{}
aba4647,YoDa,{}
aba4647,Natsumiii,{}
aba4647,awesamdude,{}
WankilStudio,karljacobs,{}
WankilStudio,JackManifoldTV,{}
WankilStudio,lck_korea,{}
WankilStudio,BadBoyHalo,{}
WankilStudio,wkgml,{}
WankilStudio,Locklear,{}
WankilStudio,tommyinnit,{}
WankilStudio,kato_junichi0817,{}
WankilStudio,CaptainPuffy,{}
WankilStudio,JustaMinx,{}
WankilStudio,auronplay,{}
WankilStudio,2chamcham2,{}
WankilStudio,NimuVT,{}
WankilStudio,Gotaga,{}
cidcidoso,AriGameplays,{}
cidcidoso,WilburSoot,{}
cidcidoso,Domingo,{}
cidcidoso,woowakgood,{}
cidcidoso,TubboLIVE,{}
cidcidoso,Purpled,{}
cidcidoso,PlayHard,{}
cidcidoso,nniru,{}
hejin0_0,GeorgeNotFound,{}
hejin0_0,aroyitt,{}
hejin0_0,AustinShow,{}
hejin0_0,x2Twins,{}
hejin0_0,LanuSky,{}
hejin0_0,ScreaM,{}
hejin0_0,AriGameplays,{}
hejin0_0,surugamonkey0113,{}
hejin0_0,restiafps,{}
hejin0_0,xXxTheFocuSxXx,{}
hejin0_0,tst1023,{}
hejin0_0,lol_woolf,{}
hejin0_0,steelohs,{}
hejin0_0,TSM_ImperialHal,{}
hejin0_0,yeunda,{}
hejin0_0,summit1g,{}
hejin0_0,FarfadoxVEVO,{}
hejin0_0,oniyadayo,{}
hejin0_0,JASONR,{}
hejin0_0,pijack11,{}
hejin0_0,faker,{}
hejin0_0,ironmouse,{}
hejin0_0,flowergam0326,{}
YoDa,alelu,{}
YoDa,elded,{}
YoDa,sah_yang,{}
YoDa,jasper7se,{}
YoDa,BarcaGamer,{}
YoDa,euriece,{}
YoDa,BoomerNA,{}
YoDa,JustaMinx,{}
YoDa,cherrypach,{}
YoDa,auronplay,{}
Natsumiii,lck_korea,{}
awesamdude,WilburSoot,{}
awesamdude,auronplay,{}
awesamdude,obm1025,{}
awesamdude,box930205,{}
awesamdude,wkgml,{}
awesamdude,alanzoka,{}
awesamdude,Inoxtag,{}
awesamdude,Punz,{}
awesamdude,Purpled,{}
awesamdude,RanbooLive,{}
awesamdude,shibuyahal,{}
awesamdude,Robleis,{}
awesamdude,RobertoCein,{}
awesamdude,canna,{}
awesamdude,ElMariana,{}
awesamdude,JackManifoldTV,{}
awesamdude,BadBoyHalo,{}
awesamdude,Quackity,{}
awesamdude,Nihachu,{}
awesamdude,ibai,{}
awesamdude,qcnb123,{}
awesamdude,handongsuk,{}
awesamdude,kuiki771,{}
awesamdude,DreamAlt_,{}
awesamdude,stylishnoob4,{}
awesamdude,Locklear,{}
awesamdude,Sapnap,{}
awesamdude,moistcr1tikal,{}
awesamdude,Rubius,{}
awesamdude,oniyadayo,{}
awesamdude,tommyinnit,{}
awesamdude,Jelty,{}
handongsuk,faker,{}
handongsuk,QTCinderella,{}
handongsuk,chimin941214,{}
handongsuk,riotgameslatam,{}
handongsuk,takayaspecial,{}
handongsuk,mizkif,{}
handongsuk,slamzinseok,{}
handongsuk,laurebv,{}
faker,jinjalim,{}
QTCinderella,spygea,{}
QTCinderella,karljacobs,{}
QTCinderella,dopa24,{}
QTCinderella,tommyinnitalt,{}
QTCinderella,ShahZaM,{}
QTCinderella,genburten,{}
QTCinderella,TheGrefg,{}
QTCinderella,fr_zod,{}
QTCinderella,woowakgood,{}
QTCinderella,mokouliszt1,{}
QTCinderella,ZeratoR,{}
QTCinderella,Fortnite,{}
QTCinderella,qq102qq,{}
QTCinderella,juansguarnizo,{}
QTCinderella,dda_ju,{}
chimin941214,yoshinama222,{}
chimin941214,casimito,{}
chimin941214,actingliketommy,{}
chimin941214,Fundy,{}
chimin941214,nokduro,{}
chimin941214,RanbooLive,{}
chimin941214,loud_thurzin,{}
chimin941214,msmsms213,{}
chimin941214,aram4519,{}
chimin941214,QTCinderella,{}
chimin941214,selly55,{}
chimin941214,CaptainSparklez,{}
chimin941214,JLAmaru,{}
chimin941214,Staryuuki,{}
chimin941214,ScreaM,{}
chimin941214,NickEh30,{}
chimin941214,a60426042,{}
chimin941214,yufuna,{}
chimin941214,mmange2,{}
chimin941214,Foolish_Gamers,{}
chimin941214,lol_nemesis,{}
chimin941214,radiyu,{}
chimin941214,mande,{}
chimin941214,xQcOW,{}
chimin941214,nniru,{}
chimin941214,wns1727,{}
lck_korea,looksam,{}
lck_korea,dfm_evi_lol,{}
lck_korea,ElSpreen,{}
lck_korea,ops1x,{}
lck_korea,sal_gu,{}
lck_korea,woohankyung,{}
lck_korea,xqcow,{}
lck_korea,ok_ja,{}
ElSpreen,dmf_kyochan,{}
ElSpreen,Staryuuki,{}
ElSpreen,DropsByPonk,{}
ElSpreen,valorant_jpn,{}
ElSpreen,yufuna,{}
ElSpreen,apryze,{}
ElSpreen,makiba7,{}
ElSpreen,som0322,{}
sal_gu,Tfue,{}
woohankyung,gosegugosegu,{}
woohankyung,zledisd,{}
woohankyung,casimito,{}
woohankyung,valorant_jpn,{}
woohankyung,dmglgl78,{}
woohankyung,lubatv,{}
woohankyung,swab85,{}
woohankyung,tsm_reps,{}
obm1025,jltomy,{}
obm1025,obly99,{}
obly99,Antfrost,{}
obly99,sodapoppin,{}
obly99,zzamtiger0310,{}
obly99,JLTomy,{}
obly99,LeBouseuh,{}
obly99,woowakgood,{}
obly99,Inoxtag,{}
obly99,kanae_2434,{}
obly99,kumikomii,{}
obly99,aroyitt,{}
obly99,loud_thurzin,{}
obly99,volibear_oyo,{}
obly99,valorant_jpn,{}
obly99,Sapnap,{}
obly99,Emiru,{}
obly99,yufuna,{}
obly99,BadBoyHalo,{}
obly99,Ninja,{}
obly99,tommyinnit,{}
obly99,tarik,{}
obly99,Luzu,{}
obly99,casimito,{}
obly99,hanryang1125,{}
obly99,spygea,{}
obly99,95pingman,{}
obly99,Markiplier,{}
obly99,ElSpreen,{}
obly99,Masayoshi,{}
saddummy,t1_teddy,{}
saddummy,loud_thurzin,{}
t1_teddy,sorammmm,{}
t1_teddy,uzuhama,{}
t1_teddy,myth,{}
t1_teddy,AdinRoss,{}
t1_teddy,sonycast_,{}
t1_teddy,aminematue,{}
t1_teddy,playapex,{}
t1_teddy,d_obby,{}
t1_teddy,insec13,{}
loud_thurzin,Kyedae,{}
loud_thurzin,iam_xq,{}
loud_thurzin,elded,{}
loud_thurzin,Gaules,{}
loud_thurzin,Domingo,{}
loud_thurzin,AriGameplays,{}
loud_thurzin,flamekr,{}
woowakgood,ludwig,{}
woowakgood,Gotaga,{}
woowakgood,suxkingiscoming,{}
woowakgood,zz5152zz,{}
woowakgood,kkoma,{}
woowakgood,aparkha,{}
woowakgood,Domingo,{}
woowakgood,noizemasta,{}
woowakgood,kimddolbok,{}
woowakgood,tst1023,{}
woowakgood,ESL_CSGO,{}
ludwig,ch960116,{}
ludwig,penyo_,{}
ludwig,flurry1989,{}
ludwig,NickEh30,{}
ludwig,d_obby,{}
ludwig,loud_thaiga,{}
ludwig,AustinShow,{}
ludwig,xordn123456,{}
ludwig,sasatikk,{}
ludwig,Smzinho,{}
ludwig,casimito,{}
ludwig,Ampeterby7,{}
ludwig,TaySon,{}
ludwig,Snip3down,{}
ludwig,Etoiles,{}
ludwig,h3h3productions,{}
Gotaga,JLAmaru,{}
Gotaga,ThisIsNotGeorgeNotFound,{}
Gotaga,elded,{}
Gotaga,lck_korea,{}
Gotaga,aimsey,{}
Gotaga,GeorgeNotFound,{}
Gotaga,Tubbo,{}
Gotaga,kato_junichi0817,{}
Gotaga,95pingman,{}
Gotaga,Jelty,{}
zz5152zz,nanajam777,{}
zz5152zz,nyanners,{}
zz5152zz,tenz,{}
zz5152zz,rainblue37,{}
zz5152zz,kimddolbok,{}
zz5152zz,Alliege,{}
zz5152zz,RanbooLive,{}
zz5152zz,WankilStudio,{}
zz5152zz,genburten,{}
zz5152zz,Ninja,{}
zz5152zz,omgvodka,{}
zz5152zz,Sykkuno,{}
zz5152zz,AussieAntics,{}
zz5152zz,lazvell,{}
zz5152zz,gratis150ml,{}
kkoma,AverageJonas,{}
kkoma,ljh0328,{}
kkoma,pacific8815,{}
kkoma,IamCristinini,{}
kkoma,rainblue37,{}
kkoma,junior27015,{}
kkoma,Clix,{}
kkoma,Scarra,{}
kkoma,jcw970,{}
kkoma,ronaronakr,{}
kkoma,ElSpreen,{}
kkoma,rprx,{}
kkoma,SuperHenryTran,{}
kkoma,nickmercs,{}
kkoma,ElMariana,{}
kkoma,wahahaha830,{}
kkoma,Pewdiepie,{}
kkoma,michaelreeves,{}
kkoma,valorant,{}
kkoma,veibae,{}
kkoma,esstree,{}
kkoma,TheKAIRI78,{}
kkoma,TwitchRivals,{}
kkoma,LakshartNia,{}
kkoma,PlayHard,{}
kkoma,cr_rion,{}
kkoma,TSM_ImperialHal,{}
kkoma,Bugha,{}
kkoma,5uppp,{}
kkoma,jschlatt,{}
kkoma,Gemita,{}
kkoma,jasper7se,{}
Domingo,aimsey,{}
Domingo,fps_shaka,{}
Domingo,shroud,{}
Domingo,tmxk319,{}
Domingo,Inoxtag,{}
Domingo,ludwig,{}
Domingo,Sardoche,{}
Domingo,skeppy,{}
Domingo,rkdwl12,{}
Domingo,wkgml,{}
Domingo,lck_korea,{}
Domingo,faker,{}
Domingo,karlnetwork,{}
Domingo,JackManifoldTV,{}
Domingo,RanbooLive,{}
Domingo,paka9999,{}
Domingo,gumayusi,{}
Domingo,LakshartNia,{}
Domingo,JLTomy,{}
noizemasta,AussieAntics,{}
noizemasta,qq102qq,{}
noizemasta,dropped,{}
noizemasta,Domingo,{}
noizemasta,s1032204,{}
noizemasta,NimuVT,{}
noizemasta,RobertoCein,{}
noizemasta,nlmiso95,{}
noizemasta,mmafu_,{}
noizemasta,Sommerset,{}
