Source,Target,Weight
hanryang1125,boxbox,{}
hanryang1125,LCS,{}
hanryang1125,Locklear,{}
hanryang1125,peterparkTV,{}
hanryang1125,lec,{}
hanryang1125,tmxk319,{}
hanryang1125,wns1727,{}
hanryang1125,Trainwreckstv,{}
boxbox,aba4647,{}
boxbox,spygea,{}
boxbox,ranboobutnot,{}
boxbox,Nihachu,{}
boxbox,Tubbo,{}
boxbox,stylishnoob4,{}
boxbox,hannahxxrose,{}
boxbox,skeppy,{}
Locklear,Rubius,{}
Locklear,Fundy,{}
Locklear,TinaKitten,{}
Locklear,Tubbo,{}
Locklear,fps_shaka,{}
Locklear,Technoblade,{}
Locklear,faker,{}
Locklear,wkgml,{}
Locklear,JLAmaru,{}
Locklear,Foolish_Gamers,{}
Locklear,karljacobs,{}
Locklear,shroud,{}
Locklear,iitztimmy,{}
Locklear,BadBoyHalo,{}
Locklear,Quackity,{}
Locklear,2chamcham2,{}
Locklear,ludwig,{}
Locklear,hannahxxrose,{}
peterparkTV,faker,{}
peterparkTV,paka9999,{}
peterparkTV,spygea,{}
peterparkTV,karljacobs,{}
peterparkTV,JackManifoldTV,{}
peterparkTV,ThisIsNotGeorgeNotFound,{}
peterparkTV,lck_korea,{}
peterparkTV,BadBoyHalo,{}
peterparkTV,TubboLIVE,{}
peterparkTV,WilburSoot,{}
peterparkTV,dreamwastaken,{}
peterparkTV,AriGameplays,{}
peterparkTV,pokimane,{}
peterparkTV,ranboobutnot,{}
peterparkTV,CaptainPuffy,{}
peterparkTV,Quackity,{}
peterparkTV,stylishnoob4,{}
peterparkTV,Nihachu,{}
lec,RebeuDeter,{}
lec,sinatraa,{}
lec,riotgameslatam,{}
lec,LOUD_Mii,{}
lec,d_obby,{}
lec,yutapongo,{}
lec,aba4647,{}
lec,AgenteMaxo,{}
lec,hanjoudesu,{}
lec,Alliege,{}
tmxk319,ooenotakayuki,{}
tmxk319,TubboLIVE,{}
tmxk319,Alliege,{}
tmxk319,byeongbyeongbyeong,{}
tmxk319,EmadGG,{}
Trainwreckstv,ranboobutnot,{}
Trainwreckstv,hannahxxrose,{}
Trainwreckstv,jasper7se,{}
Trainwreckstv,2chamcham2,{}
Trainwreckstv,auronplay,{}
Trainwreckstv,JLTomy,{}
Trainwreckstv,WilburSoot,{}
aba4647,sooflower,{}
aba4647,Fortnite,{}
aba4647,forsen,{}
aba4647,22karubi,{}
aba4647,Doigby,{}
aba4647,academy,{}
aba4647,e_saem,{}
