Source,Target,Weight
hanryang1125,moistcr1tikal,{}
hanryang1125,rkdwl12,{}
hanryang1125,marexlol,{}
hanryang1125,mistermv,{}
hanryang1125,tsm_reps,{}
hanryang1125,Leynainu,{}
hanryang1125,Kyedae,{}
hanryang1125,s1032204,{}
moistcr1tikal,dtn_mukai,{}
moistcr1tikal,jinu6734,{}
moistcr1tikal,lilypichu,{}
rkdwl12,chimin941214,{}
rkdwl12,nubulswamp,{}
rkdwl12,nokokopuffs,{}
rkdwl12,ooenotakayuki,{}
rkdwl12,DisguisedToast,{}
rkdwl12,WilburSoot,{}
rkdwl12,aba4647,{}
rkdwl12,karljacobs,{}
rkdwl12,rjsqn1109,{}
rkdwl12,sugarz3ro,{}
mistermv,GeorgeNotFound,{}
mistermv,dopa24,{}
mistermv,CaptainPuffy,{}
mistermv,juansguarnizo,{}
mistermv,faker,{}
mistermv,Nihachu,{}
mistermv,pjs9073,{}
mistermv,TubboLIVE,{}
mistermv,kato_junichi0817,{}
mistermv,karljacobs,{}
mistermv,dreamwastaken,{}
mistermv,Doigby,{}
mistermv,xQcOW,{}
mistermv,JackManifoldTV,{}
mistermv,ranboobutnot,{}
mistermv,pokimane,{}
mistermv,ludwig,{}
mistermv,kumikomii,{}
Leynainu,oniyadayo,{}
Leynainu,Amouranth,{}
Kyedae,ibai,{}
Kyedae,nniru,{}
Kyedae,reitathefps,{}
Kyedae,mokouliszt1,{}
Kyedae,QuackityToo,{}
Kyedae,som0322,{}
Kyedae,moistcr1tikal,{}
Kyedae,ddahyoni,{}
s1032204,otplol_,{}
s1032204,ZeratoR,{}
s1032204,pjs9073,{}
s1032204,mlchoins,{}
s1032204,yutapongo,{}
s1032204,alelu,{}
s1032204,JLBichouu,{}
s1032204,t1esports,{}
s1032204,rtainjapan,{}
s1032204,109ace,{}
s1032204,lol_woolf,{}
s1032204,paka9999,{}
s1032204,parkjand,{}
s1032204,shivfps,{}
s1032204,Mongraal,{}
s1032204,rkdwl12,{}
s1032204,clozer_t1,{}
s1032204,TinaKitten,{}
s1032204,dzukill,{}
aba4647,Baiano,{}
aba4647,AntoineDaniel,{}
aba4647,Laink,{}
aba4647,agueppo,{}
aba4647,riotgamesru,{}
aba4647,karasmai,{}
aba4647,byeongbyeongbyeong,{}
Baiano,ranboobutnot,{}
Baiano,ThisIsNotGeorgeNotFound,{}
Baiano,euriece,{}
Baiano,ibai,{}
Baiano,faide,{}
Baiano,HasanAbi,{}
Baiano,BadBoyHalo,{}
Baiano,CaptainPuffy,{}
Baiano,yamatonjp,{}
Baiano,ao_o5,{}
AntoineDaniel,tmxk319,{}
AntoineDaniel,Foolish_Gamers,{}
AntoineDaniel,ThisIsNotGeorgeNotFound,{}
AntoineDaniel,biyin_,{}
AntoineDaniel,Gotaga,{}
AntoineDaniel,Squeezie,{}
