Source,Target,Weight
hanryang1125,Foolish_Gamers,{}
hanryang1125,dogdog,{}
hanryang1125,junsst,{}
hanryang1125,spygea,{}
hanryang1125,ZeratoR,{}
hanryang1125,t1_cuzz,{}
hanryang1125,39daph,{}
hanryang1125,score1992,{}
Foolish_Gamers,Slimecicle,{}
Foolish_Gamers,JLTomy,{}
Foolish_Gamers,juansguarnizo,{}
Foolish_Gamers,radiyu,{}
Foolish_Gamers,t1_oner,{}
Foolish_Gamers,BoomerNA,{}
Foolish_Gamers,wkgml,{}
Foolish_Gamers,dmf_kyochan,{}
Foolish_Gamers,ElSpreen,{}
Foolish_Gamers,xkwhd,{}
Foolish_Gamers,DreamAlt_,{}
Foolish_Gamers,Robleis,{}
Foolish_Gamers,aba4647,{}
Foolish_Gamers,jasper7se,{}
Foolish_Gamers,Nmplol,{}
Foolish_Gamers,NimuVT,{}
Foolish_Gamers,jaewon4915,{}
Foolish_Gamers,zilioner,{}
Foolish_Gamers,leechunhyang,{}
Foolish_Gamers,CaptainPuffy,{}
Foolish_Gamers,QuackityToo,{}
Foolish_Gamers,kumikomii,{}
Foolish_Gamers,Gaules,{}
Foolish_Gamers,loltyler1,{}
Foolish_Gamers,nanayango3o,{}
Foolish_Gamers,VALORANT,{}
Foolish_Gamers,agueppo,{}
Foolish_Gamers,DropsByPonk,{}
Foolish_Gamers,oniyadayo,{}
Foolish_Gamers,Fortnite,{}
Foolish_Gamers,TubboLIVE,{}
Foolish_Gamers,stylishnoob4,{}
Foolish_Gamers,ronaronakr,{}
Foolish_Gamers,clozer_t1,{}
dogdog,lck_korea,{}
dogdog,tmxk319,{}
junsst,ta1yo_tv,{}
junsst,SypherPK,{}
junsst,nickmercs,{}
junsst,rulrudino,{}
junsst,Gemita,{}
junsst,komanche,{}
junsst,killin9hit,{}
junsst,rlgus1006,{}
junsst,TheKAIRI78,{}
junsst,mokouliszt1,{}
junsst,euriece,{}
junsst,Kyedae,{}
junsst,canna,{}
junsst,genburten,{}
junsst,Mayichi,{}
junsst,fuslie,{}
spygea,FaZeSway,{}
spygea,peterparkTV,{}
spygea,Asmongold,{}
spygea,rhffkddl96,{}
spygea,lazvell,{}
spygea,calango,{}
ZeratoR,BadBoyHalo,{}
ZeratoR,Sykkuno,{}
ZeratoR,tsm_imperialhal,{}
ZeratoR,AriGameplays,{}
ZeratoR,Sapnap,{}
ZeratoR,Gotaga,{}
ZeratoR,ibai,{}
ZeratoR,skeppy,{}
ZeratoR,stylishnoob4,{}
ZeratoR,euriece,{}
ZeratoR,leechunhyang,{}
ZeratoR,Rubius,{}
ZeratoR,Doigby,{}
ZeratoR,tommyinnit,{}
ZeratoR,hannahxxrose,{}
ZeratoR,JustaMinx,{}
ZeratoR,aimsey,{}
ZeratoR,shroud,{}
ZeratoR,sapnapalt,{}
ZeratoR,Jelty,{}
ZeratoR,Ponce,{}
ZeratoR,faker,{}
ZeratoR,Fortnite,{}
t1_cuzz,natalan,{}
t1_cuzz,kumikomii,{}
t1_cuzz,sweetdreams,{}
t1_cuzz,Cellbit,{}
t1_cuzz,gent,{}
t1_cuzz,ch960116,{}
t1_cuzz,LeBouseuh,{}
t1_cuzz,gosegugosegu,{}
t1_cuzz,DropsByPonk,{}
t1_cuzz,ailee_official,{}
t1_cuzz,DisguisedToast,{}
t1_cuzz,dkdlel801,{}
t1_cuzz,t1_ellim,{}
t1_cuzz,pgod,{}
39daph,wkgml,{}
39daph,GeorgeNotFound,{}
39daph,QuackityToo,{}
39daph,Inoxtag,{}
39daph,Quackity,{}
39daph,tommyinnitalt,{}
39daph,pokimane,{}
39daph,MissaSinfonia,{}
39daph,shroud,{}
39daph,aba4647,{}
39daph,gumayusi,{}
39daph,Squeezie,{}
39daph,Gaules,{}
39daph,auronplay,{}
39daph,euriece,{}
39daph,karljacobs,{}
aba4647,forsen,{}
aba4647,snow_hite,{}
aba4647,woowakgood,{}
aba4647,bbyongluv,{}
aba4647,kimdduddi,{}
aba4647,nubulswamp,{}
aba4647,Gaules,{}
snow_hite,CaptainSparklez,{}
snow_hite,xQcOW,{}
snow_hite,iitztimmy,{}
snow_hite,otplol_,{}
snow_hite,72hrs,{}
snow_hite,restiafps,{}
snow_hite,Gabi,{}
snow_hite,valorant_jpn,{}
snow_hite,tenz,{}
snow_hite,ao_o5,{}
snow_hite,effort,{}
snow_hite,viichan6,{}
snow_hite,tfue,{}
snow_hite,hanjoudesu,{}
snow_hite,ranboobutnot,{}
snow_hite,xCry,{}
snow_hite,Punz,{}
snow_hite,sujagg,{}
snow_hite,ricadam_lol,{}
snow_hite,mother3rd,{}
snow_hite,flurry1989,{}
snow_hite,sasatikk,{}
snow_hite,rprx,{}
snow_hite,junior27015,{}
snow_hite,ScreaM,{}
woowakgood,faker,{}
woowakgood,marexlol,{}
woowakgood,wyskah123,{}
woowakgood,Mayichi,{}
woowakgood,nanajam777,{}
woowakgood,Solary,{}
woowakgood,DreamAlt_,{}
woowakgood,Tubbo,{}
woowakgood,naruserin309,{}
woowakgood,Eret,{}
woowakgood,Nephtunie,{}
kimdduddi,meowko,{}
kimdduddi,Tfue,{}
kimdduddi,kimddolbok,{}
kimdduddi,rtainjapan,{}
kimdduddi,ESL_CSGO,{}
kimdduddi,CaptainSparklez,{}
kimdduddi,Terracid,{}
kimdduddi,junior27015,{}
kimdduddi,mister903,{}
kimdduddi,hanryang1125,{}
kimdduddi,michou_twitch,{}
kimdduddi,makiba7,{}
kimdduddi,LakshartNia,{}
kimdduddi,elded,{}
kimdduddi,dopa24,{}
kimdduddi,bbonge_,{}
kimdduddi,Staryuuki,{}
kimdduddi,t1zeus_,{}
kimdduddi,killin9hit,{}
kimdduddi,xkwhd,{}
kimdduddi,aba4647,{}
nubulswamp,playapex,{}
nubulswamp,alstlr0215,{}
nubulswamp,rlgus1006,{}
nubulswamp,QuarterJade,{}
nubulswamp,chodan_,{}
nubulswamp,Tfue,{}
nubulswamp,iam_xq,{}
nubulswamp,lilypichu,{}
nubulswamp,daltoosh,{}
nubulswamp,alelu,{}
nubulswamp,rngudwnswkd,{}
nubulswamp,nanayango3o,{}
nubulswamp,xXxTheFocuSxXx,{}
nubulswamp,pianocatvr,{}
nubulswamp,moistcr1tikal,{}
nubulswamp,Anas_Off,{}
nubulswamp,su_ning,{}
nubulswamp,NimuVT,{}
nubulswamp,box930205,{}
nubulswamp,thdwodnr97,{}
nubulswamp,TinaKitten,{}
nubulswamp,dtn_mukai,{}
nubulswamp,AriGameplays,{}
nubulswamp,ElMariana,{}
nubulswamp,looksam,{}
nubulswamp,Greekgodx,{}
Gaules,Purpled,{}
Gaules,mistermv,{}
Gaules,tmxk319,{}
Gaules,lck_korea,{}
Gaules,snow_hite,{}
Gaules,Luzu,{}
Gaules,omgvodka,{}
Gaules,yufuna,{}
Gaules,h920103,{}
handongsuk,Rubius,{}
handongsuk,qq102qq,{}
handongsuk,rua_jp,{}
handongsuk,Carola,{}
handongsuk,Domingo,{}
handongsuk,Nihachu,{}
handongsuk,NICKMERCS,{}
handongsuk,ElSpreen,{}
Rubius,dopa24,{}
Rubius,liok0485,{}
Rubius,alelu,{}
Rubius,Eret,{}
Rubius,nodolly,{}
Rubius,HasanAbi,{}
Rubius,agueppo,{}
Rubius,sapnapalt,{}
Rubius,loltyler1,{}
Rubius,aceu,{}
Rubius,lilypichu,{}
Rubius,detonator_robin,{}
Rubius,BarcaGamer,{}
Rubius,tmxk319,{}
Rubius,radiyu,{}
Rubius,bgirl_0,{}
Rubius,95pingman,{}
qq102qq,sktt1fan_,{}
qq102qq,Mizkif,{}
qq102qq,Asmongold,{}
qq102qq,korpick2,{}
qq102qq,jingburger,{}
qq102qq,ju10506,{}
rua_jp,DropsByPonk,{}
rua_jp,Gaules,{}
rua_jp,reitathefps,{}
rua_jp,michaelreeves,{}
rua_jp,ThisIsNotGeorgeNotFound,{}
rua_jp,Inoxtag,{}
rua_jp,Hiko,{}
rua_jp,fps_shaka,{}
rua_jp,ludwig,{}
rua_jp,sutanmi,{}
rua_jp,kanae_2434,{}
rua_jp,2chamcham2,{}
rua_jp,jinu6734,{}
rua_jp,ZeratoR,{}
rua_jp,aXoZer,{}
rua_jp,ljh0328,{}
rua_jp,cherrypach,{}
rua_jp,TenZ,{}
rua_jp,MoMaN,{}
rua_jp,canna,{}
rua_jp,qcnb123,{}
rua_jp,yapyap30,{}
rua_jp,hm716,{}
rua_jp,woowakgood,{}
rua_jp,shibuyahal,{}
rua_jp,qq102qq,{}
Carola,tempplex_,{}
Carola,gongparipa,{}
Carola,QTCinderella,{}
Carola,lululuvely,{}
Carola,dasoku_aniki,{}
Carola,som0322,{}
Carola,Sykkuno,{}
Carola,gumayusi,{}
Carola,HBomb94,{}
Carola,fr_zod,{}
Carola,xkwhd,{}
Carola,obm1025,{}
Carola,Quackity,{}
Carola,aimsey,{}
Carola,DreamAlt_,{}
Carola,bgirl_0,{}
Carola,Sardoche,{}
Carola,CaptainSparklez,{}
Carola,cyr,{}
Carola,oniyadayo,{}
Carola,dtn_mukai,{}
Carola,handongsuk,{}
Carola,tmxk319,{}
Carola,michou_twitch,{}
Carola,cherrypach,{}
Carola,zepher,{}
Carola,biyin_,{}
Carola,rkdwl12,{}
Carola,Foolish_Gamers,{}
Carola,alanzoka,{}
Carola,mistermv,{}
Carola,rprx,{}
Carola,95pingman,{}
Domingo,riotgames,{}
Domingo,ZeratoR,{}
Domingo,JustaMinx,{}
Domingo,2chamcham2,{}
Domingo,Philza,{}
Domingo,Sapnap,{}
Domingo,Locklear,{}
Domingo,Kamet0,{}
Domingo,Quackity,{}
Domingo,TubboLIVE,{}
Domingo,Purpled,{}
Domingo,pjs9073,{}
Domingo,ElSpreen,{}
Domingo,auronplay,{}
Domingo,LakshartNia,{}
Domingo,obm1025,{}
Domingo,ibai,{}
Domingo,GeorgeNotFound,{}
Domingo,JackManifoldTV,{}
Domingo,Tubbo,{}
Nihachu,fr_zod,{}
Nihachu,JLAmaru,{}
Nihachu,zilioner,{}
Nihachu,box930205,{}
Nihachu,Nmplol,{}
Nihachu,hannahxxrose,{}
Nihachu,Corpse_Husband,{}
Nihachu,Masayoshi,{}
Nihachu,yufuna,{}
Nihachu,t1_teddy,{}
Nihachu,leechunhyang,{}
Nihachu,kuiki771,{}
Nihachu,alanzoka,{}
Nihachu,Eret,{}
Nihachu,LeBouseuh,{}
Nihachu,DropsByPonk,{}
Nihachu,silphtv,{}
Nihachu,karljacobs,{}
Nihachu,nanayango3o,{}
Nihachu,mistermv,{}
Nihachu,t1_keria,{}
Nihachu,JackManifoldTV,{}
Nihachu,JustaMinx,{}
Nihachu,TheGrefg,{}
Nihachu,lck_korea,{}
NICKMERCS,Sapnap,{}
NICKMERCS,tommyinnit,{}
NICKMERCS,ThisIsNotGeorgeNotFound,{}
NICKMERCS,Sykkuno,{}
NICKMERCS,stylishnoob4,{}
NICKMERCS,Purpled,{}
NICKMERCS,Inoxtag,{}
NICKMERCS,mistermv,{}
NICKMERCS,Antfrost,{}
NICKMERCS,pokimane,{}
NICKMERCS,iitztimmy,{}
NICKMERCS,spygea,{}
NICKMERCS,karljacobs,{}
ElSpreen,JLAmaru,{}
ElSpreen,tempplex_,{}
ElSpreen,ta1yo_tv,{}
ElSpreen,WankilStudio,{}
ElSpreen,qcnb123,{}
ElSpreen,RobertoCein,{}
ElSpreen,Sapnap,{}
ElSpreen,QuackityToo,{}
ElSpreen,fps_shaka,{}
ElSpreen,lck_korea,{}
lck_korea,hyeondini,{}
lck_korea,ringkyu1123,{}
lck_korea,72hrs,{}
lck_korea,LakshartNia,{}
lck_korea,sykkuno,{}
lck_korea,bbonyoss,{}
lck_korea,mother3rd,{}
lck_korea,dltjdwls5507,{}
ringkyu1123,seoldam99,{}
ringkyu1123,flurry1989,{}
LakshartNia,Etoiles,{}
LakshartNia,2chamcham2,{}
LakshartNia,collet11,{}
LakshartNia,Staryuuki,{}
LakshartNia,jaewon4915,{}
LakshartNia,ddahyoni,{}
LakshartNia,HasanAbi,{}
LakshartNia,tarik,{}
LakshartNia,EsfandTV,{}
LakshartNia,magenta62,{}
LakshartNia,chodan_,{}
LakshartNia,TheGrefg,{}
LakshartNia,saddummy,{}
