Source,Target,Weight
hanryang1125,nimbleneuron,{}
hanryang1125,detonator_robin,{}
hanryang1125,TrumpSC,{}
hanryang1125,im_slpx,{}
hanryang1125,lck,{}
hanryang1125,mamabenjyfishy1,{}
hanryang1125,loud_thurzin,{}
detonator_robin,msmsms213,{}
detonator_robin,pokimane,{}
detonator_robin,cherrypach,{}
detonator_robin,oniyadayo,{}
detonator_robin,RobertoCein,{}
detonator_robin,moistcr1tikal,{}
detonator_robin,NickEh30,{}
detonator_robin,aceu,{}
detonator_robin,radiyu,{}
detonator_robin,Sardoche,{}
detonator_robin,taxi2g,{}
detonator_robin,karlnetwork,{}
detonator_robin,TinaKitten,{}
detonator_robin,kuiki771,{}
detonator_robin,fuslie,{}
detonator_robin,elded,{}
detonator_robin,karljacobs,{}
detonator_robin,5uppp,{}
detonator_robin,iiTzTimmy,{}
detonator_robin,shroud,{}
detonator_robin,ta1yo_tv,{}
detonator_robin,JustaMinx,{}
detonator_robin,sapnapalt,{}
detonator_robin,dtn_mukai,{}
detonator_robin,yamatonjp,{}
im_slpx,BoomerNA,{}
im_slpx,dasoku_aniki,{}
im_slpx,kimddolbok,{}
im_slpx,ao_o5,{}
im_slpx,Mizkif,{}
im_slpx,mistermv,{}
im_slpx,Quackity,{}
im_slpx,tst1023,{}
im_slpx,Etoiles,{}
im_slpx,sweetdreams,{}
im_slpx,Nmplol,{}
im_slpx,ibai,{}
im_slpx,lol_woolf,{}
im_slpx,sasatikk,{}
lck,mlchoins,{}
lck,som0322,{}
lck,BadBoyHalo,{}
lck,Pewdiepie,{}
lck,sleepground,{}
lck,pikra10,{}
lck,baalzebb,{}
lck,tobiasfate,{}
loud_thurzin,kimddolbok,{}
loud_thurzin,Inoxtag,{}
loud_thurzin,box930205,{}
loud_thurzin,silphtv,{}
loud_thurzin,lazvell,{}
loud_thurzin,daltoosh,{}
loud_thurzin,michou_twitch,{}
aba4647,handongsuk,{}
aba4647,hyeondini,{}
aba4647,forsen,{}
aba4647,akakzldzhd,{}
aba4647,runner0608,{}
aba4647,woohankyung,{}
aba4647,vo_ine,{}
handongsuk,viichan6,{}
handongsuk,borinyam,{}
handongsuk,bighead033,{}
handongsuk,Joueur_du_Grenier,{}
handongsuk,astellkr,{}
handongsuk,Foolish_Gamers,{}
handongsuk,snip3down,{}
handongsuk,sujagg,{}
akakzldzhd,dua3362,{}
akakzldzhd,Gabi,{}
akakzldzhd,dropped,{}
akakzldzhd,chimin941214,{}
akakzldzhd,ESL_CSGO,{}
akakzldzhd,pgod,{}
akakzldzhd,michou_twitch,{}
akakzldzhd,dep_ow,{}
akakzldzhd,wkgml,{}
akakzldzhd,Bugha,{}
runner0608,Smajor,{}
runner0608,inecr7024,{}
runner0608,korpick2,{}
runner0608,mother3rd,{}
runner0608,yumyumyu77,{}
runner0608,Alliege,{}
runner0608,AriaSaki,{}
runner0608,dmf_kyochan,{}
runner0608,dltjdwls5507,{}
runner0608,steelohs,{}
runner0608,lol_nemesis,{}
runner0608,alelu,{}
runner0608,TheKAIRI78,{}
runner0608,ops1x,{}
runner0608,pokimane,{}
runner0608,gosegugosegu,{}
runner0608,AdinRoss,{}
runner0608,Shiphtur,{}
runner0608,Fortnite,{}
woohankyung,JaggerPrincesa,{}
woohankyung,heyst1000,{}
woohankyung,alstlr0215,{}
woohankyung,ZeratoR,{}
woohankyung,reitathefps,{}
woohankyung,itsHafu,{}
woohankyung,NimuVT,{}
woohankyung,LakshartNia,{}
Joueur_du_Grenier,tommyinnit,{}
Joueur_du_Grenier,wkgml,{}
Joueur_du_Grenier,karljacobs,{}
Joueur_du_Grenier,skeppy,{}
Joueur_du_Grenier,leechunhyang,{}
Joueur_du_Grenier,TheGrefg,{}
Joueur_du_Grenier,Sapnap,{}
Joueur_du_Grenier,JustaMinx,{}
Joueur_du_Grenier,stylishnoob4,{}
Joueur_du_Grenier,k4sen,{}
Joueur_du_Grenier,Tubbo,{}
Joueur_du_Grenier,hannahxxrose,{}
Joueur_du_Grenier,ThisIsNotGeorgeNotFound,{}
Foolish_Gamers,iitztimmy,{}
Foolish_Gamers,Tubbo,{}
Foolish_Gamers,TenZ,{}
Foolish_Gamers,iam_xq,{}
Foolish_Gamers,Mizkif,{}
Foolish_Gamers,WilburSoot,{}
Foolish_Gamers,Antfrost,{}
Foolish_Gamers,pokimane,{}
Foolish_Gamers,genburten,{}
Foolish_Gamers,tommyinnitalt,{}
Foolish_Gamers,Slimecicle,{}
Foolish_Gamers,qcnb123,{}
Foolish_Gamers,Philza,{}
Foolish_Gamers,box930205,{}
Foolish_Gamers,mokouliszt1,{}
Foolish_Gamers,auronplay,{}
Foolish_Gamers,euriece,{}
Foolish_Gamers,ElMariana,{}
Foolish_Gamers,Rubius,{}
Foolish_Gamers,RanbooLive,{}
Foolish_Gamers,hanryang1125,{}
Foolish_Gamers,dreamwastaken,{}
Foolish_Gamers,t1_teddy,{}
Foolish_Gamers,ronaronakr,{}
Foolish_Gamers,woowakgood,{}
Foolish_Gamers,shivfps,{}
Foolish_Gamers,LakshartNia,{}
Foolish_Gamers,aceu,{}
Foolish_Gamers,alelu,{}
Foolish_Gamers,FaZeSway,{}
Foolish_Gamers,Doigby,{}
Foolish_Gamers,ranboobutnot,{}
Foolish_Gamers,HasanAbi,{}
snip3down,yamatonjp,{}
snip3down,dmf_kyochan,{}
snip3down,qcnb123,{}
snip3down,juansguarnizo,{}
snip3down,flamekr,{}
lck_korea,fantabobshow,{}
lck_korea,loud_thaiga,{}
lck_korea,so_urf,{}
lck_korea,ROSHTEIN,{}
lck_korea,ironmouse,{}
lck_korea,Natsumiii,{}
lck_korea,Rakin,{}
lck_korea,Symfuhny,{}
ironmouse,Doigby,{}
ironmouse,rkdwl12,{}
Natsumiii,Sykkuno,{}
Natsumiii,tmxk319,{}
Natsumiii,lck_korea,{}
Rakin,euriece,{}
Rakin,Robleis,{}
Rakin,NOBRU,{}
Rakin,shibuyahal,{}
Rakin,handongsuk,{}
Rakin,PlayHard,{}
Rakin,Purpled,{}
Rakin,lck_korea,{}
Rakin,WankilStudio,{}
Rakin,zilioner,{}
Rakin,xQcOW,{}
obm1025,silversigle,{}
obm1025,juansguarnizo,{}
juansguarnizo,TinaKitten,{}
juansguarnizo,elded,{}
juansguarnizo,k4sen,{}
juansguarnizo,CaptainSparklez,{}
juansguarnizo,yapyap30,{}
juansguarnizo,CaptainPuffy,{}
juansguarnizo,dda_ju,{}
juansguarnizo,Sapnap,{}
juansguarnizo,dreamwastaken,{}
juansguarnizo,Tubbo,{}
juansguarnizo,flowergam0326,{}
juansguarnizo,gongparipa,{}
juansguarnizo,WankilStudio,{}
juansguarnizo,shroud,{}
saddummy,Locklear,{}
saddummy,MrSavage,{}
Locklear,dreamwastaken,{}
Locklear,paka9999,{}
Locklear,aba4647,{}
Locklear,JackManifoldTV,{}
Locklear,ranboobutnot,{}
Locklear,Corpse_Husband,{}
Locklear,Robleis,{}
Locklear,sapnapalt,{}
Locklear,aminematue,{}
Locklear,ThisIsNotGeorgeNotFound,{}
Locklear,TheGrefg,{}
Locklear,2chamcham2,{}
Locklear,GeorgeNotFound,{}
Locklear,karljacobs,{}
Locklear,karlnetwork,{}
Locklear,Fortnite,{}
Locklear,awesamdude,{}
Locklear,AriGameplays,{}
Locklear,qq102qq,{}
Locklear,Tubbo,{}
Locklear,alanzoka,{}
woowakgood,AussieAntics,{}
woowakgood,rkdwl12,{}
woowakgood,sodapoppin,{}
woowakgood,Tfue,{}
woowakgood,Mushway,{}
woowakgood,riotgameslatam,{}
woowakgood,ZeratoR,{}
woowakgood,jankos,{}
woowakgood,Eret,{}
woowakgood,rprx,{}
woowakgood,crylixblooom,{}
AussieAntics,paka9999,{}
AussieAntics,JackManifoldTV,{}
AussieAntics,spygea,{}
AussieAntics,ibai,{}
AussieAntics,Sapnap,{}
AussieAntics,stylishnoob4,{}
AussieAntics,Robleis,{}
AussieAntics,aimsey,{}
AussieAntics,Philza,{}
AussieAntics,dreamwastaken,{}
AussieAntics,aba4647,{}
AussieAntics,ranboobutnot,{}
AussieAntics,karljacobs,{}
AussieAntics,ThisIsNotGeorgeNotFound,{}
AussieAntics,sapnapalt,{}
AussieAntics,skeppy,{}
AussieAntics,alanzoka,{}
AussieAntics,RanbooLive,{}
rkdwl12,deercheerup,{}
rkdwl12,paulanobre,{}
rkdwl12,wkgml,{}
rkdwl12,vetheo,{}
rkdwl12,kennyS,{}
rkdwl12,kimgapju,{}
rkdwl12,iq200yukaf,{}
rkdwl12,midong1030,{}
rkdwl12,jean_mago,{}
rkdwl12,zainita,{}
sodapoppin,woowakgood,{}
sodapoppin,shivfps,{}
sodapoppin,rkdwl12,{}
sodapoppin,dda_ju,{}
sodapoppin,CaptainPuffy,{}
sodapoppin,kato_junichi0817,{}
sodapoppin,Squeezie,{}
sodapoppin,TinaKitten,{}
sodapoppin,ElMariana,{}
sodapoppin,karljacobs,{}
Tfue,Nihachu,{}
Tfue,moistcr1tikal,{}
Tfue,AntoineDaniel,{}
Tfue,aimsey,{}
Tfue,QuackityToo,{}
Tfue,dopa24,{}
Tfue,GeorgeNotFound,{}
Tfue,Technoblade,{}
Tfue,juansguarnizo,{}
Mushway,WilburSoot,{}
Mushway,ao_o5,{}
Mushway,2chamcham2,{}
Mushway,hannahxxrose,{}
Mushway,wkgml,{}
Mushway,Robleis,{}
Mushway,paka9999,{}
Mushway,Squeezie,{}
Mushway,Foolish_Gamers,{}
Mushway,ibai,{}
Mushway,Quackity,{}
Mushway,fps_shaka,{}
Mushway,juansguarnizo,{}
ZeratoR,Foolish_Gamers,{}
ZeratoR,Fortnite,{}
ZeratoR,handongsuk,{}
ZeratoR,woowakgood,{}
ZeratoR,JustaMinx,{}
ZeratoR,tmxk319,{}
ZeratoR,biyin_,{}
ZeratoR,kato_junichi0817,{}
ZeratoR,WilburSoot,{}
ZeratoR,TinaKitten,{}
ZeratoR,ranboobutnot,{}
ZeratoR,GeorgeNotFound,{}
ZeratoR,obm1025,{}
ZeratoR,leechunhyang,{}
ZeratoR,aXoZer,{}
ZeratoR,alelu,{}
ZeratoR,faker,{}
ZeratoR,jasper7se,{}
ZeratoR,dreamwastaken,{}
ZeratoR,nniru,{}
ZeratoR,NimuVT,{}
ZeratoR,TheGrefg,{}
jankos,lpl,{}
jankos,iitztimmy,{}
jankos,DropsByPonk,{}
jankos,t1_cuzz,{}
jankos,D3stri,{}
jankos,yamatonjp,{}
Eret,alelu,{}
Eret,QuackityToo,{}
Eret,hanryang1125,{}
Eret,Quackity,{}
Eret,elded,{}
Eret,karljacobs,{}
Eret,genburten,{}
Eret,JustaMinx,{}
Eret,iitztimmy,{}
Eret,nniru,{}
Eret,collet11,{}
Eret,hannahxxrose,{}
Eret,Ponce,{}
Eret,Inoxtag,{}
Eret,TubboLIVE,{}
Eret,ZeratoR,{}
Eret,DropsByPonk,{}
Eret,bgirl_0,{}
Eret,kumikomii,{}
Eret,handongsuk,{}
Eret,dopa24,{}
Eret,stylishnoob4,{}
