Source,Target,Weight
hanryang1125,AriGameplays,{}
hanryang1125,noizemasta,{}
hanryang1125,Tuli_acosta,{}
hanryang1125,Sapnap,{}
hanryang1125,forever,{}
hanryang1125,bgirl_0,{}
hanryang1125,e_saem,{}
hanryang1125,ricadam_lol,{}
AriGameplays,omgvodka,{}
AriGameplays,kanae_2434,{}
AriGameplays,shivfps,{}
AriGameplays,t1_cuzz,{}
AriGameplays,albralelie,{}
AriGameplays,HBomb94,{}
AriGameplays,som0322,{}
AriGameplays,agueppo,{}
AriGameplays,Technoblade,{}
AriGameplays,chodan_,{}
AriGameplays,DreamAlt_,{}
AriGameplays,Locklear,{}
AriGameplays,cherrypach,{}
AriGameplays,valorant,{}
AriGameplays,woowakgood,{}
AriGameplays,euriece,{}
AriGameplays,t1zeus_,{}
AriGameplays,Kamet0,{}
AriGameplays,riotgames,{}
AriGameplays,tarik,{}
AriGameplays,msmsms213,{}
noizemasta,jukes,{}
noizemasta,shibuyahal,{}
noizemasta,xqcow,{}
noizemasta,sunbaking,{}
noizemasta,caedrel,{}
noizemasta,karchez,{}
noizemasta,JustaMinx,{}
noizemasta,Sykkuno,{}
noizemasta,killin9hit,{}
noizemasta,AussieAntics,{}
noizemasta,HasanAbi,{}
noizemasta,Technoblade,{}
Sapnap,VALORANT,{}
Sapnap,TinaKitten,{}
Sapnap,yufuna,{}
Sapnap,spygea,{}
Sapnap,JustaMinx,{}
Sapnap,riotgames,{}
Sapnap,RobertoCein,{}
Sapnap,Antfrost,{}
Sapnap,ElSpreen,{}
Sapnap,rkdwl12,{}
Sapnap,jschlatt,{}
Sapnap,karlnetwork,{}
Sapnap,dopa24,{}
Sapnap,Rubius,{}
Sapnap,leechunhyang,{}
Sapnap,jinu6734,{}
Sapnap,faker,{}
Sapnap,DreamAlt_,{}
Sapnap,paka9999,{}
Sapnap,ThisIsNotGeorgeNotFound,{}
Sapnap,elded,{}
Sapnap,yamatonjp,{}
Sapnap,RanbooLive,{}
Sapnap,handongsuk,{}
Sapnap,MissaSinfonia,{}
Sapnap,pjs9073,{}
bgirl_0,flamekr,{}
bgirl_0,som0322,{}
bgirl_0,gumayusi,{}
bgirl_0,shroud,{}
bgirl_0,72hrs,{}
bgirl_0,LanuSky,{}
bgirl_0,Luzu,{}
bgirl_0,Myth,{}
bgirl_0,RanbooLive,{}
bgirl_0,Ponce,{}
bgirl_0,Alexby11,{}
bgirl_0,Aydan,{}
aba4647,gongparipa,{}
aba4647,Tectone,{}
aba4647,thdwodnr97,{}
aba4647,aXoZer,{}
aba4647,suhyen0107,{}
aba4647,jukes,{}
aba4647,AverageJonas,{}
gongparipa,pzzzang3,{}
gongparipa,tempplex_,{}
gongparipa,j1nu6734,{}
gongparipa,Purpled,{}
gongparipa,benjyfishy,{}
gongparipa,Enviosity,{}
gongparipa,PRINCE__OFF,{}
gongparipa,AriaSaki,{}
gongparipa,skmgsysy,{}
gongparipa,mmafu_,{}
gongparipa,xXxTheFocuSxXx,{}
Tectone,lck_korea,{}
Tectone,aba4647,{}
thdwodnr97,AverageJonas,{}
thdwodnr97,9ambler,{}
thdwodnr97,rogue,{}
thdwodnr97,hanjoudesu,{}
thdwodnr97,wyskah123,{}
thdwodnr97,alanzoka,{}
thdwodnr97,Gabi,{}
thdwodnr97,yeunda,{}
thdwodnr97,Domingo,{}
thdwodnr97,rhffkddl96,{}
thdwodnr97,jankos,{}
thdwodnr97,LakshartNia,{}
thdwodnr97,hanssama,{}
thdwodnr97,lilypichu,{}
thdwodnr97,looksam,{}
aXoZer,cr_rion,{}
aXoZer,yufuna,{}
aXoZer,bakzera,{}
aXoZer,Foolish_Gamers,{}
aXoZer,ma_mwa,{}
aXoZer,ddahyoni,{}
aXoZer,Ninja,{}
aXoZer,RebeuDeter,{}
aXoZer,xkwhd,{}
aXoZer,Philza,{}
aXoZer,iitztimmy,{}
aXoZer,WankilStudio,{}
aXoZer,xXxTheFocuSxXx,{}
aXoZer,shroud,{}
aXoZer,DisguisedToast,{}
aXoZer,Doigby,{}
aXoZer,AriGameplays,{}
aXoZer,karchez,{}
aXoZer,Purpled,{}
aXoZer,Nihachu,{}
aXoZer,Bugha,{}
aXoZer,Kyedae,{}
aXoZer,nubulswamp,{}
aXoZer,nlmiso95,{}
aXoZer,JeelTV,{}
jukes,crylixblooom,{}
jukes,yamatonjp,{}
jukes,ma_mwa,{}
jukes,Foolish_Gamers,{}
jukes,xQcOW,{}
jukes,WankilStudio,{}
AverageJonas,zilioner,{}
AverageJonas,pjs9073,{}
AverageJonas,karljacobs,{}
AverageJonas,Philza,{}
AverageJonas,biyin_,{}
AverageJonas,TubboLIVE,{}
AverageJonas,JLTomy,{}
AverageJonas,JLAmaru,{}
AverageJonas,Robleis,{}
AverageJonas,iitztimmy,{}
AverageJonas,qq102qq,{}
AverageJonas,Sardoche,{}
AverageJonas,aminematue,{}
handongsuk,insec13,{}
handongsuk,mistermv,{}
handongsuk,oni_is_soto_,{}
handongsuk,peterparkTV,{}
handongsuk,BrookeAB,{}
handongsuk,doigby,{}
handongsuk,kanae_2434,{}
handongsuk,wyskah123,{}
insec13,projektmelody,{}
insec13,yeunda,{}
insec13,magenta62,{}
insec13,Deujna,{}
insec13,yapyap30,{}
insec13,Punz,{}
insec13,Rubius,{}
insec13,yeTz,{}
insec13,Tubbo,{}
insec13,Perxitaa,{}
insec13,AriGameplays,{}
insec13,juansguarnizo,{}
insec13,jankos,{}
insec13,alstlr0215,{}
insec13,dropped,{}
insec13,rprx,{}
insec13,natalan,{}
mistermv,Quackity,{}
mistermv,ibai,{}
mistermv,aimsey,{}
mistermv,aba4647,{}
mistermv,RanbooLive,{}
mistermv,ludwig,{}
mistermv,auronplay,{}
mistermv,tsm_imperialhal,{}
mistermv,obm1025,{}
mistermv,JackManifoldTV,{}
mistermv,tommyinnit,{}
mistermv,2chamcham2,{}
mistermv,QuackityToo,{}
mistermv,JustaMinx,{}
mistermv,stylishnoob4,{}
mistermv,skeppy,{}
mistermv,BadBoyHalo,{}
mistermv,AriGameplays,{}
mistermv,paka9999,{}
mistermv,tommyinnitalt,{}
mistermv,Sykkuno,{}
mistermv,zilioner,{}
peterparkTV,GeorgeNotFound,{}
peterparkTV,tmxk319,{}
peterparkTV,Tubbo,{}
peterparkTV,QuackityToo,{}
peterparkTV,kato_junichi0817,{}
peterparkTV,Fundy,{}
peterparkTV,karlnetwork,{}
peterparkTV,hannahxxrose,{}
peterparkTV,tommyinnit,{}
