Source,Target,Weight
hanryang1125,sykkuno,{}
hanryang1125,Laink,{}
hanryang1125,maoruya,{}
hanryang1125,Symfuhny,{}
hanryang1125,Snip3down,{}
hanryang1125,steelohs,{}
hanryang1125,loud_bradoock,{}
hanryang1125,t1moment,{}
Laink,Inoxtag,{}
Laink,WilburSoot,{}
Laink,NimuVT,{}
Laink,Foolish_Gamers,{}
Laink,BadBoyHalo,{}
Laink,loud_coringa,{}
Laink,xQcOW,{}
Laink,QuackityToo,{}
Laink,lck_korea,{}
Laink,JustaMinx,{}
Laink,Technoblade,{}
Laink,JackManifoldTV,{}
Laink,Doigby,{}
Laink,Fundy,{}
Laink,karljacobs,{}
Laink,ludwig,{}
Laink,Locklear,{}
Laink,karlnetwork,{}
Laink,jasper7se,{}
Laink,aimsey,{}
loud_bradoock,PipePunk,{}
loud_bradoock,Quackity,{}
loud_bradoock,xkwhd,{}
loud_bradoock,CDawgVA,{}
loud_bradoock,dmf_kyochan,{}
loud_bradoock,loltyler1,{}
loud_bradoock,RanbooLive,{}
loud_bradoock,ibai,{}
loud_bradoock,bbonge_,{}
loud_bradoock,2chamcham2,{}
aba4647,otzdarva,{}
aba4647,PlayHard,{}
aba4647,raderaderader,{}
aba4647,yoshinama222,{}
aba4647,LuluLuvely,{}
aba4647,apexerpinky,{}
aba4647,Solary,{}
PlayHard,DreamAlt_,{}
PlayHard,agueppo,{}
PlayHard,faide,{}
PlayHard,Fortnite,{}
PlayHard,tommyinnit,{}
PlayHard,canna,{}
raderaderader,Hiko,{}
raderaderader,Quackity,{}
yoshinama222,ThisIsNotGeorgeNotFound,{}
yoshinama222,Inoxtag,{}
yoshinama222,LanuSky,{}
yoshinama222,TenZ,{}
yoshinama222,karchez,{}
yoshinama222,aXoZer,{}
yoshinama222,Slimecicle,{}
yoshinama222,jukes,{}
yoshinama222,t1zeus_,{}
apexerpinky,awesamdude,{}
apexerpinky,sinatraa,{}
apexerpinky,t1esports,{}
apexerpinky,zed99_lol,{}
apexerpinky,aminematue,{}
apexerpinky,Purpled,{}
apexerpinky,Sapnap,{}
apexerpinky,leechunhyang,{}
