Source,Target,Weight
hanryang1125,Robleis,{}
hanryang1125,loud_thurzin,{}
hanryang1125,TaySon,{}
hanryang1125,dmglgl78,{}
hanryang1125,Inoxtag,{}
hanryang1125,bbonyoss,{}
hanryang1125,mmange2,{}
hanryang1125,Hiko,{}
Robleis,GeorgeNotFound,{}
Robleis,Joueur_du_Grenier,{}
Robleis,jschlatt,{}
Robleis,kuiki771,{}
Robleis,loud_coringa,{}
Robleis,ao_o5,{}
Robleis,s1032204,{}
Robleis,Etoiles,{}
Robleis,ta1yo_tv,{}
Robleis,sapnapalt,{}
Robleis,95pingman,{}
Robleis,mistermv,{}
Robleis,kato_junichi0817,{}
Robleis,DropsByPonk,{}
Robleis,pjs9073,{}
Robleis,pokimane,{}
Robleis,hanjoudesu,{}
loud_thurzin,kato_junichi0817,{}
loud_thurzin,sasatikk,{}
loud_thurzin,wkgml,{}
loud_thurzin,rprx,{}
loud_thurzin,genburten,{}
loud_thurzin,Luzu,{}
loud_thurzin,tmxk319,{}
Inoxtag,Purpled,{}
Inoxtag,Tubbo,{}
Inoxtag,Foolish_Gamers,{}
Inoxtag,karlnetwork,{}
Inoxtag,auronplay,{}
Inoxtag,karljacobs,{}
Inoxtag,Locklear,{}
Inoxtag,jasper7se,{}
Inoxtag,xQcOW,{}
Inoxtag,elded,{}
Inoxtag,AriGameplays,{}
Inoxtag,tommyinnitalt,{}
Inoxtag,ZeratoR,{}
Inoxtag,fps_shaka,{}
Hiko,collet11,{}
Hiko,zilioner,{}
Hiko,tsm_imperialhal,{}
Hiko,NimuVT,{}
Hiko,qq102qq,{}
Hiko,genburten,{}
Hiko,RobertoCein,{}
Hiko,rlgus1006,{}
Hiko,jaewon4915,{}
Hiko,k4sen,{}
Hiko,t1zeus_,{}
Hiko,leechunhyang,{}
Hiko,canna,{}
Hiko,rkdwl12,{}
Hiko,JustaMinx,{}
Hiko,MissaSinfonia,{}
Hiko,shivfps,{}
aba4647,jcw970,{}
aba4647,xayoo_,{}
aba4647,cabochardlol,{}
aba4647,johnwolfe,{}
aba4647,meiy_vl,{}
aba4647,rlawnsvy7,{}
aba4647,kimdduddi,{}
jcw970,silphtv,{}
jcw970,BrookeAB,{}
jcw970,cidcidoso,{}
jcw970,mlchoins,{}
jcw970,clozer_t1,{}
jcw970,sodapoppin,{}
jcw970,t1_keria,{}
jcw970,mmange2,{}
jcw970,aram4519,{}
jcw970,Squeezie,{}
jcw970,liok0485,{}
jcw970,box930205,{}
jcw970,AntoineDaniel,{}
jcw970,rainblue37,{}
jcw970,tmxk319,{}
jcw970,Kamet0,{}
jcw970,BarcaGamer,{}
jcw970,ao_o5,{}
jcw970,surugamonkey0113,{}
jcw970,Hiko,{}
jcw970,lck_korea,{}
jcw970,dkwl025,{}
kimdduddi,daiantsuda514,{}
kimdduddi,twitchpresentskr,{}
kimdduddi,Nephtunie,{}
kimdduddi,Fresh,{}
kimdduddi,nickmercs,{}
kimdduddi,zepher,{}
kimdduddi,Baiano,{}
kimdduddi,tst1023,{}
kimdduddi,hejin0_0,{}
kimdduddi,flamekr,{}
kimdduddi,lol_khan,{}
kimdduddi,silphtv,{}
kimdduddi,gosegugosegu,{}
kimdduddi,kato1126,{}
kimdduddi,ShahZaM,{}
kimdduddi,nl_Kripp,{}
kimdduddi,Jelty,{}
kimdduddi,uzuhama,{}
kimdduddi,chodan_,{}
kimdduddi,Rubius,{}
kimdduddi,dopa24,{}
handongsuk,roki_ch,{}
handongsuk,cheezestick58,{}
handongsuk,midbeast,{}
handongsuk,marexlol,{}
handongsuk,Mongraal,{}
handongsuk,DisguisedToast,{}
handongsuk,heavenly_narin,{}
handongsuk,timthetatman,{}
Mongraal,spygea,{}
Mongraal,CaptainPuffy,{}
Mongraal,Tubbo,{}
Mongraal,stylishnoob4,{}
Mongraal,k4sen,{}
Mongraal,Doigby,{}
Mongraal,juansguarnizo,{}
DisguisedToast,handongsuk,{}
DisguisedToast,qq102qq,{}
DisguisedToast,Locklear,{}
DisguisedToast,Rubius,{}
DisguisedToast,riotgames,{}
DisguisedToast,aba4647,{}
DisguisedToast,RanbooLive,{}
DisguisedToast,2chamcham2,{}
DisguisedToast,tommyinnitalt,{}
DisguisedToast,WilburSoot,{}
heavenly_narin,faide,{}
heavenly_narin,genburten,{}
heavenly_narin,xkwhd,{}
heavenly_narin,QuarterJade,{}
heavenly_narin,Carola,{}
heavenly_narin,looksam,{}
heavenly_narin,JackManifoldTV,{}
heavenly_narin,jungryeok,{}
timthetatman,ibai,{}
timthetatman,beryl0202,{}
lck_korea,qcnb123,{}
lck_korea,h920103,{}
lck_korea,k1ng,{}
lck_korea,cyr,{}
lck_korea,Co1azo,{}
lck_korea,fgcounter,{}
lck_korea,rockggun,{}
lck_korea,bbyongluv,{}
qcnb123,nanayango3o,{}
qcnb123,CDawgVA,{}
qcnb123,emiru,{}
qcnb123,zz5152zz,{}
qcnb123,oniyadayo,{}
qcnb123,thebausffs,{}
qcnb123,NimuVT,{}
h920103,solary,{}
h920103,Squeezie,{}
h920103,zilioner,{}
h920103,diegosaurs,{}
h920103,dmf_kyochan,{}
h920103,jltomy,{}
h920103,DreamAlt_,{}
h920103,jovirone,{}
h920103,cr_rion,{}
h920103,valorant,{}
h920103,bokugaimodesuyo,{}
h920103,nlmiso95,{}
h920103,kato1126,{}
h920103,hongja1027,{}
h920103,loltyler1,{}
h920103,kimdduddi,{}
h920103,hanssama,{}
h920103,tsm_imperialhal,{}
h920103,Ash_on_LoL,{}
h920103,bjshaco,{}
h920103,kimddolbok,{}
