Source,Target,Weight
hanryang1125,Fextralife,{}
hanryang1125,flurry1989,{}
hanryang1125,t1_roach,{}
hanryang1125,itsmejanna,{}
hanryang1125,portialyn,{}
hanryang1125,rkdwl12,{}
hanryang1125,jlamaru,{}
hanryang1125,Mushway,{}
flurry1989,Masayoshi,{}
flurry1989,Purpled,{}
flurry1989,johnny3047258,{}
flurry1989,Domingo,{}
flurry1989,jankos,{}
flurry1989,wkgml,{}
flurry1989,iam_xq,{}
flurry1989,JLAmaru,{}
flurry1989,Kyedae,{}
flurry1989,cherrypach,{}
flurry1989,nodolly,{}
flurry1989,ConnorEatsPants,{}
flurry1989,CodeMiko,{}
flurry1989,bbonge_,{}
flurry1989,summit1g,{}
flurry1989,dtn_mukai,{}
flurry1989,rprx,{}
t1_roach,shroud,{}
t1_roach,itsHafu,{}
t1_roach,Nmplol,{}
t1_roach,ScreaM,{}
t1_roach,collet11,{}
t1_roach,fgcounter,{}
t1_roach,dmglgl78,{}
t1_roach,insec13,{}
t1_roach,XEWER,{}
t1_roach,ESL_CSGO,{}
t1_roach,gjtn9664,{}
t1_roach,TheGrefg,{}
t1_roach,taxi2g,{}
t1_roach,e_saem,{}
t1_roach,rogue,{}
t1_roach,erenjjing,{}
t1_roach,t1_keria,{}
itsmejanna,t1_keria,{}
itsmejanna,spygea,{}
itsmejanna,nickmercs,{}
itsmejanna,biyin_,{}
itsmejanna,tarik,{}
itsmejanna,JustaMinx,{}
portialyn,iam_xq,{}
portialyn,ThisIsNotGeorgeNotFound,{}
portialyn,CaptainPuffy,{}
portialyn,yd0821,{}
portialyn,rkdwl12,{}
portialyn,rkdthdus930,{}
portialyn,handongsuk,{}
portialyn,rogue,{}
portialyn,Tfue,{}
portialyn,Laink,{}
portialyn,byeongbyeongbyeong,{}
portialyn,39daph,{}
portialyn,scarlet6942,{}
portialyn,hanssama,{}
portialyn,dopa24,{}
portialyn,D3stri,{}
portialyn,sweetdreams,{}
portialyn,crylixblooom,{}
portialyn,academy,{}
rkdwl12,Quackity,{}
rkdwl12,pzzzang3,{}
rkdwl12,lec,{}
rkdwl12,TrumpSC,{}
rkdwl12,makiba7,{}
rkdwl12,juansguarnizo,{}
rkdwl12,LanuSky,{}
rkdwl12,som0322,{}
rkdwl12,dakchyo,{}
rkdwl12,shibuyahal,{}
Mushway,JustaMinx,{}
Mushway,karljacobs,{}
Mushway,Squeezie,{}
Mushway,nniru,{}
Mushway,pjs9073,{}
Mushway,xQcOW,{}
Mushway,hannahxxrose,{}
Mushway,Robleis,{}
Mushway,paka9999,{}
Mushway,aba4647,{}
Mushway,QuackityToo,{}
Mushway,JackManifoldTV,{}
Mushway,spygea,{}
aba4647,ranboobutnot,{}
aba4647,TimTheTatman,{}
aba4647,junior27015,{}
aba4647,maoruya,{}
aba4647,jcw970,{}
aba4647,hair_yeonhwa,{}
ranboobutnot,Inoxtag,{}
ranboobutnot,kato_junichi0817,{}
ranboobutnot,lck_korea,{}
ranboobutnot,tmxk319,{}
ranboobutnot,2chamcham2,{}
ranboobutnot,sapnapalt,{}
ranboobutnot,Corpse_Husband,{}
ranboobutnot,sutanmi,{}
ranboobutnot,tommyinnitalt,{}
ranboobutnot,Amouranth,{}
ranboobutnot,woowakgood,{}
ranboobutnot,DropsByPonk,{}
ranboobutnot,Slimecicle,{}
ranboobutnot,JackManifoldTV,{}
ranboobutnot,nanayango3o,{}
ranboobutnot,snip3down,{}
ranboobutnot,ThisIsNotGeorgeNotFound,{}
ranboobutnot,zilioner,{}
ranboobutnot,Antfrost,{}
ranboobutnot,RebeuDeter,{}
ranboobutnot,jinu6734,{}
ranboobutnot,tommyinnit,{}
ranboobutnot,Purpled,{}
ranboobutnot,Punz,{}
ranboobutnot,aimsey,{}
ranboobutnot,Gotaga,{}
ranboobutnot,iitztimmy,{}
ranboobutnot,hannahxxrose,{}
junior27015,JLTomy,{}
junior27015,IamCristinini,{}
junior27015,elded,{}
junior27015,spygea,{}
junior27015,MissaSinfonia,{}
junior27015,Punz,{}
junior27015,bakzera,{}
junior27015,agueppo,{}
junior27015,WankilStudio,{}
junior27015,esstree,{}
junior27015,alanzoka,{}
junior27015,ddahyoni,{}
junior27015,PlayHard,{}
junior27015,Purpled,{}
junior27015,skeppy,{}
junior27015,gongparipa,{}
junior27015,Maghla,{}
junior27015,aminematue,{}
junior27015,radiyu,{}
junior27015,VALORANT,{}
junior27015,tommyinnitalt,{}
junior27015,komanche,{}
jcw970,darumaisgod,{}
jcw970,Trainwreckstv,{}
jcw970,tenz,{}
jcw970,Tfue,{}
jcw970,xQcOW,{}
jcw970,hm716,{}
jcw970,dreamwastaken,{}
jcw970,msmsms213,{}
jcw970,dopa24,{}
jcw970,t1_oner,{}
jcw970,lazvell,{}
jcw970,nokokopuffs,{}
jcw970,auronplay,{}
jcw970,selly55,{}
jcw970,leechunhyang,{}
jcw970,aroyitt,{}
jcw970,s1032204,{}
jcw970,TubboLIVE,{}
jcw970,EmadGG,{}
jcw970,casimito,{}
jcw970,jaewon4915,{}
jcw970,aba4647,{}
handongsuk,tanukininja,{}
handongsuk,MrSavage,{}
handongsuk,t1esports,{}
handongsuk,AsunaWEEB,{}
handongsuk,ajehr,{}
handongsuk,snow_hite,{}
handongsuk,tobiasfate,{}
handongsuk,TwitchRivals,{}
t1esports,bjshaco,{}
t1esports,untara,{}
t1esports,playapex,{}
t1esports,stylishnoob4,{}
t1esports,DavyJones,{}
t1esports,iq200yukaf,{}
t1esports,jukes,{}
t1esports,JaggerPrincesa,{}
t1esports,gjtn9664,{}
t1esports,neymarjr,{}
t1esports,sorammmm,{}
t1esports,mamabenjyfishy1,{}
t1esports,littlebigwhale,{}
AsunaWEEB,tommyinnitalt,{}
AsunaWEEB,Sykkuno,{}
AsunaWEEB,awesamdude,{}
AsunaWEEB,Foolish_Gamers,{}
AsunaWEEB,Technoblade,{}
AsunaWEEB,dasoku_aniki,{}
AsunaWEEB,ThisIsNotGeorgeNotFound,{}
AsunaWEEB,aba4647,{}
AsunaWEEB,yufuna,{}
AsunaWEEB,JustaMinx,{}
AsunaWEEB,auronplay,{}
AsunaWEEB,TubboLIVE,{}
AsunaWEEB,wkgml,{}
AsunaWEEB,aimsey,{}
AsunaWEEB,jasper7se,{}
snow_hite,NICKMERCS,{}
snow_hite,ShahZaM,{}
snow_hite,aba4647,{}
snow_hite,sleepground,{}
snow_hite,lilypichu,{}
snow_hite,NimuVT,{}
snow_hite,necklet880707,{}
snow_hite,runner0608,{}
snow_hite,dakchyo,{}
snow_hite,som0322,{}
snow_hite,karasmai,{}
snow_hite,aimsey,{}
snow_hite,hannahxxrose,{}
snow_hite,lol_woolf,{}
snow_hite,junior27015,{}
snow_hite,bbonge_,{}
snow_hite,Laink,{}
snow_hite,xkwhd,{}
snow_hite,wkgml,{}
snow_hite,LakshartNia,{}
snow_hite,julien,{}
snow_hite,ras_sama,{}
snow_hite,jdm2088,{}
snow_hite,komanche,{}
lck_korea,loud_thaiga,{}
lck_korea,ljh0328,{}
lck_korea,FlowPodcast,{}
lck_korea,loud_voltan,{}
lck_korea,tarik,{}
lck_korea,NimuVT,{}
lck_korea,woowakgood,{}
lck_korea,looksam,{}
ljh0328,woohankyung,{}
ljh0328,riotgames_korea,{}
ljh0328,emiru,{}
ljh0328,Smajor,{}
ljh0328,HasanAbi,{}
ljh0328,Squeezie,{}
ljh0328,IamCristinini,{}
ljh0328,miya728,{}
ljh0328,pijack11,{}
ljh0328,FlowPodcast,{}
ljh0328,euriece,{}
ljh0328,Tubbo,{}
ljh0328,TSM_ImperialHal,{}
ljh0328,bbonge_,{}
ljh0328,xChocoBars,{}
ljh0328,mister903,{}
ljh0328,spygea,{}
ljh0328,rainblue37,{}
ljh0328,SypherPK,{}
ljh0328,TheKAIRI78,{}
ljh0328,taxi2g,{}
ljh0328,rngudwnswkd,{}
ljh0328,selly55,{}
loud_voltan,ThisIsNotGeorgeNotFound,{}
loud_voltan,aceu,{}
loud_voltan,snow_hite,{}
loud_voltan,bgirl_0,{}
loud_voltan,t1_keria,{}
loud_voltan,ElMariana,{}
loud_voltan,alelu,{}
loud_voltan,dmf_kyochan,{}
loud_voltan,QuackityToo,{}
loud_voltan,aimsey,{}
tarik,jschlatt,{}
tarik,sah_yang,{}
tarik,a60426042,{}
tarik,Amouranth,{}
tarik,juansguarnizo,{}
tarik,yamatonjp,{}
tarik,Sardoche,{}
tarik,rkdwl12,{}
tarik,hanryang1125,{}
tarik,ma_mwa,{}
NimuVT,xQcOW,{}
NimuVT,sah_yang,{}
NimuVT,CaptainSparklez,{}
NimuVT,agueppo,{}
NimuVT,AlphaCast,{}
NimuVT,MissaSinfonia,{}
NimuVT,saddummy,{}
NimuVT,ma_mwa,{}
NimuVT,TheKAIRI78,{}
NimuVT,ta1yo_tv,{}
NimuVT,TenZ,{}
NimuVT,Nihachu,{}
NimuVT,Quackity,{}
NimuVT,ludwig,{}
NimuVT,ElMariana,{}
NimuVT,canna,{}
NimuVT,rlgus1006,{}
NimuVT,jacksepticeye,{}
NimuVT,Jirayalecochon,{}
NimuVT,cr_rion,{}
NimuVT,auronplay,{}
NimuVT,komanche,{}
NimuVT,lck_korea,{}
NimuVT,fps_shaka,{}
woowakgood,AgenteMaxo,{}
woowakgood,uzuhama,{}
woowakgood,ow_pepper,{}
woowakgood,swab85,{}
woowakgood,kimchi5863,{}
woowakgood,canna,{}
woowakgood,killin9hit,{}
woowakgood,nl_Kripp,{}
woowakgood,5uppp,{}
woowakgood,VALORANT,{}
woowakgood,hyeondini,{}
obm1025,stylishnoob4,{}
obm1025,bakzera,{}
stylishnoob4,fr_zod,{}
stylishnoob4,Zeling,{}
stylishnoob4,sorimcaster,{}
stylishnoob4,valorant,{}
stylishnoob4,liok0485,{}
bakzera,rkdwl12,{}
bakzera,YoDa,{}
bakzera,ta1yo_tv,{}
bakzera,kuiki771,{}
bakzera,elded,{}
saddummy,Gabi,{}
saddummy,sodapoppin,{}
Gabi,JackManifoldTV,{}
Gabi,hanryang1125,{}
Gabi,AriGameplays,{}
Gabi,woowakgood,{}
Gabi,kimddolbok,{}
Gabi,Gotaga,{}
Gabi,t1_cuzz,{}
Gabi,AlphaCast,{}
Gabi,VALORANT,{}
Gabi,LeBouseuh,{}
sodapoppin,ao_o5,{}
sodapoppin,faker,{}
sodapoppin,ZeratoR,{}
sodapoppin,Quackity,{}
sodapoppin,pokimane,{}
sodapoppin,Philza,{}
sodapoppin,Punz,{}
sodapoppin,karljacobs,{}
sodapoppin,kato_junichi0817,{}
sodapoppin,Fundy,{}
canna,72hrs,{}
canna,dkdlel801,{}
canna,Shiphtur,{}
canna,popo,{}
canna,Jelty,{}
canna,ziGueira,{}
canna,qq102qq,{}
canna,hejin0_0,{}
canna,t1_keria,{}
canna,Gaules,{}
killin9hit,xkwhd,{}
killin9hit,fer,{}
killin9hit,AriGameplays,{}
killin9hit,Gemita,{}
killin9hit,dep_ow,{}
killin9hit,yvonnie,{}
killin9hit,t1_oner,{}
killin9hit,ElMariana,{}
killin9hit,akakzldzhd,{}
killin9hit,Sommerset,{}
killin9hit,rainblue37,{}
killin9hit,flowergam0326,{}
killin9hit,sinatraa,{}
killin9hit,JLAmaru,{}
killin9hit,sweetdreams,{}
killin9hit,xXxTheFocuSxXx,{}
killin9hit,t1_teddy,{}
killin9hit,MoMaN,{}
killin9hit,95pingman,{}
killin9hit,Scarra,{}
killin9hit,euriece,{}
nl_Kripp,tmxk319,{}
nl_Kripp,lck_korea,{}
VALORANT,shibuyahal,{}
VALORANT,lazvell,{}
VALORANT,PlayHard,{}
VALORANT,t1_teddy,{}
VALORANT,Slimecicle,{}
VALORANT,AlphaCast,{}
VALORANT,JLAmaru,{}
VALORANT,YoDa,{}
VALORANT,MissaSinfonia,{}
VALORANT,jschlatt,{}
