Source,Target,Weight
hanryang1125,k4sen,{}
hanryang1125,ibai,{}
hanryang1125,crylixblooom,{}
hanryang1125,Yassuo,{}
hanryang1125,Jinnytty,{}
hanryang1125,aparkha,{}
hanryang1125,QTCinderella,{}
hanryang1125,boxbox,{}
k4sen,s1032204,{}
k4sen,nniru,{}
k4sen,rooftopcat99,{}
k4sen,mmafu_,{}
k4sen,hm716,{}
k4sen,cr_rion,{}
k4sen,tsm_imperialhal,{}
k4sen,lol_woolf,{}
k4sen,CaptainSparklez,{}
k4sen,QuarterJade,{}
k4sen,Gemita,{}
k4sen,FaZeSway,{}
ibai,omgvodka,{}
ibai,CaptainPuffy,{}
ibai,BadBoyHalo,{}
ibai,Fundy,{}
ibai,Amouranth,{}
ibai,Cellbit,{}
ibai,Jelty,{}
ibai,dda_ju,{}
ibai,k4sen,{}
ibai,Gabi,{}
ibai,aXoZer,{}
ibai,alelu,{}
ibai,yoshinama222,{}
ibai,kuiki771,{}
ibai,oniyadayo,{}
ibai,hanjoudesu,{}
ibai,ironmouse,{}
crylixblooom,lck,{}
crylixblooom,JackManifoldTV,{}
crylixblooom,Terracid,{}
crylixblooom,collet11,{}
crylixblooom,YoDa,{}
crylixblooom,tommyinnitalt,{}
crylixblooom,clozer_t1,{}
crylixblooom,GeorgeNotFound,{}
crylixblooom,ConnorEatsPants,{}
crylixblooom,biyin_,{}
crylixblooom,cherrypach,{}
crylixblooom,Felps,{}
QTCinderella,sweetdreams,{}
QTCinderella,tommyinnit,{}
QTCinderella,JLTomy,{}
QTCinderella,LakshartNia,{}
QTCinderella,Foolish_Gamers,{}
QTCinderella,lazvell,{}
QTCinderella,Gaules,{}
QTCinderella,nanayango3o,{}
QTCinderella,Gotaga,{}
QTCinderella,Nmplol,{}
QTCinderella,stylishnoob4,{}
QTCinderella,karlnetwork,{}
QTCinderella,moistcr1tikal,{}
QTCinderella,LeBouseuh,{}
QTCinderella,Kyedae,{}
QTCinderella,TubboLIVE,{}
boxbox,Inoxtag,{}
boxbox,Fundy,{}
boxbox,karlnetwork,{}
boxbox,Sykkuno,{}
boxbox,tmxk319,{}
boxbox,lck_korea,{}
boxbox,fps_shaka,{}
aba4647,benjyfishy,{}
aba4647,ibai,{}
aba4647,LOUD_Mii,{}
aba4647,handongsuk,{}
aba4647,AgenteMaxo,{}
aba4647,gafallen,{}
aba4647,Alliege,{}
benjyfishy,RanbooLive,{}
benjyfishy,WilburSoot,{}
benjyfishy,Tubbo,{}
benjyfishy,kato_junichi0817,{}
benjyfishy,lck_korea,{}
benjyfishy,auronplay,{}
benjyfishy,paka9999,{}
benjyfishy,ThisIsNotGeorgeNotFound,{}
benjyfishy,ElSpreen,{}
handongsuk,smthlikeyou11,{}
handongsuk,loud_mob,{}
handongsuk,effort,{}
handongsuk,nanajam777,{}
handongsuk,dogdog,{}
handongsuk,fantabobshow,{}
handongsuk,JeanPormanove,{}
handongsuk,fr_zod,{}
gafallen,awesamdude,{}
gafallen,loltyler1,{}
gafallen,shivfps,{}
gafallen,dkwl025,{}
gafallen,Philza,{}
gafallen,Foolish_Gamers,{}
Alliege,sasatikk,{}
Alliege,omgvodka,{}
Alliege,riotgames,{}
Alliege,leechunhyang,{}
Alliege,CodeMiko,{}
Alliege,ta1yo_tv,{}
Alliege,awesamdude,{}
Alliege,t1_keria,{}
Alliege,t1_ellim,{}
Alliege,faker,{}
Alliege,Joueur_du_Grenier,{}
Alliege,Quackity,{}
Alliege,Gotaga,{}
Alliege,s1032204,{}
Alliege,handongsuk,{}
Alliege,Bugha,{}
Alliege,Eret,{}
Alliege,shivfps,{}
Alliege,kumikomii,{}
Alliege,aXoZer,{}
Alliege,Domingo,{}
effort,RebeuDeter,{}
effort,xChocoBars,{}
effort,ajehr,{}
effort,coscu,{}
effort,jingburger,{}
effort,JackManifoldTV,{}
effort,Corpse_Husband,{}
effort,aimsey,{}
effort,summit1g,{}
effort,nnabi,{}
effort,nubulswamp,{}
effort,byeongbyeongbyeong,{}
effort,AlphaCast,{}
effort,qufl0,{}
effort,box930205,{}
nanajam777,Gotaga,{}
nanajam777,qcnb123,{}
nanajam777,rlgus1006,{}
nanajam777,Terracid,{}
nanajam777,kimdoe,{}
nanajam777,jankos,{}
nanajam777,karlnetwork,{}
nanajam777,Locklear,{}
nanajam777,s1032204,{}
nanajam777,bgirl_0,{}
nanajam777,Mizkif,{}
nanajam777,edward2065,{}
nanajam777,shahzam,{}
nanajam777,Nmplol,{}
nanajam777,dropped,{}
dogdog,tommyinnit,{}
dogdog,tmxk319,{}
dogdog,lck_korea,{}
JeanPormanove,tommyinnitalt,{}
JeanPormanove,spygea,{}
JeanPormanove,Foolish_Gamers,{}
JeanPormanove,stylishnoob4,{}
JeanPormanove,karljacobs,{}
JeanPormanove,aba4647,{}
JeanPormanove,karlnetwork,{}
JeanPormanove,tommyinnit,{}
JeanPormanove,kato_junichi0817,{}
JeanPormanove,xQcOW,{}
fr_zod,gutitubo,{}
fr_zod,D3stri,{}
fr_zod,MenosTrece,{}
fr_zod,kkoma,{}
fr_zod,nokokopuffs,{}
fr_zod,QuarterJade,{}
fr_zod,jungryeok,{}
fr_zod,ratirl,{}
fr_zod,rainblue37,{}
fr_zod,pianocatvr,{}
lck_korea,takayaspecial,{}
lck_korea,Meikodboy_,{}
lck_korea,PaymoneyWubby,{}
lck_korea,summit1g,{}
lck_korea,zainita,{}
lck_korea,Kamet0,{}
lck_korea,emiru,{}
lck_korea,johnny3047258,{}
Meikodboy_,JLAmaru,{}
Meikodboy_,ElMariana,{}
Meikodboy_,iitztimmy,{}
Meikodboy_,saddummy,{}
Meikodboy_,lol_woolf,{}
Meikodboy_,Tubbo,{}
Meikodboy_,silphtv,{}
summit1g,gumayusi,{}
summit1g,ranboobutnot,{}
summit1g,genburten,{}
summit1g,GeorgeNotFound,{}
summit1g,MissaSinfonia,{}
summit1g,LeBouseuh,{}
summit1g,tmxk319,{}
summit1g,canna,{}
summit1g,lilypichu,{}
summit1g,Amouranth,{}
Kamet0,Inoxtag,{}
Kamet0,spygea,{}
Kamet0,hannahxxrose,{}
Kamet0,auronplay,{}
Kamet0,ZeratoR,{}
Kamet0,DreamAlt_,{}
Kamet0,aba4647,{}
Kamet0,Quackity,{}
Kamet0,obm1025,{}
Kamet0,paka9999,{}
Kamet0,shroud,{}
Kamet0,Maghla,{}
