Source,Target,Weight
hanryang1125,t1_cuzz,{}
hanryang1125,sapnapalt,{}
hanryang1125,tsm_imperialhal,{}
hanryang1125,alanzoka,{}
hanryang1125,Felps,{}
hanryang1125,t1zeus_,{}
hanryang1125,lck_korea,{}
hanryang1125,kuiki771,{}
t1_cuzz,sorimcaster,{}
t1_cuzz,22karubi,{}
t1_cuzz,rjsqn1109,{}
t1_cuzz,RanbooLive,{}
t1_cuzz,mizkif,{}
t1_cuzz,ddahyoni,{}
t1_cuzz,lcs,{}
t1_cuzz,jacksepticeye,{}
t1_cuzz,FlowPodcast,{}
t1_cuzz,lilpaaaaaa,{}
t1_cuzz,elded,{}
t1_cuzz,d_obby,{}
t1_cuzz,8ljaywalking,{}
t1_cuzz,mamabenjyfishy1,{}
sapnapalt,AntoineDaniel,{}
sapnapalt,riotgames,{}
sapnapalt,Rubius,{}
sapnapalt,nanayango3o,{}
sapnapalt,Squeezie,{}
sapnapalt,juansguarnizo,{}
sapnapalt,Quackity,{}
sapnapalt,Eret,{}
sapnapalt,Foolish_Gamers,{}
sapnapalt,Kamet0,{}
sapnapalt,BadBoyHalo,{}
sapnapalt,lck_korea,{}
sapnapalt,dreamwastaken,{}
sapnapalt,Ponce,{}
sapnapalt,ElSpreen,{}
sapnapalt,Sapnap,{}
sapnapalt,moistcr1tikal,{}
sapnapalt,ThisIsNotGeorgeNotFound,{}
sapnapalt,JackManifoldTV,{}
sapnapalt,aba4647,{}
sapnapalt,kanae_2434,{}
sapnapalt,karlnetwork,{}
sapnapalt,woowakgood,{}
sapnapalt,pokimane,{}
sapnapalt,Corpse_Husband,{}
sapnapalt,sweetdreams,{}
sapnapalt,Robleis,{}
sapnapalt,Jelty,{}
sapnapalt,WilburSoot,{}
sapnapalt,bbonge_,{}
sapnapalt,ranboobutnot,{}
tsm_imperialhal,tmxk319,{}
tsm_imperialhal,aba4647,{}
tsm_imperialhal,aceu,{}
alanzoka,Rubius,{}
alanzoka,alelu,{}
alanzoka,2chamcham2,{}
alanzoka,casimito,{}
alanzoka,pjs9073,{}
Felps,lilypichu,{}
Felps,xkwhd,{}
Felps,jcw970,{}
Felps,kato_junichi0817,{}
Felps,Kyedae,{}
Felps,awesamdude,{}
Felps,tmxk319,{}
Felps,shibuyahal,{}
Felps,jdm2088,{}
Felps,JLAmaru,{}
Felps,radiyu,{}
Felps,hanryang1125,{}
lck_korea,hyeondini,{}
lck_korea,JackManifoldTV,{}
lck_korea,seoldam99,{}
lck_korea,Markiplier,{}
lck_korea,rhffkddl96,{}
lck_korea,Faker,{}
lck_korea,JaggerPrincesa,{}
lck_korea,LuluLuvely,{}
kuiki771,ow_pepper,{}
kuiki771,Gotaga,{}
kuiki771,awesamdude,{}
kuiki771,tioorochitwitch,{}
kuiki771,dreamingyume,{}
kuiki771,zzamtiger0310,{}
kuiki771,Sardoche,{}
kuiki771,Squeezie,{}
kuiki771,tommyinnit,{}
kuiki771,mande,{}
kuiki771,liok0485,{}
kuiki771,Tubbo,{}
kuiki771,Markiplier,{}
kuiki771,Shiphtur,{}
kuiki771,IamCristinini,{}
kuiki771,yd0821,{}
kuiki771,vo_ine,{}
kuiki771,ras_sama,{}
kuiki771,jingburger,{}
kuiki771,Masayoshi,{}
kuiki771,Carreraaa,{}
kuiki771,CBLOL,{}
kuiki771,johnny3047258,{}
kuiki771,lcs,{}
kuiki771,magenta62,{}
kuiki771,rkdwl12,{}
aba4647,TrumpSC,{}
aba4647,x2Twins,{}
aba4647,nafengg,{}
aba4647,sooflower,{}
aba4647,CriticalRole,{}
aba4647,LITkillah,{}
aba4647,NICKMERCS,{}
x2Twins,RanbooLive,{}
x2Twins,faker,{}
x2Twins,BadBoyHalo,{}
x2Twins,kato_junichi0817,{}
x2Twins,Nihachu,{}
x2Twins,2chamcham2,{}
x2Twins,Fundy,{}
NICKMERCS,casimito,{}
NICKMERCS,mistermv,{}
NICKMERCS,Locklear,{}
NICKMERCS,Squeezie,{}
NICKMERCS,kato_junichi0817,{}
NICKMERCS,nniru,{}
NICKMERCS,Technoblade,{}
NICKMERCS,Punz,{}
