Source,Target,Weight
hanryang1125,mamabenjyfishy1,{}
hanryang1125,Fortnite,{}
hanryang1125,hyeondini,{}
hanryang1125,Domingo,{}
hanryang1125,Kaceytron,{}
hanryang1125,yvonnie,{}
hanryang1125,ooenotakayuki,{}
hanryang1125,smthlikeyou11,{}
Fortnite,TubboLIVE,{}
Fortnite,Sardoche,{}
Fortnite,kimddolbok,{}
Fortnite,spygea,{}
Fortnite,JLTomy,{}
Fortnite,Quackity,{}
Fortnite,aXoZer,{}
Domingo,Quackity,{}
Domingo,leechunhyang,{}
Domingo,AriGameplays,{}
Domingo,tsm_imperialhal,{}
Domingo,xXxTheFocuSxXx,{}
Domingo,Tubbo,{}
Domingo,ibai,{}
Domingo,dreamwastaken,{}
Domingo,Sapnap,{}
Domingo,karljacobs,{}
Domingo,ElSpreen,{}
Domingo,ludwig,{}
Domingo,stylishnoob4,{}
Domingo,tmxk319,{}
Domingo,obm1025,{}
Domingo,LakshartNia,{}
Domingo,DreamAlt_,{}
yvonnie,ranboobutnot,{}
yvonnie,dreamwastaken,{}
yvonnie,pokimane,{}
yvonnie,ThisIsNotGeorgeNotFound,{}
yvonnie,karlnetwork,{}
yvonnie,ibai,{}
yvonnie,TinaKitten,{}
yvonnie,QuackityToo,{}
yvonnie,RanbooLive,{}
yvonnie,Philza,{}
yvonnie,CaptainPuffy,{}
yvonnie,aba4647,{}
yvonnie,Inoxtag,{}
yvonnie,karljacobs,{}
yvonnie,BadBoyHalo,{}
ooenotakayuki,ElMariana,{}
ooenotakayuki,nickmercs,{}
ooenotakayuki,aimsey,{}
ooenotakayuki,killin9hit,{}
ooenotakayuki,k4sen,{}
ooenotakayuki,scarlet6942,{}
ooenotakayuki,awesamdude,{}
ooenotakayuki,jungryeok,{}
ooenotakayuki,cr_rion,{}
ooenotakayuki,Punz,{}
ooenotakayuki,agueppo,{}
ooenotakayuki,alstlr0215,{}
aba4647,nodolly,{}
aba4647,mister903,{}
aba4647,stansmith_jp,{}
aba4647,StableRonaldo,{}
aba4647,ShivFPS,{}
aba4647,BrookeAB,{}
aba4647,su_ning,{}
nodolly,gumayusi,{}
nodolly,WARDELL,{}
nodolly,39daph,{}
nodolly,Mushway,{}
nodolly,suxkingiscoming,{}
nodolly,Sardoche,{}
nodolly,ROSHTEIN,{}
nodolly,lpl,{}
nodolly,bgirl_0,{}
nodolly,DanTDM,{}
nodolly,loud_bradoock,{}
mister903,AdinRoss,{}
mister903,D3stri,{}
mister903,JeelTV,{}
mister903,magenta62,{}
mister903,pjs9073,{}
stansmith_jp,Hiko,{}
stansmith_jp,wahahaha830,{}
stansmith_jp,Purpled,{}
stansmith_jp,fps_shaka,{}
stansmith_jp,yunzinseok,{}
stansmith_jp,BadBoyHalo,{}
stansmith_jp,sapnapalt,{}
stansmith_jp,benjyfishy,{}
stansmith_jp,Tubbo,{}
stansmith_jp,iitztimmy,{}
stansmith_jp,faide,{}
stansmith_jp,8cho,{}
stansmith_jp,jinu6734,{}
stansmith_jp,faker,{}
stansmith_jp,shibuyahal,{}
stansmith_jp,jukes,{}
stansmith_jp,mistermv,{}
stansmith_jp,SolaryFortnite,{}
stansmith_jp,Nmplol,{}
stansmith_jp,Staryuuki,{}
stansmith_jp,Kamet0,{}
stansmith_jp,dtn_mukai,{}
stansmith_jp,Locklear,{}
stansmith_jp,pzzzang3,{}
BrookeAB,fps_shaka,{}
BrookeAB,Sykkuno,{}
BrookeAB,tmxk319,{}
BrookeAB,RanbooLive,{}
BrookeAB,aba4647,{}
BrookeAB,pokimane,{}
BrookeAB,lck_korea,{}
BrookeAB,faker,{}
BrookeAB,WilburSoot,{}
BrookeAB,dreamwastaken,{}
su_ning,BarcaGamer,{}
su_ning,liok0485,{}
su_ning,quanhaha79,{}
su_ning,ao_o5,{}
su_ning,ESL_CSGO,{}
su_ning,lck,{}
su_ning,sn400ja,{}
su_ning,mmange2,{}
su_ning,95pingman,{}
su_ning,AlphaCast,{}
su_ning,steelohs,{}
su_ning,Joueur_du_Grenier,{}
su_ning,michou_twitch,{}
su_ning,alstlr0215,{}
handongsuk,daltoosh,{}
handongsuk,jlamaru,{}
handongsuk,Reverse2k,{}
handongsuk,naruserin309,{}
handongsuk,jasper7se,{}
handongsuk,TenZ,{}
handongsuk,Fextralife,{}
handongsuk,aroyitt,{}
daltoosh,faide,{}
daltoosh,Mizkif,{}
daltoosh,killin9hit,{}
daltoosh,valorant,{}
daltoosh,swon5274,{}
daltoosh,aba4647,{}
daltoosh,pjs9073,{}
daltoosh,AsunaWEEB,{}
daltoosh,tommyinnit,{}
daltoosh,Anas_Off,{}
daltoosh,awesamdude,{}
daltoosh,Alexby11,{}
daltoosh,ShahZaM,{}
daltoosh,Masayoshi,{}
daltoosh,ibai,{}
daltoosh,wkgml,{}
daltoosh,mokouliszt1,{}
jasper7se,Subroza,{}
jasper7se,untara,{}
jasper7se,sodapoppin,{}
jasper7se,nlmiso95,{}
jasper7se,jschlatt,{}
jasper7se,johnny3047258,{}
jasper7se,k4sen,{}
jasper7se,RobertoCein,{}
jasper7se,rlgus1006,{}
jasper7se,nubulswamp,{}
jasper7se,AriGameplays,{}
jasper7se,Joueur_du_Grenier,{}
jasper7se,lol_nemesis,{}
jasper7se,rooftopcat99,{}
TenZ,Quackity,{}
TenZ,iitztimmy,{}
TenZ,runner0608,{}
TenZ,QuackityToo,{}
TenZ,Locklear,{}
TenZ,awesamdude,{}
TenZ,Doigby,{}
TenZ,lazvell,{}
TenZ,bbonge_,{}
TenZ,tsm_imperialhal,{}
lck_korea,LanuSky,{}
lck_korea,SypherPK,{}
lck_korea,ao_o5,{}
lck_korea,junior27015,{}
lck_korea,karljacobs,{}
lck_korea,dasoku_aniki,{}
lck_korea,Sommerset,{}
lck_korea,yamatonjp,{}
SypherPK,BarcaGamer,{}
SypherPK,2chamcham2,{}
SypherPK,snip3down,{}
SypherPK,genburten,{}
SypherPK,aceu,{}
SypherPK,AriGameplays,{}
SypherPK,lululuvely,{}
SypherPK,HasanAbi,{}
SypherPK,Domingo,{}
ao_o5,AussieAntics,{}
ao_o5,TubboLIVE,{}
ao_o5,ljh0328,{}
ao_o5,sonycast_,{}
ao_o5,Jirayalecochon,{}
ao_o5,chodan_,{}
ao_o5,Alexby11,{}
ao_o5,Froggen,{}
ao_o5,runner0608,{}
ao_o5,pikra10,{}
ao_o5,hanryang1125,{}
ao_o5,kanetv8,{}
ao_o5,Mizkif,{}
ao_o5,fantabobshow,{}
ao_o5,uzuhama,{}
ao_o5,michou_twitch,{}
ao_o5,box930205,{}
junior27015,NimuVT,{}
junior27015,canna,{}
junior27015,benjyfishy,{}
junior27015,QuarterJade,{}
junior27015,Sardoche,{}
junior27015,JLTomy,{}
junior27015,omgvodka,{}
junior27015,Antfrost,{}
junior27015,hanryang1125,{}
junior27015,Bugha,{}
junior27015,HBomb94,{}
junior27015,jasper7se,{}
junior27015,tommyinnit,{}
junior27015,Hiko,{}
junior27015,TinaKitten,{}
junior27015,pokimane,{}
junior27015,t1_teddy,{}
junior27015,auronplay,{}
junior27015,dda_ju,{}
junior27015,Rubius,{}
junior27015,karlnetwork,{}
karljacobs,pokimane,{}
karljacobs,JLAmaru,{}
karljacobs,aceu,{}
karljacobs,euriece,{}
karljacobs,Fundy,{}
karljacobs,Purpled,{}
karljacobs,karlnetwork,{}
karljacobs,k4sen,{}
karljacobs,Nihachu,{}
karljacobs,pjs9073,{}
karljacobs,kuiki771,{}
karljacobs,QuackityToo,{}
karljacobs,stylishnoob4,{}
karljacobs,Corpse_Husband,{}
karljacobs,Jirayalecochon,{}
karljacobs,Sapnap,{}
karljacobs,Gotaga,{}
karljacobs,dda_ju,{}
karljacobs,oniyadayo,{}
karljacobs,tmxk319,{}
karljacobs,JLTomy,{}
karljacobs,shroud,{}
karljacobs,JackManifoldTV,{}
karljacobs,sapnapalt,{}
karljacobs,RobertoCein,{}
karljacobs,Domingo,{}
karljacobs,gongparipa,{}
dasoku_aniki,chodan_,{}
dasoku_aniki,nokokopuffs,{}
