Source,Target,Weight
hanryang1125,tenz,{}
hanryang1125,riotgames_korea,{}
hanryang1125,qufl0,{}
hanryang1125,sujagg,{}
hanryang1125,faker,{}
hanryang1125,Co1azo,{}
hanryang1125,nagisatty,{}
hanryang1125,ClintStevens,{}
riotgames_korea,mlchoins,{}
riotgames_korea,boxbox,{}
riotgames_korea,StableRonaldo,{}
riotgames_korea,ringkyu1123,{}
faker,tsm_imperialhal,{}
Co1azo,TubboLIVE,{}
Co1azo,Quackity,{}
Co1azo,tommyinnitalt,{}
Co1azo,Gotaga,{}
Co1azo,auronplay,{}
Co1azo,paka9999,{}
Co1azo,stylishnoob4,{}
Co1azo,hannahxxrose,{}
Co1azo,WilburSoot,{}
Co1azo,faker,{}
Co1azo,lck_korea,{}
Co1azo,Punz,{}
Co1azo,karlnetwork,{}
Co1azo,jasper7se,{}
Co1azo,k4sen,{}
Co1azo,RanbooLive,{}
Co1azo,Doigby,{}
aba4647,RatedEpicz,{}
aba4647,lllllamar,{}
aba4647,Ampeterby7,{}
aba4647,aroyitt,{}
aba4647,dep_ow,{}
aba4647,marexlol,{}
aba4647,PRINCE__OFF,{}
dep_ow,lilypichu,{}
dep_ow,Domingo,{}
dep_ow,JLAmaru,{}
dep_ow,QuackityToo,{}
dep_ow,alanzoka,{}
dep_ow,Nihachu,{}
dep_ow,rhffkddl96,{}
dep_ow,Locklear,{}
dep_ow,Mongraal,{}
dep_ow,8cho,{}
dep_ow,snip3down,{}
dep_ow,tmxk319,{}
dep_ow,HasanAbi,{}
dep_ow,nanayango3o,{}
dep_ow,rkdwl12,{}
dep_ow,qq102qq,{}
dep_ow,Reborn_Live,{}
dep_ow,Eret,{}
dep_ow,fuslie,{}
dep_ow,Inoxtag,{}
dep_ow,som0322,{}
dep_ow,rprx,{}
dep_ow,xXxTheFocuSxXx,{}
dep_ow,handongsuk,{}
dep_ow,jinu6734,{}
dep_ow,DisguisedToast,{}
dep_ow,runner0608,{}
dep_ow,AriGameplays,{}
dep_ow,Alliege,{}
dep_ow,QTCinderella,{}
PRINCE__OFF,Fundy,{}
PRINCE__OFF,faker,{}
PRINCE__OFF,WilburSoot,{}
PRINCE__OFF,kato_junichi0817,{}
PRINCE__OFF,stylishnoob4,{}
PRINCE__OFF,TubboLIVE,{}
PRINCE__OFF,ThisIsNotGeorgeNotFound,{}
PRINCE__OFF,tommyinnitalt,{}
PRINCE__OFF,hannahxxrose,{}
PRINCE__OFF,ZeratoR,{}
PRINCE__OFF,ranboobutnot,{}
PRINCE__OFF,tommyinnit,{}
PRINCE__OFF,Quackity,{}
PRINCE__OFF,Gotaga,{}
PRINCE__OFF,alanzoka,{}
PRINCE__OFF,Nihachu,{}
handongsuk,radersub,{}
handongsuk,tanukininja,{}
handongsuk,amouranth,{}
handongsuk,lol_khan,{}
handongsuk,Joueur_du_Grenier,{}
handongsuk,osamintinus3sei,{}
handongsuk,D3stri,{}
handongsuk,CriticalRole,{}
Joueur_du_Grenier,BadBoyHalo,{}
Joueur_du_Grenier,Philza,{}
Joueur_du_Grenier,k4sen,{}
Joueur_du_Grenier,Robleis,{}
Joueur_du_Grenier,Gotaga,{}
Joueur_du_Grenier,kato_junichi0817,{}
Joueur_du_Grenier,GeorgeNotFound,{}
Joueur_du_Grenier,xQcOW,{}
Joueur_du_Grenier,Tubbo,{}
Joueur_du_Grenier,WilburSoot,{}
Joueur_du_Grenier,Fundy,{}
Joueur_du_Grenier,Foolish_Gamers,{}
Joueur_du_Grenier,pokimane,{}
Joueur_du_Grenier,dreamwastaken,{}
Joueur_du_Grenier,ThisIsNotGeorgeNotFound,{}
Joueur_du_Grenier,Quackity,{}
osamintinus3sei,aminematue,{}
osamintinus3sei,ElMariana,{}
osamintinus3sei,chimin941214,{}
osamintinus3sei,Foolish_Gamers,{}
osamintinus3sei,PlayHard,{}
osamintinus3sei,lol_nemesis,{}
lck_korea,TPAIN,{}
lck_korea,gutitubo,{}
lck_korea,cabochardlol,{}
lck_korea,rekkles,{}
lck_korea,cloakzy,{}
lck_korea,nats,{}
lck_korea,ibai,{}
lck_korea,Rubius,{}
rekkles,jlamaru,{}
rekkles,HasanAbi,{}
rekkles,hejin0_0,{}
rekkles,ScreaM,{}
rekkles,fps_shaka,{}
rekkles,projektmelody,{}
rekkles,playapex,{}
rekkles,lck,{}
rekkles,dmglgl78,{}
rekkles,dltjdwls5507,{}
rekkles,SolaryFortnite,{}
rekkles,TubboLIVE,{}
rekkles,Robleis,{}
rekkles,midbeast,{}
rekkles,cidcidoso,{}
rekkles,sasatikk,{}
rekkles,yourragegaming,{}
rekkles,stansmith_jp,{}
rekkles,sujagg,{}
rekkles,Zeling,{}
rekkles,LanuSky,{}
rekkles,flamekr,{}
rekkles,auronplay,{}
rekkles,XEWER,{}
rekkles,nanajam777,{}
rekkles,sorimcaster,{}
rekkles,Tubbo,{}
rekkles,Gemita,{}
rekkles,JLBichouu,{}
ibai,Subroza,{}
ibai,Joueur_du_Grenier,{}
ibai,hanjoudesu,{}
ibai,biyin_,{}
ibai,sasatikk,{}
ibai,nniru,{}
ibai,runner0608,{}
ibai,skeppy,{}
ibai,baalzebb,{}
ibai,RobertoCein,{}
ibai,mistermv,{}
ibai,kuiki771,{}
ibai,Kyedae,{}
ibai,aceu,{}
ibai,moistcr1tikal,{}
ibai,ao_o5,{}
ibai,sah_yang,{}
Rubius,sapnapalt,{}
Rubius,insec13,{}
Rubius,Antfrost,{}
Rubius,lol_woolf,{}
Rubius,karchez,{}
Rubius,QuackityToo,{}
Rubius,Gotaga,{}
Rubius,tommyinnit,{}
Rubius,ShahZaM,{}
Rubius,meiy_vl,{}
Rubius,yvonnie,{}
Rubius,jschlatt,{}
Rubius,faker,{}
Rubius,bbonge_,{}
Rubius,kumikomii,{}
Rubius,CaptainPuffy,{}
Rubius,ElMariana,{}
obm1025,ironmouse,{}
obm1025,nubulswamp,{}
