Source,Target,Weight
hanryang1125,kimdduddi,{}
hanryang1125,Anas_Off,{}
hanryang1125,benjyfishy,{}
hanryang1125,cerross,{}
hanryang1125,Zeling,{}
hanryang1125,targamas1,{}
hanryang1125,auronplay,{}
hanryang1125,flowervin,{}
kimdduddi,lululuvely,{}
kimdduddi,genburten,{}
kimdduddi,fantabobshow,{}
kimdduddi,Fernanfloo,{}
kimdduddi,runner0608,{}
kimdduddi,iiTzTimmy,{}
kimdduddi,pacific8815,{}
kimdduddi,HBomb94,{}
kimdduddi,agueppo,{}
kimdduddi,dunizuni,{}
kimdduddi,untara,{}
kimdduddi,yeunda,{}
kimdduddi,kato1126,{}
kimdduddi,RanbooLive,{}
kimdduddi,Gabi,{}
kimdduddi,jcw970,{}
kimdduddi,ibai,{}
kimdduddi,Subroza,{}
kimdduddi,rlawnsvy7,{}
kimdduddi,ta1yo_tv,{}
kimdduddi,dreamingyume,{}
Anas_Off,Squeezie,{}
Anas_Off,auronplay,{}
Anas_Off,dreamwastaken,{}
Anas_Off,QuackityToo,{}
Anas_Off,2chamcham2,{}
Anas_Off,tommyinnitalt,{}
Anas_Off,xQcOW,{}
Anas_Off,ElMariana,{}
Anas_Off,Foolish_Gamers,{}
benjyfishy,fps_shaka,{}
benjyfishy,kato_junichi0817,{}
benjyfishy,dreamwastaken,{}
benjyfishy,pokimane,{}
benjyfishy,GeorgeNotFound,{}
benjyfishy,xQcOW,{}
benjyfishy,WilburSoot,{}
benjyfishy,BadBoyHalo,{}
benjyfishy,Nihachu,{}
benjyfishy,euriece,{}
benjyfishy,TubboLIVE,{}
auronplay,hanjoudesu,{}
auronplay,xXxTheFocuSxXx,{}
auronplay,bbonge_,{}
auronplay,nanayango3o,{}
auronplay,t1_keria,{}
auronplay,yapyap30,{}
auronplay,ludwig,{}
auronplay,RebeuDeter,{}
auronplay,JackManifoldTV,{}
auronplay,dopa24,{}
auronplay,Sapnap,{}
auronplay,dda_ju,{}
auronplay,alelu,{}
auronplay,8cho,{}
flowervin,RobertoCein,{}
flowervin,gumayusi,{}
flowervin,Jirayalecochon,{}
flowervin,valorant,{}
flowervin,kimddolbok,{}
flowervin,pokimane,{}
aba4647,skeppy,{}
aba4647,Scarra,{}
aba4647,obly99,{}
aba4647,DropsByPonk,{}
aba4647,yd0821,{}
aba4647,s1032204,{}
aba4647,kimdduddi,{}
skeppy,faker,{}
skeppy,fps_shaka,{}
skeppy,AriGameplays,{}
skeppy,rkdwl12,{}
skeppy,Domingo,{}
skeppy,Purpled,{}
skeppy,MissaSinfonia,{}
skeppy,HasanAbi,{}
skeppy,aminematue,{}
skeppy,ronaronakr,{}
skeppy,qq102qq,{}
skeppy,karljacobs,{}
skeppy,Gotaga,{}
skeppy,Sykkuno,{}
skeppy,Punz,{}
skeppy,riotgames,{}
skeppy,JackManifoldTV,{}
skeppy,LakshartNia,{}
skeppy,JLAmaru,{}
skeppy,CaptainPuffy,{}
skeppy,hanryang1125,{}
skeppy,tmxk319,{}
skeppy,leechunhyang,{}
skeppy,RanbooLive,{}
skeppy,ludwig,{}
skeppy,sasatikk,{}
skeppy,awesamdude,{}
skeppy,Fundy,{}
skeppy,dmf_kyochan,{}
skeppy,cherrypach,{}
skeppy,ibai,{}
skeppy,Gaules,{}
Scarra,Nihachu,{}
Scarra,RanbooLive,{}
Scarra,Locklear,{}
Scarra,fps_shaka,{}
Scarra,GeorgeNotFound,{}
Scarra,QuackityToo,{}
Scarra,tmxk319,{}
Scarra,stylishnoob4,{}
Scarra,pjs9073,{}
Scarra,karljacobs,{}
Scarra,kato_junichi0817,{}
Scarra,Inoxtag,{}
Scarra,tommyinnit,{}
Scarra,WilburSoot,{}
Scarra,aba4647,{}
Scarra,spygea,{}
obly99,pikra10,{}
obly99,rogue,{}
obly99,YoDa,{}
obly99,CaptainPuffy,{}
obly99,alelu,{}
obly99,cr_rion,{}
obly99,Rakin,{}
obly99,Nmplol,{}
obly99,zilioner,{}
obly99,nokduro,{}
obly99,snow_hite,{}
obly99,TheGrefg,{}
obly99,sweetdreams,{}
obly99,qq102qq,{}
obly99,Squeezie,{}
obly99,handongsuk,{}
obly99,omgvodka,{}
obly99,EmadGG,{}
obly99,Perxitaa,{}
obly99,nl_Kripp,{}
obly99,tempplex_,{}
obly99,kanae_2434,{}
obly99,sapnapalt,{}
obly99,SolaryFortnite,{}
obly99,itsRyanHiga,{}
obly99,RanbooLive,{}
obly99,Tubbo,{}
obly99,mmafu_,{}
DropsByPonk,Slimecicle,{}
DropsByPonk,yufuna,{}
DropsByPonk,bgirl_0,{}
DropsByPonk,esstree,{}
DropsByPonk,MissaSinfonia,{}
DropsByPonk,snow_hite,{}
DropsByPonk,tsm_imperialhal,{}
DropsByPonk,kuiki771,{}
DropsByPonk,Philza,{}
DropsByPonk,shivfps,{}
DropsByPonk,ElSpreen,{}
DropsByPonk,jschlatt,{}
DropsByPonk,tommyinnit,{}
DropsByPonk,Nihachu,{}
DropsByPonk,WankilStudio,{}
DropsByPonk,Purpled,{}
