Source,Target,Weight
hanryang1125,rlawnsvy7,{}
hanryang1125,fuslie,{}
hanryang1125,hyeondini,{}
hanryang1125,obm1025,{}
hanryang1125,tommyinnitalt,{}
hanryang1125,pianocatvr,{}
hanryang1125,NiceWigg,{}
fuslie,TwitchRivals,{}
fuslie,AgenteMaxo,{}
fuslie,bakzera,{}
fuslie,AriaSaki,{}
fuslie,box930205,{}
fuslie,sorimcaster,{}
fuslie,QuarterJade,{}
fuslie,mister903,{}
fuslie,forever,{}
fuslie,sleepground,{}
obm1025,8cho,{}
obm1025,pzzzang3,{}
tommyinnitalt,stylishnoob4,{}
tommyinnitalt,tsm_imperialhal,{}
tommyinnitalt,agueppo,{}
tommyinnitalt,paka9999,{}
tommyinnitalt,killin9hit,{}
tommyinnitalt,JLAmaru,{}
tommyinnitalt,lck_korea,{}
tommyinnitalt,Squeezie,{}
tommyinnitalt,Bugha,{}
tommyinnitalt,HasanAbi,{}
tommyinnitalt,ludwig,{}
tommyinnitalt,lilypichu,{}
tommyinnitalt,nanayango3o,{}
tommyinnitalt,tmxk319,{}
tommyinnitalt,box930205,{}
tommyinnitalt,TubboLIVE,{}
tommyinnitalt,AntoineDaniel,{}
tommyinnitalt,Inoxtag,{}
tommyinnitalt,rkdwl12,{}
tommyinnitalt,QuackityToo,{}
tommyinnitalt,TinaKitten,{}
tommyinnitalt,obm1025,{}
tommyinnitalt,yufuna,{}
tommyinnitalt,pjs9073,{}
tommyinnitalt,ao_o5,{}
tommyinnitalt,ibai,{}
tommyinnitalt,karlnetwork,{}
tommyinnitalt,WankilStudio,{}
tommyinnitalt,LakshartNia,{}
tommyinnitalt,Sykkuno,{}
aba4647,riotgames_korea,{}
aba4647,VALORANT,{}
aba4647,mister903,{}
aba4647,bjshaco,{}
aba4647,lck_korea,{}
aba4647,aminematue,{}
aba4647,LVNDMARK,{}
riotgames_korea,sorammmm,{}
riotgames_korea,Gemita,{}
riotgames_korea,valorant_jpn,{}
riotgames_korea,Sykkuno,{}
VALORANT,tsm_imperialhal,{}
VALORANT,tmxk319,{}
VALORANT,Gotaga,{}
VALORANT,Luzu,{}
VALORANT,aba4647,{}
VALORANT,biyin_,{}
VALORANT,kimdduddi,{}
VALORANT,Squeezie,{}
VALORANT,juansguarnizo,{}
VALORANT,riotgames,{}
VALORANT,LakshartNia,{}
VALORANT,Rubius,{}
VALORANT,ibai,{}
mister903,nanajam777,{}
mister903,VALORANT,{}
mister903,2chamcham2,{}
mister903,wyskah123,{}
mister903,DropsByPonk,{}
lck_korea,VEGETTA777,{}
lck_korea,tttcheekyttt,{}
lck_korea,lol_ambition,{}
lck_korea,bbyongluv,{}
lck_korea,Sapnap,{}
lck_korea,detonator_robin,{}
lck_korea,cabochardlol,{}
lck_korea,reitathefps,{}
aminematue,8ljaywalking,{}
aminematue,Sapnap,{}
aminematue,WankilStudio,{}
aminematue,sonycast_,{}
aminematue,dakchyo,{}
aminematue,QTCinderella,{}
aminematue,twitchpresentskr,{}
aminematue,cr_rion,{}
aminematue,CriticalRole,{}
aminematue,VALORANT,{}
aminematue,dep_ow,{}
aminematue,JeanPormanove,{}
aminematue,FlowPodcast,{}
aminematue,zoodasa,{}
aminematue,aram4519,{}
aminematue,mister903,{}
LVNDMARK,ElMariana,{}
handongsuk,PlayHard,{}
handongsuk,shibuyahal,{}
handongsuk,TobiasFate,{}
handongsuk,samueletienne,{}
handongsuk,loud_bradoock,{}
handongsuk,dkwl025,{}
handongsuk,miya728,{}
handongsuk,lllllamar,{}
PlayHard,ma_mwa,{}
PlayHard,ShahZaM,{}
PlayHard,DropsByPonk,{}
PlayHard,Quackity,{}
PlayHard,Maghla,{}
PlayHard,skeppy,{}
shibuyahal,Anas_Off,{}
shibuyahal,sasatikk,{}
shibuyahal,RanbooLive,{}
shibuyahal,skeppy,{}
shibuyahal,Jelty,{}
shibuyahal,ShahZaM,{}
shibuyahal,G0ularte,{}
shibuyahal,wahahaha830,{}
shibuyahal,t1_oner,{}
shibuyahal,HBomb94,{}
shibuyahal,WankilStudio,{}
shibuyahal,TheKAIRI78,{}
shibuyahal,makiba7,{}
shibuyahal,summit1g,{}
shibuyahal,Amouranth,{}
shibuyahal,volibear_oyo,{}
loud_bradoock,aimsey,{}
loud_bradoock,Sykkuno,{}
loud_bradoock,euriece,{}
loud_bradoock,Gotaga,{}
loud_bradoock,Bugha,{}
loud_bradoock,Domingo,{}
loud_bradoock,Philza,{}
loud_bradoock,killin9hit,{}
loud_bradoock,AlphaCast,{}
loud_bradoock,casimito,{}
loud_bradoock,pokimane,{}
lol_ambition,ponce,{}
lol_ambition,aXoZer,{}
lol_ambition,QuackityToo,{}
lol_ambition,fr_zod,{}
lol_ambition,Laink,{}
lol_ambition,ses836,{}
lol_ambition,dropped,{}
Sapnap,Mizkif,{}
Sapnap,Domingo,{}
Sapnap,fps_shaka,{}
Sapnap,Locklear,{}
Sapnap,xkwhd,{}
Sapnap,jaewon4915,{}
Sapnap,chodan_,{}
Sapnap,ZeratoR,{}
Sapnap,xXxTheFocuSxXx,{}
Sapnap,9ambler,{}
Sapnap,tommyinnitalt,{}
Sapnap,kuiki771,{}
Sapnap,paka9999,{}
Sapnap,Luzu,{}
Sapnap,k4sen,{}
Sapnap,Corpse_Husband,{}
Sapnap,WilburSoot,{}
Sapnap,Squeezie,{}
Sapnap,dmf_kyochan,{}
Sapnap,Fundy,{}
Sapnap,loud_coringa,{}
Sapnap,dasoku_aniki,{}
Sapnap,jschlatt,{}
Sapnap,ma_mwa,{}
Sapnap,ElSpreen,{}
Sapnap,bbonge_,{}
Sapnap,lck_korea,{}
detonator_robin,bgirl_0,{}
detonator_robin,ZeratoR,{}
detonator_robin,genburten,{}
detonator_robin,bakzera,{}
detonator_robin,AntoineDaniel,{}
detonator_robin,iam_xq,{}
detonator_robin,jasper7se,{}
detonator_robin,rooftopcat99,{}
detonator_robin,dtn_mukai,{}
detonator_robin,ddahyoni,{}
detonator_robin,LakshartNia,{}
detonator_robin,flamekr,{}
detonator_robin,Staryuuki,{}
detonator_robin,pikra10,{}
detonator_robin,Jirayalecochon,{}
detonator_robin,ronaronakr,{}
detonator_robin,biyin_,{}
detonator_robin,yamatonjp,{}
detonator_robin,JLTomy,{}
detonator_robin,Bugha,{}
detonator_robin,Gaules,{}
detonator_robin,BENIJU03,{}
detonator_robin,pjs9073,{}
detonator_robin,JustaMinx,{}
detonator_robin,Fundy,{}
reitathefps,makiba7,{}
reitathefps,SypherPK,{}
reitathefps,ronaronakr,{}
reitathefps,Cellbit,{}
reitathefps,jinjalim,{}
reitathefps,Perxitaa,{}
reitathefps,Corpse_Husband,{}
reitathefps,rooftopcat99,{}
reitathefps,itsRyanHiga,{}
reitathefps,faker,{}
reitathefps,playapex,{}
reitathefps,obm1025,{}
reitathefps,HBomb94,{}
reitathefps,awesamdude,{}
reitathefps,Jelty,{}
reitathefps,oniyadayo,{}
reitathefps,Emiru,{}
reitathefps,Etoiles,{}
reitathefps,flamekr,{}
reitathefps,mistermv,{}
reitathefps,yamatonjp,{}
reitathefps,Tubbo,{}
reitathefps,Purpled,{}
reitathefps,WARDELL,{}
reitathefps,jdm2088,{}
8cho,yufuna,{}
8cho,xQcOW,{}
8cho,Locklear,{}
8cho,AverageJonas,{}
8cho,rlgus1006,{}
8cho,runner0608,{}
8cho,kimddolbok,{}
8cho,pokimane,{}
8cho,ma_mwa,{}
8cho,box930205,{}
8cho,kato_junichi0817,{}
8cho,som0322,{}
8cho,fps_shaka,{}
8cho,CaptainSparklez,{}
8cho,Cellbit,{}
8cho,HBomb94,{}
8cho,nokduro,{}
8cho,fr_zod,{}
8cho,gongparipa,{}
8cho,nanayango3o,{}
8cho,Domingo,{}
pzzzang3,yukiofps14,{}
pzzzang3,sapnapalt,{}
pzzzang3,chimin941214,{}
pzzzang3,nyanners,{}
pzzzang3,gumayusi,{}
pzzzang3,ludwig,{}
pzzzang3,AntoineDaniel,{}
pzzzang3,torona1,{}
pzzzang3,cheezestick58,{}
pzzzang3,scarlet6942,{}
saddummy,CodeMiko,{}
saddummy,jltomy,{}
CodeMiko,ludwig,{}
CodeMiko,riotgames,{}
CodeMiko,Eret,{}
woowakgood,Hiko,{}
woowakgood,cheezestick58,{}
woowakgood,lck_korea,{}
woowakgood,MenosTrece,{}
woowakgood,s1032204,{}
woowakgood,NOBRU,{}
woowakgood,silversigle,{}
woowakgood,baalzebb,{}
woowakgood,nanajam777,{}
woowakgood,tommyinnitalt,{}
woowakgood,stansmith_jp,{}
Hiko,fuslie,{}
Hiko,ibai,{}
Hiko,ludwig,{}
Hiko,chodan_,{}
Hiko,alelu,{}
Hiko,tsm_imperialhal,{}
Hiko,DreamAlt_,{}
Hiko,t1_teddy,{}
Hiko,AriGameplays,{}
Hiko,DisguisedToast,{}
Hiko,spygea,{}
Hiko,JustaMinx,{}
Hiko,elded,{}
Hiko,Kamet0,{}
Hiko,AlphaCast,{}
Hiko,rlgus1006,{}
Hiko,Sapnap,{}
Hiko,Ponce,{}
s1032204,woohankyung,{}
s1032204,box930205,{}
s1032204,dkdlel801,{}
s1032204,aroyitt,{}
s1032204,ronaronakr,{}
s1032204,adolfz,{}
s1032204,rulrudino,{}
s1032204,zed99_lol,{}
s1032204,nickmercs,{}
s1032204,hair_yeonhwa,{}
s1032204,e_saem,{}
s1032204,portialyn,{}
s1032204,nrg_daequan,{}
s1032204,gongparipa,{}
s1032204,so_urf,{}
s1032204,kimgapju,{}
s1032204,Doigby,{}
s1032204,mondo23,{}
s1032204,DreamAlt_,{}
NOBRU,karljacobs,{}
NOBRU,dmf_kyochan,{}
NOBRU,TubboLIVE,{}
NOBRU,handongsuk,{}
NOBRU,hanjoudesu,{}
NOBRU,JustaMinx,{}
NOBRU,liok0485,{}
baalzebb,hm716,{}
baalzebb,Alexby11,{}
baalzebb,junior27015,{}
baalzebb,chy0715,{}
baalzebb,drututt,{}
baalzebb,borinyam,{}
baalzebb,fps_shaka,{}
baalzebb,zilioner,{}
baalzebb,pikra10,{}
baalzebb,shomaru7,{}
baalzebb,Tocata,{}
baalzebb,dunizuni,{}
baalzebb,Guaxinim,{}
baalzebb,alanzoka,{}
baalzebb,AgenteMaxo,{}
baalzebb,melina,{}
nanajam777,Alinity,{}
nanajam777,woowakgood,{}
nanajam777,aba4647,{}
nanajam777,nafengg,{}
nanajam777,insec13,{}
nanajam777,39daph,{}
nanajam777,pikra10,{}
nanajam777,yukiofps14,{}
nanajam777,sujagg,{}
nanajam777,benjyfishy,{}
nanajam777,ringkyu1123,{}
nanajam777,t1moment,{}
