Source,Target,Weight
hanryang1125,twitchpresentskr,{}
hanryang1125,magenta62,{}
hanryang1125,a60426042,{}
hanryang1125,lck_korea,{}
hanryang1125,chimin941214,{}
hanryang1125,BrookeAB,{}
hanryang1125,inecr7024,{}
hanryang1125,Myth,{}
magenta62,shahzam,{}
magenta62,chaeriri,{}
magenta62,BadBoyHalo,{}
magenta62,8ljaywalking,{}
a60426042,Fernanfloo,{}
a60426042,gratis150ml,{}
a60426042,t1esports,{}
a60426042,gjtn9664,{}
a60426042,obly99,{}
a60426042,Smajor,{}
a60426042,LeBouseuh,{}
a60426042,Joueur_du_Grenier,{}
a60426042,hannahxxrose,{}
a60426042,NiceWigg,{}
a60426042,CaptainSparklez,{}
a60426042,8ljaywalking,{}
a60426042,aram4519,{}
a60426042,wnsldj0610,{}
lck_korea,zainita,{}
lck_korea,silphtv,{}
lck_korea,Emiru,{}
lck_korea,yunzinseok,{}
lck_korea,iitztimmy,{}
lck_korea,WankilStudio,{}
lck_korea,tsm_imperialhal,{}
lck_korea,QTCinderella,{}
chimin941214,e_saem,{}
chimin941214,hanssama,{}
chimin941214,zilioner,{}
chimin941214,makiba7,{}
chimin941214,mistermv,{}
chimin941214,Ponce,{}
chimin941214,apexerpinky,{}
chimin941214,lol_ambition,{}
chimin941214,xQcOW,{}
chimin941214,paka9999,{}
chimin941214,natalan,{}
chimin941214,Emiru,{}
chimin941214,PGL,{}
chimin941214,academy,{}
chimin941214,alelu,{}
chimin941214,Perxitaa,{}
chimin941214,x2Twins,{}
chimin941214,ConnorEatsPants,{}
chimin941214,hannahxxrose,{}
chimin941214,QuackityToo,{}
chimin941214,Mizkif,{}
chimin941214,aimsey,{}
chimin941214,mande,{}
chimin941214,detonator_robin,{}
BrookeAB,JackManifoldTV,{}
BrookeAB,dreamwastaken,{}
BrookeAB,JustaMinx,{}
BrookeAB,Sykkuno,{}
BrookeAB,pokimane,{}
BrookeAB,tommyinnit,{}
BrookeAB,Philza,{}
BrookeAB,faker,{}
BrookeAB,aba4647,{}
inecr7024,he0901,{}
inecr7024,frozen2065,{}
inecr7024,BruceGrannec,{}
inecr7024,JLAmaru,{}
inecr7024,Technoblade,{}
inecr7024,G0ularte,{}
inecr7024,snip3down,{}
inecr7024,StableRonaldo,{}
inecr7024,Inoxtag,{}
inecr7024,DropsByPonk,{}
inecr7024,PipePunk,{}
inecr7024,runner0608,{}
inecr7024,tmxk319,{}
inecr7024,gutitubo,{}
inecr7024,yamatonjp,{}
inecr7024,lazvell,{}
inecr7024,gongparipa,{}
inecr7024,yagubu,{}
inecr7024,tarik,{}
inecr7024,mistermv,{}
inecr7024,jaewon4915,{}
inecr7024,Loserfruit,{}
inecr7024,iiTzTimmy,{}
inecr7024,Subroza,{}
aba4647,Loserfruit,{}
aba4647,qcnb123,{}
aba4647,guilty1223,{}
aba4647,jlamaru,{}
aba4647,wahahaha830,{}
aba4647,lubatv,{}
aba4647,Asmongold,{}
qcnb123,Carola,{}
qcnb123,woowakgood,{}
qcnb123,t1_keria,{}
qcnb123,tst1023,{}
qcnb123,miya728,{}
qcnb123,liok0485,{}
qcnb123,PlayHard,{}
guilty1223,leechunhyang,{}
guilty1223,Purpled,{}
guilty1223,wahahaha830,{}
guilty1223,Fundy,{}
guilty1223,lita282,{}
guilty1223,jschlatt,{}
guilty1223,JeelTV,{}
guilty1223,Ninja,{}
guilty1223,bakzera,{}
guilty1223,Amouranth,{}
guilty1223,rogue,{}
guilty1223,SypherPK,{}
guilty1223,aba4647,{}
guilty1223,rngudwnswkd,{}
guilty1223,t1_cuzz,{}
guilty1223,Sykkuno,{}
guilty1223,Alliege,{}
guilty1223,Mongraal,{}
wahahaha830,tempplex_,{}
wahahaha830,lck_korea,{}
wahahaha830,t1_ellim,{}
wahahaha830,peterparkTV,{}
wahahaha830,TheGrefg,{}
wahahaha830,playapex,{}
