Source,Target,Weight
hanryang1125,tsm_reps,{}
hanryang1125,volibear_oyo,{}
hanryang1125,BrookeAB,{}
hanryang1125,inoxtag,{}
hanryang1125,jltomy,{}
hanryang1125,vetheo,{}
hanryang1125,silversigle,{}
hanryang1125,albralelie,{}
volibear_oyo,bebe872,{}
volibear_oyo,Mizkif,{}
volibear_oyo,BoomerNA,{}
volibear_oyo,h0270,{}
volibear_oyo,ras_sama,{}
volibear_oyo,JackManifoldTV,{}
volibear_oyo,blinkx_,{}
volibear_oyo,chodan_,{}
volibear_oyo,JLTomy,{}
volibear_oyo,sodapoppin,{}
volibear_oyo,mister903,{}
volibear_oyo,Ramee,{}
BrookeAB,aba4647,{}
BrookeAB,fps_shaka,{}
BrookeAB,tmxk319,{}
BrookeAB,lck_korea,{}
BrookeAB,stylishnoob4,{}
BrookeAB,Tubbo,{}
BrookeAB,pokimane,{}
BrookeAB,tommyinnitalt,{}
BrookeAB,JustaMinx,{}
albralelie,ranboobutnot,{}
albralelie,euriece,{}
albralelie,Antfrost,{}
albralelie,hejin0_0,{}
albralelie,iitztimmy,{}
albralelie,CaptainPuffy,{}
albralelie,esstree,{}
albralelie,canna,{}
albralelie,s1032204,{}
aba4647,jasper7se,{}
aba4647,xayoo_,{}
aba4647,valorant_jpn,{}
aba4647,kimchi5863,{}
aba4647,8ljaywalking,{}
aba4647,quanhaha79,{}
aba4647,lovelyyeon,{}
jasper7se,msmsms213,{}
jasper7se,ShahZaM,{}
jasper7se,SuperHenryTran,{}
jasper7se,Domingo,{}
jasper7se,woowakgood,{}
jasper7se,Sardoche,{}
jasper7se,gongparipa,{}
jasper7se,makiba7,{}
jasper7se,jinu6734,{}
jasper7se,8cho,{}
jasper7se,PipePunk,{}
jasper7se,clozer_t1,{}
jasper7se,dtn_mukai,{}
jasper7se,jdm2088,{}
valorant_jpn,loud_babi,{}
valorant_jpn,gumayusi,{}
valorant_jpn,Foolish_Gamers,{}
valorant_jpn,Bugha,{}
valorant_jpn,nlmiso95,{}
valorant_jpn,aimsey,{}
valorant_jpn,runner0608,{}
valorant_jpn,esstree,{}
valorant_jpn,raderaderader,{}
valorant_jpn,t1zeus_,{}
8ljaywalking,sasatikk,{}
8ljaywalking,t1_ellim,{}
8ljaywalking,skeppy,{}
8ljaywalking,snip3down,{}
8ljaywalking,Joueur_du_Grenier,{}
8ljaywalking,Rakin,{}
8ljaywalking,dkwl025,{}
8ljaywalking,dopa24,{}
8ljaywalking,lululuvely,{}
8ljaywalking,mother3rd,{}
8ljaywalking,Alliege,{}
8ljaywalking,Jelty,{}
quanhaha79,Staryuuki,{}
quanhaha79,Asmongold,{}
quanhaha79,s1032204,{}
quanhaha79,lol_khan,{}
quanhaha79,julien,{}
quanhaha79,surugamonkey0113,{}
quanhaha79,QTCinderella,{}
quanhaha79,itsRyanHiga,{}
quanhaha79,HasanAbi,{}
quanhaha79,jdm2088,{}
lovelyyeon,elded,{}
lovelyyeon,pijack11,{}
lovelyyeon,2chamcham2,{}
lovelyyeon,BENIJU03,{}
lovelyyeon,rtainjapan,{}
handongsuk,MrSavage,{}
handongsuk,riotgameslatam,{}
handongsuk,junior27015,{}
handongsuk,slemf4062,{}
handongsuk,roki_ch,{}
handongsuk,myth,{}
handongsuk,109ace,{}
handongsuk,t1moment,{}
junior27015,VALORANT,{}
junior27015,AsunaWEEB,{}
junior27015,sweetdreams,{}
junior27015,nniru,{}
junior27015,nicewigg,{}
junior27015,qcnb123,{}
junior27015,euriece,{}
junior27015,magenta62,{}
junior27015,valorant_jpn,{}
junior27015,yamatonjp,{}
junior27015,dropped,{}
junior27015,a60426042,{}
junior27015,Jirayalecochon,{}
junior27015,ao_o5,{}
junior27015,faker,{}
junior27015,karchez,{}
junior27015,Fundy,{}
junior27015,hannahxxrose,{}
junior27015,Corpse_Husband,{}
junior27015,flamekr,{}
junior27015,box930205,{}
junior27015,s1032204,{}
slemf4062,melina,{}
slemf4062,dfm_evi_lol,{}
slemf4062,dakchyo,{}
slemf4062,nimbleneuron,{}
slemf4062,s1032204,{}
slemf4062,wnsldj0610,{}
slemf4062,t1_teddy,{}
slemf4062,saddummy,{}
slemf4062,yapyap30,{}
slemf4062,cyr,{}
slemf4062,xordn123456,{}
slemf4062,2chamcham2,{}
slemf4062,jaewon4915,{}
slemf4062,neymarjr,{}
slemf4062,tempplex_,{}
slemf4062,euriece,{}
slemf4062,seoldam99,{}
slemf4062,AustinShow,{}
slemf4062,lck_korea,{}
myth,LakshartNia,{}
myth,karlnetwork,{}
myth,fuslie,{}
myth,loud_thaiga,{}
myth,loud_babi,{}
myth,johnny3047258,{}
109ace,Purpled,{}
109ace,hanjoudesu,{}
109ace,tfue,{}
109ace,rooftopcat99,{}
109ace,shomaru7,{}
109ace,genburten,{}
109ace,johnny3047258,{}
109ace,Cellbit,{}
109ace,rngudwnswkd,{}
109ace,95pingman,{}
109ace,pacific8815,{}
109ace,IamCristinini,{}
109ace,TheKAIRI78,{}
109ace,ElSpreen,{}
109ace,HBomb94,{}
109ace,albralelie,{}
lck_korea,botezlive,{}
lck_korea,Nmplol,{}
lck_korea,lubatv,{}
lck_korea,natalan,{}
lck_korea,Gabi,{}
lck_korea,Sweet_Anita,{}
lck_korea,rtainjapan,{}
lck_korea,Zeling,{}
Nmplol,tsm_imperialhal,{}
Nmplol,LeBouseuh,{}
Nmplol,kato_junichi0817,{}
Nmplol,RanbooLive,{}
Nmplol,tmxk319,{}
Nmplol,Kamet0,{}
Nmplol,Gotaga,{}
Nmplol,kumikomii,{}
Nmplol,ThisIsNotGeorgeNotFound,{}
Nmplol,Sapnap,{}
Nmplol,riotgames,{}
Nmplol,fps_shaka,{}
Nmplol,faker,{}
Nmplol,Quackity,{}
Nmplol,WilburSoot,{}
lubatv,Doigby,{}
lubatv,ranboobutnot,{}
lubatv,kanae_2434,{}
lubatv,ao_o5,{}
lubatv,Ninja,{}
lubatv,Domingo,{}
lubatv,Kyedae,{}
natalan,CaptainSparklez,{}
natalan,runner0608,{}
natalan,s1032204,{}
natalan,jdm2088,{}
natalan,byeongbyeongbyeong,{}
natalan,Ninja,{}
natalan,ludwig,{}
natalan,fps_shaka,{}
natalan,95pingman,{}
natalan,NOBRU,{}
natalan,komanche,{}
natalan,skeppy,{}
natalan,cherrypach,{}
natalan,sweetdreams,{}
natalan,ronaronakr,{}
natalan,Sardoche,{}
