Source,Target,Weight
hanryang1125,ironmouse,{}
hanryang1125,RebeuDeter,{}
hanryang1125,yvonnie,{}
hanryang1125,apexerpinky,{}
hanryang1125,nats,{}
hanryang1125,HBomb94,{}
hanryang1125,Oscurlod,{}
hanryang1125,TenZ,{}
ironmouse,wkgml,{}
ironmouse,DreamAlt_,{}
RebeuDeter,Sykkuno,{}
RebeuDeter,obm1025,{}
RebeuDeter,WilburSoot,{}
RebeuDeter,Domingo,{}
RebeuDeter,Sardoche,{}
RebeuDeter,Nihachu,{}
RebeuDeter,Quackity,{}
RebeuDeter,fps_shaka,{}
RebeuDeter,pjs9073,{}
RebeuDeter,Robleis,{}
RebeuDeter,Doigby,{}
RebeuDeter,riotgames,{}
RebeuDeter,Philza,{}
RebeuDeter,Sapnap,{}
RebeuDeter,tsm_imperialhal,{}
RebeuDeter,QuackityToo,{}
RebeuDeter,auronplay,{}
RebeuDeter,karlnetwork,{}
yvonnie,Sykkuno,{}
yvonnie,karlnetwork,{}
yvonnie,ranboobutnot,{}
yvonnie,WilburSoot,{}
yvonnie,spygea,{}
yvonnie,Nihachu,{}
yvonnie,Philza,{}
yvonnie,JackManifoldTV,{}
yvonnie,ThisIsNotGeorgeNotFound,{}
yvonnie,GeorgeNotFound,{}
yvonnie,stylishnoob4,{}
yvonnie,tmxk319,{}
yvonnie,QuackityToo,{}
yvonnie,kato_junichi0817,{}
apexerpinky,Slimecicle,{}
apexerpinky,LeBouseuh,{}
apexerpinky,rprx,{}
apexerpinky,sweetdreams,{}
apexerpinky,ibai,{}
apexerpinky,valorant_jpn,{}
apexerpinky,byeongbyeongbyeong,{}
apexerpinky,skeppy,{}
apexerpinky,selly55,{}
apexerpinky,Perxitaa,{}
apexerpinky,handongsuk,{}
apexerpinky,box930205,{}
apexerpinky,jukes,{}
apexerpinky,sah_yang,{}
apexerpinky,calango,{}
apexerpinky,Maghla,{}
apexerpinky,Subroza,{}
apexerpinky,NOBRU,{}
apexerpinky,Locklear,{}
apexerpinky,bgirl_0,{}
apexerpinky,Fundy,{}
apexerpinky,9ambler,{}
apexerpinky,killin9hit,{}
apexerpinky,Ninja,{}
apexerpinky,msmsms213,{}
apexerpinky,Rakin,{}
apexerpinky,Tocata,{}
apexerpinky,DreamAlt_,{}
