Source,Target,Weight
hanryang1125,vetheo,{}
hanryang1125,AntoineDaniel,{}
hanryang1125,aba4647,{}
hanryang1125,Faker,{}
hanryang1125,Nephtunie,{}
hanryang1125,SkyrrozTV,{}
hanryang1125,ok_ja,{}
hanryang1125,Felps,{}
AntoineDaniel,faker,{}
AntoineDaniel,Domingo,{}
AntoineDaniel,spygea,{}
AntoineDaniel,dreamwastaken,{}
AntoineDaniel,k4sen,{}
AntoineDaniel,dopa24,{}
AntoineDaniel,zilioner,{}
AntoineDaniel,shivfps,{}
AntoineDaniel,JustaMinx,{}
AntoineDaniel,Punz,{}
AntoineDaniel,Nihachu,{}
AntoineDaniel,stylishnoob4,{}
AntoineDaniel,sapnapalt,{}
AntoineDaniel,Locklear,{}
AntoineDaniel,paka9999,{}
AntoineDaniel,tommyinnitalt,{}
AntoineDaniel,Sykkuno,{}
AntoineDaniel,NimuVT,{}
AntoineDaniel,tmxk319,{}
aba4647,Gemita,{}
aba4647,fantabobshow,{}
aba4647,109ace,{}
aba4647,Eret,{}
aba4647,loud_voltan,{}
aba4647,tommyinnitalt,{}
aba4647,midong1030,{}
Nephtunie,xXxTheFocuSxXx,{}
Nephtunie,sah_yang,{}
Nephtunie,aminematue,{}
Nephtunie,DisguisedToast,{}
Nephtunie,komanche,{}
Nephtunie,dopa24,{}
Nephtunie,WilburSoot,{}
Nephtunie,Sardoche,{}
Nephtunie,JLTomy,{}
Nephtunie,Luzu,{}
Nephtunie,dda_ju,{}
Nephtunie,rngudwnswkd,{}
Nephtunie,QuackityToo,{}
Nephtunie,Joueur_du_Grenier,{}
Nephtunie,obm1025,{}
Nephtunie,Perxitaa,{}
Nephtunie,handongsuk,{}
Nephtunie,Staryuuki,{}
Nephtunie,oniyadayo,{}
SkyrrozTV,sapnapalt,{}
SkyrrozTV,Rubius,{}
SkyrrozTV,wkgml,{}
SkyrrozTV,iitztimmy,{}
SkyrrozTV,tmxk319,{}
SkyrrozTV,ThisIsNotGeorgeNotFound,{}
SkyrrozTV,Sykkuno,{}
Felps,QTCinderella,{}
Felps,sasatikk,{}
Felps,stylishnoob4,{}
Felps,AntoineDaniel,{}
Felps,spygea,{}
Felps,box930205,{}
Felps,iam_xq,{}
Felps,Doigby,{}
Felps,aceu,{}
Felps,Domingo,{}
Felps,Sommerset,{}
Felps,ma_mwa,{}
Felps,shroud,{}
109ace,box930205,{}
109ace,LeBouseuh,{}
109ace,jungryeok,{}
109ace,lilpaaaaaa,{}
109ace,dopa24,{}
109ace,som0322,{}
109ace,DisguisedToast,{}
109ace,t1_keria,{}
109ace,pikra10,{}
109ace,tsm_reps,{}
109ace,Mizkif,{}
109ace,kennyS,{}
109ace,korpick2,{}
109ace,NimuVT,{}
109ace,shomaru7,{}
Eret,jschlatt,{}
Eret,zilioner,{}
Eret,sweetdreams,{}
Eret,Tubbo,{}
Eret,tommyinnitalt,{}
Eret,qq102qq,{}
Eret,Kamet0,{}
Eret,Sapnap,{}
Eret,LeBouseuh,{}
Eret,kanae_2434,{}
Eret,pokimane,{}
Eret,moistcr1tikal,{}
Eret,LakshartNia,{}
Eret,ludwig,{}
Eret,biyin_,{}
Eret,WankilStudio,{}
Eret,snow_hite,{}
Eret,RobertoCein,{}
Eret,spygea,{}
Eret,Quackity,{}
Eret,euriece,{}
Eret,shroud,{}
Eret,lilypichu,{}
Eret,tmxk319,{}
Eret,t1_keria,{}
Eret,Nihachu,{}
Eret,ma_mwa,{}
Eret,cherrypach,{}
Eret,pikra10,{}
Eret,gumayusi,{}
Eret,hanryang1125,{}
Eret,Foolish_Gamers,{}
Eret,gongparipa,{}
loud_voltan,Quackity,{}
loud_voltan,sutanmi,{}
loud_voltan,hannahxxrose,{}
loud_voltan,gongparipa,{}
loud_voltan,DropsByPonk,{}
loud_voltan,killin9hit,{}
loud_voltan,Etoiles,{}
loud_voltan,BadBoyHalo,{}
loud_voltan,ZeratoR,{}
loud_voltan,PipePunk,{}
loud_voltan,skeppy,{}
tommyinnitalt,t1_teddy,{}
tommyinnitalt,Maghla,{}
tommyinnitalt,JLTomy,{}
tommyinnitalt,Quackity,{}
tommyinnitalt,alanzoka,{}
tommyinnitalt,Fundy,{}
tommyinnitalt,shibuyahal,{}
tommyinnitalt,kanae_2434,{}
tommyinnitalt,TinaKitten,{}
tommyinnitalt,tmxk319,{}
tommyinnitalt,hannahxxrose,{}
tommyinnitalt,Gaules,{}
tommyinnitalt,RobertoCein,{}
tommyinnitalt,biyin_,{}
tommyinnitalt,Sapnap,{}
tommyinnitalt,k4sen,{}
tommyinnitalt,iam_xq,{}
tommyinnitalt,Philza,{}
tommyinnitalt,aimsey,{}
tommyinnitalt,skeppy,{}
tommyinnitalt,Ponce,{}
tommyinnitalt,pokimane,{}
tommyinnitalt,Domingo,{}
tommyinnitalt,Purpled,{}
tommyinnitalt,Slimecicle,{}
tommyinnitalt,Kamet0,{}
tommyinnitalt,aba4647,{}
tommyinnitalt,handongsuk,{}
tommyinnitalt,karlnetwork,{}
tommyinnitalt,TubboLIVE,{}
handongsuk,karlnetwork,{}
handongsuk,tioorochitwitch,{}
handongsuk,korpick2,{}
handongsuk,Purpled,{}
handongsuk,Domingo,{}
handongsuk,chodan_,{}
handongsuk,mlchoins,{}
handongsuk,nanajam777,{}
karlnetwork,skeppy,{}
karlnetwork,JLAmaru,{}
karlnetwork,yufuna,{}
karlnetwork,t1_keria,{}
karlnetwork,Locklear,{}
karlnetwork,Technoblade,{}
karlnetwork,Nihachu,{}
karlnetwork,wkgml,{}
karlnetwork,hanryang1125,{}
karlnetwork,pjs9073,{}
karlnetwork,loud_coringa,{}
karlnetwork,tsm_imperialhal,{}
karlnetwork,JLTomy,{}
karlnetwork,WankilStudio,{}
karlnetwork,auronplay,{}
karlnetwork,dreamwastaken,{}
karlnetwork,t1_teddy,{}
karlnetwork,faker,{}
karlnetwork,aminematue,{}
karlnetwork,shroud,{}
karlnetwork,Antfrost,{}
karlnetwork,NimuVT,{}
karlnetwork,handongsuk,{}
karlnetwork,LakshartNia,{}
karlnetwork,spygea,{}
karlnetwork,AriGameplays,{}
karlnetwork,Fortnite,{}
karlnetwork,juansguarnizo,{}
karlnetwork,RanbooLive,{}
korpick2,riotgames,{}
korpick2,lubatv,{}
korpick2,genburten,{}
korpick2,itsHafu,{}
korpick2,Nmplol,{}
korpick2,silphtv,{}
korpick2,auronplay,{}
korpick2,lol_nemesis,{}
korpick2,clozer_t1,{}
korpick2,jschlatt,{}
korpick2,Staryuuki,{}
Purpled,Eret,{}
Purpled,zilioner,{}
Purpled,biyin_,{}
Purpled,ThisIsNotGeorgeNotFound,{}
Purpled,sapnapalt,{}
Purpled,karlnetwork,{}
Purpled,AriGameplays,{}
Purpled,nniru,{}
Purpled,tsm_imperialhal,{}
Purpled,faker,{}
Purpled,k4sen,{}
Purpled,CaptainPuffy,{}
Purpled,paka9999,{}
Purpled,tmxk319,{}
Purpled,ZeratoR,{}
Purpled,ElMariana,{}
Purpled,Kamet0,{}
Purpled,Domingo,{}
Purpled,tommyinnit,{}
Purpled,Philza,{}
Purpled,leechunhyang,{}
Purpled,juansguarnizo,{}
Purpled,riotgames,{}
Purpled,sweetdreams,{}
Purpled,Foolish_Gamers,{}
Purpled,ElSpreen,{}
Purpled,DropsByPonk,{}
Purpled,ludwig,{}
Purpled,Maghla,{}
Purpled,Punz,{}
Purpled,awesamdude,{}
Purpled,dtn_mukai,{}
Purpled,VALORANT,{}
Purpled,Gaules,{}
Purpled,xQcOW,{}
Purpled,TheGrefg,{}
Purpled,rkdwl12,{}
Purpled,ma_mwa,{}
Purpled,QuackityToo,{}
Domingo,tommyinnitalt,{}
Domingo,Quackity,{}
Domingo,elded,{}
Domingo,Rubius,{}
Domingo,handongsuk,{}
Domingo,aba4647,{}
Domingo,ranboobutnot,{}
Domingo,xQcOW,{}
Domingo,CaptainPuffy,{}
Domingo,tommyinnit,{}
Domingo,k4sen,{}
Domingo,kuiki771,{}
Domingo,gumayusi,{}
Domingo,skeppy,{}
Domingo,GeorgeNotFound,{}
Domingo,fps_shaka,{}
chodan_,fuslie,{}
chodan_,spygea,{}
chodan_,tommyinnit,{}
chodan_,Tuli_acosta,{}
chodan_,Gemita,{}
chodan_,RatedEpicz,{}
mlchoins,Clix,{}
mlchoins,2chamcham2,{}
mlchoins,awesamdude,{}
mlchoins,Mizkif,{}
mlchoins,aram4519,{}
mlchoins,Anas_Off,{}
mlchoins,WankilStudio,{}
mlchoins,liminhag0d,{}
mlchoins,jasper7se,{}
mlchoins,sz_taisheen,{}
mlchoins,sutanmi,{}
mlchoins,Rakin,{}
mlchoins,loud_thurzin,{}
mlchoins,kimddolbok,{}
mlchoins,rainblue37,{}
mlchoins,thdwodnr97,{}
mlchoins,dopa24,{}
mlchoins,dasoku_aniki,{}
mlchoins,h920103,{}
nanajam777,lyj0729,{}
nanajam777,SypherPK,{}
nanajam777,CBLOL,{}
nanajam777,fr_zod,{}
nanajam777,mondo23,{}
nanajam777,pjs9073,{}
nanajam777,slemf4062,{}
nanajam777,aba4647,{}
nanajam777,heyst1000,{}
nanajam777,D3stri,{}
nanajam777,nubulswamp,{}
nanajam777,komanche,{}
nanajam777,rhffkddl96,{}
nanajam777,aXoZer,{}
nanajam777,agueppo,{}
lck_korea,VioletaG,{}
lck_korea,gutitubo,{}
lck_korea,penyo_,{}
lck_korea,hongja1027,{}
lck_korea,ow_pepper,{}
lck_korea,Fextralife,{}
lck_korea,ScreaM,{}
lck_korea,NOBRU,{}
NOBRU,TubboLIVE,{}
NOBRU,AntoineDaniel,{}
