Source,Target,Weight
hanryang1125,riotgamesru,{}
hanryang1125,yunzinseok,{}
hanryang1125,Aydan,{}
hanryang1125,dmglgl78,{}
hanryang1125,riotgameslatam,{}
hanryang1125,sapnapalt,{}
hanryang1125,noelmiller,{}
hanryang1125,Nihachu,{}
yunzinseok,awesamdude,{}
yunzinseok,zilioner,{}
yunzinseok,Doigby,{}
yunzinseok,Terracid,{}
yunzinseok,Technoblade,{}
yunzinseok,radiyu,{}
yunzinseok,shibuyahal,{}
yunzinseok,magenta62,{}
yunzinseok,ConnorEatsPants,{}
yunzinseok,surugamonkey0113,{}
yunzinseok,leechunhyang,{}
yunzinseok,t1_keria,{}
yunzinseok,Kyedae,{}
yunzinseok,Mizkif,{}
sapnapalt,Sykkuno,{}
sapnapalt,Slimecicle,{}
sapnapalt,TinaKitten,{}
sapnapalt,ShahZaM,{}
sapnapalt,elded,{}
sapnapalt,awesamdude,{}
sapnapalt,AntoineDaniel,{}
sapnapalt,WilburSoot,{}
sapnapalt,lilypichu,{}
sapnapalt,k4sen,{}
sapnapalt,Robleis,{}
sapnapalt,Ponce,{}
sapnapalt,RebeuDeter,{}
sapnapalt,ElMariana,{}
sapnapalt,BadBoyHalo,{}
sapnapalt,loud_coringa,{}
sapnapalt,Sardoche,{}
sapnapalt,oniyadayo,{}
sapnapalt,JustaMinx,{}
sapnapalt,fps_shaka,{}
sapnapalt,leechunhyang,{}
sapnapalt,shibuyahal,{}
sapnapalt,jaewon4915,{}
sapnapalt,dasoku_aniki,{}
sapnapalt,rkdwl12,{}
sapnapalt,tsm_imperialhal,{}
sapnapalt,jschlatt,{}
sapnapalt,DreamAlt_,{}
sapnapalt,TubboLIVE,{}
Nihachu,box930205,{}
Nihachu,handongsuk,{}
Nihachu,genburten,{}
Nihachu,QuackityToo,{}
Nihachu,Locklear,{}
Nihachu,Antfrost,{}
Nihachu,t1_keria,{}
Nihachu,karlnetwork,{}
Nihachu,qcnb123,{}
Nihachu,mistermv,{}
Nihachu,Kamet0,{}
Nihachu,LeBouseuh,{}
Nihachu,MoMaN,{}
Nihachu,paka9999,{}
Nihachu,Amouranth,{}
Nihachu,Sykkuno,{}
Nihachu,obm1025,{}
Nihachu,fuslie,{}
Nihachu,tommyinnit,{}
Nihachu,Tubbo,{}
Nihachu,silphtv,{}
Nihachu,TinaKitten,{}
Nihachu,saddummy,{}
Nihachu,ElMariana,{}
Nihachu,tsm_imperialhal,{}
Nihachu,nanayango3o,{}
Nihachu,ZeratoR,{}
Nihachu,pokimane,{}
aba4647,actingliketommy,{}
aba4647,itsRyanHiga,{}
aba4647,t1_keria,{}
aba4647,raderaderader,{}
aba4647,PGL,{}
aba4647,pjs9073,{}
aba4647,chodan_,{}
itsRyanHiga,kato_junichi0817,{}
itsRyanHiga,karlnetwork,{}
itsRyanHiga,tsm_imperialhal,{}
itsRyanHiga,JustaMinx,{}
itsRyanHiga,BadBoyHalo,{}
itsRyanHiga,GeorgeNotFound,{}
itsRyanHiga,Doigby,{}
itsRyanHiga,Quackity,{}
t1_keria,jovirone,{}
t1_keria,kuiki771,{}
t1_keria,ses836,{}
t1_keria,8cho,{}
raderaderader,hanjoudesu,{}
raderaderader,jungryeok,{}
PGL,karljacobs,{}
PGL,kato_junichi0817,{}
pjs9073,kanetv8,{}
pjs9073,AustinShow,{}
pjs9073,julien,{}
pjs9073,Sweet_Anita,{}
pjs9073,EsfandTV,{}
pjs9073,juansguarnizo,{}
pjs9073,pokimane,{}
pjs9073,VALORANT,{}
pjs9073,NICKMERCS,{}
pjs9073,nanajam777,{}
pjs9073,Etoiles,{}
pjs9073,Gaules,{}
pjs9073,JackManifoldTV,{}
pjs9073,cr_rion,{}
chodan_,apexerpinky,{}
chodan_,pokimane,{}
chodan_,rybsonlol_,{}
chodan_,Gemita,{}
chodan_,BoomerNA,{}
chodan_,k1ng,{}
handongsuk,loud_mob,{}
handongsuk,sn400ja,{}
handongsuk,Willyrex,{}
handongsuk,ninja,{}
handongsuk,Ash_on_LoL,{}
handongsuk,summit1g,{}
handongsuk,rprx,{}
handongsuk,kato_junichi0817,{}
sn400ja,dep_ow,{}
sn400ja,Masayoshi,{}
sn400ja,jcw970,{}
sn400ja,Carreraaa,{}
sn400ja,t1_oner,{}
sn400ja,pokimane,{}
sn400ja,tommyinnitalt,{}
sn400ja,Sardoche,{}
sn400ja,msmsms213,{}
sn400ja,AverageJonas,{}
sn400ja,Jelty,{}
sn400ja,CBLOL,{}
summit1g,spygea,{}
summit1g,ranboobutnot,{}
summit1g,HBomb94,{}
summit1g,biyin_,{}
summit1g,snow_hite,{}
summit1g,CaptainSparklez,{}
summit1g,jinu6734,{}
summit1g,Jelty,{}
summit1g,faker,{}
summit1g,tsm_imperialhal,{}
rprx,alanzoka,{}
rprx,t1_teddy,{}
rprx,Rakin,{}
rprx,lestream,{}
rprx,crylixblooom,{}
rprx,AussieAntics,{}
rprx,ta1yo_tv,{}
rprx,valorant,{}
kato_junichi0817,WankilStudio,{}
kato_junichi0817,t1_cuzz,{}
kato_junichi0817,pokimane,{}
kato_junichi0817,valorant,{}
kato_junichi0817,daltoosh,{}
lck_korea,sonycast_,{}
lck_korea,cidcidoso,{}
lck_korea,pimpimenta,{}
lck_korea,Sardoche,{}
lck_korea,SypherPK,{}
lck_korea,ow_pepper,{}
lck_korea,shibuyahal,{}
lck_korea,lotear0709,{}
cidcidoso,alelu,{}
cidcidoso,DropsByPonk,{}
cidcidoso,Philza,{}
cidcidoso,valorant_jpn,{}
cidcidoso,elded,{}
cidcidoso,oniyadayo,{}
cidcidoso,TinaKitten,{}
cidcidoso,obm1025,{}
pimpimenta,Ninja,{}
pimpimenta,sinatraa,{}
pimpimenta,spygea,{}
pimpimenta,iitztimmy,{}
pimpimenta,HBomb94,{}
pimpimenta,ShahZaM,{}
pimpimenta,Gotaga,{}
pimpimenta,DisguisedToast,{}
pimpimenta,kato_junichi0817,{}
pimpimenta,IamCristinini,{}
Sardoche,sapnapalt,{}
Sardoche,dopa24,{}
Sardoche,Sykkuno,{}
Sardoche,genburten,{}
Sardoche,CaptainPuffy,{}
Sardoche,Tubbo,{}
Sardoche,JackManifoldTV,{}
Sardoche,BadBoyHalo,{}
Sardoche,spygea,{}
Sardoche,paka9999,{}
Sardoche,ElSpreen,{}
Sardoche,Sapnap,{}
Sardoche,aba4647,{}
Sardoche,JustaMinx,{}
Sardoche,Squeezie,{}
Sardoche,hannahxxrose,{}
Sardoche,ThisIsNotGeorgeNotFound,{}
Sardoche,skeppy,{}
SypherPK,lck_korea,{}
SypherPK,kumikomii,{}
SypherPK,Gabi,{}
SypherPK,aimsey,{}
SypherPK,Tubbo,{}
