Source,Target,Weight
hanryang1125,cloakzy,{}
hanryang1125,rather777,{}
hanryang1125,ponce,{}
hanryang1125,Etoiles,{}
hanryang1125,Willyrex,{}
hanryang1125,fer,{}
hanryang1125,kimdduddi,{}
hanryang1125,AdinRoss,{}
Etoiles,wkgml,{}
Etoiles,ThisIsNotGeorgeNotFound,{}
Etoiles,juansguarnizo,{}
Etoiles,obm1025,{}
Etoiles,Quackity,{}
Etoiles,shroud,{}
Etoiles,aba4647,{}
Etoiles,ranboobutnot,{}
Etoiles,fps_shaka,{}
Etoiles,TheGrefg,{}
Etoiles,RanbooLive,{}
Etoiles,paka9999,{}
Etoiles,skeppy,{}
Etoiles,Philza,{}
fer,michou_twitch,{}
fer,valorant_jpn,{}
fer,sutanmi,{}
fer,Squeezie,{}
fer,Kyedae,{}
fer,canna,{}
fer,dopa24,{}
fer,karchez,{}
fer,karlnetwork,{}
kimdduddi,Gaules,{}
kimdduddi,Anas_Off,{}
kimdduddi,spygea,{}
kimdduddi,Masayoshi,{}
kimdduddi,dda_ju,{}
kimdduddi,Robleis,{}
kimdduddi,ow_pepper,{}
kimdduddi,Luzu,{}
kimdduddi,Mizkif,{}
kimdduddi,SypherPK,{}
kimdduddi,sugarz3ro,{}
kimdduddi,LOUD_Mii,{}
kimdduddi,nodolly,{}
kimdduddi,magenta62,{}
kimdduddi,XEWER,{}
kimdduddi,loud_babi,{}
kimdduddi,stylishnoob4,{}
kimdduddi,Froggen,{}
kimdduddi,ggumong,{}
kimdduddi,a60426042,{}
kimdduddi,karlnetwork,{}
aba4647,Fextralife,{}
aba4647,nyanners,{}
aba4647,NimuVT,{}
aba4647,TwitchRivals,{}
aba4647,krbobae,{}
aba4647,VALORANT,{}
aba4647,shibuyahal,{}
nyanners,mokouliszt1,{}
nyanners,paka9999,{}
nyanners,2chamcham2,{}
nyanners,shroud,{}
nyanners,JLAmaru,{}
NimuVT,loltyler1,{}
NimuVT,nickmercs,{}
NimuVT,t1esports,{}
NimuVT,tsm_imperialhal,{}
NimuVT,bbonge_,{}
NimuVT,Quackity,{}
NimuVT,mother3rd,{}
NimuVT,cherrypach,{}
NimuVT,jschlatt,{}
NimuVT,8cho,{}
NimuVT,xQcOW,{}
NimuVT,kimddolbok,{}
NimuVT,ta1yo_tv,{}
NimuVT,Kyedae,{}
NimuVT,RanbooLive,{}
NimuVT,runner0608,{}
NimuVT,snip3down,{}
NimuVT,Jirayalecochon,{}
NimuVT,ElMariana,{}
NimuVT,QuarterJade,{}
NimuVT,paka9999,{}
NimuVT,JustaMinx,{}
krbobae,lilypichu,{}
krbobae,Squeezie,{}
krbobae,yvonnie,{}
krbobae,dopa24,{}
krbobae,WilburSoot,{}
krbobae,NimuVT,{}
krbobae,yapyap30,{}
krbobae,bakzera,{}
krbobae,sapnapalt,{}
krbobae,erenjjing,{}
krbobae,Sommerset,{}
krbobae,rainblue37,{}
krbobae,pikra10,{}
krbobae,Mizkif,{}
krbobae,karlnetwork,{}
krbobae,LeBouseuh,{}
krbobae,t1_keria,{}
krbobae,SypherPK,{}
krbobae,lazvell,{}
krbobae,silphtv,{}
krbobae,iam_xq,{}
VALORANT,gongparipa,{}
VALORANT,JLAmaru,{}
VALORANT,Locklear,{}
VALORANT,nanayango3o,{}
VALORANT,Luzu,{}
VALORANT,aXoZer,{}
VALORANT,shibuyahal,{}
VALORANT,Gotaga,{}
VALORANT,mokouliszt1,{}
VALORANT,kumikomii,{}
VALORANT,GeorgeNotFound,{}
VALORANT,stylishnoob4,{}
VALORANT,awesamdude,{}
VALORANT,Kamet0,{}
shibuyahal,karljacobs,{}
shibuyahal,zoodasa,{}
shibuyahal,ses836,{}
shibuyahal,s1032204,{}
shibuyahal,mmafu_,{}
shibuyahal,t1zeus_,{}
shibuyahal,flowergam0326,{}
shibuyahal,pjs9073,{}
shibuyahal,t1_oner,{}
shibuyahal,moistcr1tikal,{}
shibuyahal,Emiru,{}
shibuyahal,ZeratoR,{}
shibuyahal,QuackityToo,{}
shibuyahal,a60426042,{}
shibuyahal,sutanmi,{}
shibuyahal,Carola,{}
handongsuk,LakshartNia,{}
handongsuk,MoMaN,{}
handongsuk,sneakylol,{}
handongsuk,apexerpinky,{}
handongsuk,valorant_jpn,{}
handongsuk,EsfandTV,{}
handongsuk,RobertoCein,{}
handongsuk,WARDELL,{}
LakshartNia,paka9999,{}
LakshartNia,michou_twitch,{}
LakshartNia,Reborn_Live,{}
LakshartNia,silphtv,{}
LakshartNia,a60426042,{}
LakshartNia,ronaronakr,{}
LakshartNia,alelu,{}
LakshartNia,qcnb123,{}
LakshartNia,mmange2,{}
LakshartNia,Luzu,{}
LakshartNia,auronplay,{}
LakshartNia,kumikomii,{}
LakshartNia,tenz,{}
LakshartNia,ibai,{}
LakshartNia,sapnapalt,{}
LakshartNia,CodeMiko,{}
LakshartNia,loud_coringa,{}
LakshartNia,BoomerNA,{}
LakshartNia,Squeezie,{}
LakshartNia,yamatonjp,{}
LakshartNia,scarlet6942,{}
LakshartNia,Clix,{}
LakshartNia,9ambler,{}
LakshartNia,daltoosh,{}
LakshartNia,TinaKitten,{}
LakshartNia,Locklear,{}
LakshartNia,clozer_t1,{}
MoMaN,hannahxxrose,{}
MoMaN,nanayango3o,{}
MoMaN,aba4647,{}
MoMaN,k4sen,{}
MoMaN,auronplay,{}
MoMaN,Sapnap,{}
MoMaN,wkgml,{}
MoMaN,JackManifoldTV,{}
MoMaN,kato_junichi0817,{}
MoMaN,TinaKitten,{}
MoMaN,Nihachu,{}
MoMaN,Philza,{}
MoMaN,paka9999,{}
MoMaN,WilburSoot,{}
MoMaN,tommyinnitalt,{}
MoMaN,shroud,{}
MoMaN,TheGrefg,{}
MoMaN,ranboobutnot,{}
MoMaN,karljacobs,{}
apexerpinky,PlayHard,{}
apexerpinky,aroyitt,{}
apexerpinky,PipePunk,{}
apexerpinky,sinatraa,{}
apexerpinky,Joueur_du_Grenier,{}
apexerpinky,NimuVT,{}
apexerpinky,Subroza,{}
apexerpinky,tarik,{}
apexerpinky,valorant,{}
apexerpinky,kimdduddi,{}
apexerpinky,ljh0328,{}
apexerpinky,tenz,{}
apexerpinky,ddahyoni,{}
apexerpinky,ludwig,{}
apexerpinky,sodapoppin,{}
apexerpinky,HasanAbi,{}
apexerpinky,iitztimmy,{}
apexerpinky,bakzera,{}
apexerpinky,Clix,{}
apexerpinky,Nihachu,{}
apexerpinky,yamatonjp,{}
apexerpinky,cherrypach,{}
apexerpinky,kimnamsoon,{}
apexerpinky,Luzu,{}
apexerpinky,dtn_mukai,{}
apexerpinky,Etoiles,{}
apexerpinky,killin9hit,{}
apexerpinky,WilburSoot,{}
apexerpinky,Markiplier,{}
apexerpinky,Perxitaa,{}
apexerpinky,daltoosh,{}
apexerpinky,t1_keria,{}
apexerpinky,alelu,{}
valorant_jpn,JLAmaru,{}
valorant_jpn,Perxitaa,{}
valorant_jpn,CaptainPuffy,{}
valorant_jpn,stansmith_jp,{}
valorant_jpn,paka9999,{}
valorant_jpn,ranboobutnot,{}
valorant_jpn,kato_junichi0817,{}
valorant_jpn,qcnb123,{}
valorant_jpn,Locklear,{}
valorant_jpn,mokouliszt1,{}
EsfandTV,nniru,{}
EsfandTV,woowakgood,{}
EsfandTV,TubboLIVE,{}
EsfandTV,handongsuk,{}
EsfandTV,paka9999,{}
EsfandTV,spygea,{}
EsfandTV,Sardoche,{}
EsfandTV,JustaMinx,{}
EsfandTV,yufuna,{}
EsfandTV,JackManifoldTV,{}
EsfandTV,dreamwastaken,{}
EsfandTV,Philza,{}
EsfandTV,ludwig,{}
EsfandTV,Purpled,{}
EsfandTV,aminematue,{}
EsfandTV,Gotaga,{}
EsfandTV,rkdwl12,{}
EsfandTV,LakshartNia,{}
RobertoCein,snow_hite,{}
RobertoCein,ranboobutnot,{}
RobertoCein,QuarterJade,{}
RobertoCein,rkdwl12,{}
RobertoCein,RanbooLive,{}
RobertoCein,Inoxtag,{}
RobertoCein,tarik,{}
RobertoCein,karljacobs,{}
RobertoCein,BadBoyHalo,{}
RobertoCein,Technoblade,{}
RobertoCein,snip3down,{}
RobertoCein,handongsuk,{}
RobertoCein,bbonge_,{}
RobertoCein,IamCristinini,{}
RobertoCein,Staryuuki,{}
RobertoCein,Alexby11,{}
RobertoCein,liok0485,{}
RobertoCein,nlmiso95,{}
RobertoCein,Perxitaa,{}
RobertoCein,8cho,{}
RobertoCein,agueppo,{}
RobertoCein,genburten,{}
WARDELL,JustaMinx,{}
WARDELL,Doigby,{}
WARDELL,auronplay,{}
WARDELL,oniyadayo,{}
WARDELL,ludwig,{}
WARDELL,TinaKitten,{}
WARDELL,BadBoyHalo,{}
WARDELL,Technoblade,{}
WARDELL,pokimane,{}
WARDELL,mistermv,{}
WARDELL,Domingo,{}
WARDELL,xQcOW,{}
WARDELL,hannahxxrose,{}
WARDELL,Inoxtag,{}
WARDELL,riotgames,{}
WARDELL,aimsey,{}
lck_korea,riotgameslatam,{}
lck_korea,nimbleneuron,{}
lck_korea,pokimane,{}
lck_korea,alstlr0215,{}
lck_korea,zackrawrr,{}
lck_korea,rkdwl12,{}
lck_korea,rlgus1006,{}
lck_korea,FlowPodcast,{}
pokimane,72hrs,{}
pokimane,gafallen,{}
alstlr0215,calango,{}
alstlr0215,xXxTheFocuSxXx,{}
alstlr0215,wahahaha830,{}
alstlr0215,hanssama,{}
alstlr0215,Corpse_Husband,{}
alstlr0215,swon5274,{}
alstlr0215,benjyfishy,{}
alstlr0215,jcw970,{}
alstlr0215,faide,{}
alstlr0215,natalan,{}
alstlr0215,nrg_daequan,{}
alstlr0215,sn400ja,{}
rkdwl12,beyou0728,{}
rkdwl12,RobertoCein,{}
rkdwl12,raderaderader,{}
rkdwl12,scoped,{}
rkdwl12,rprx,{}
rkdwl12,TimTheTatman,{}
rkdwl12,xCry,{}
rkdwl12,Carola,{}
rkdwl12,dda_ju,{}
rkdwl12,rlgus1006,{}
rlgus1006,zackrawrr,{}
rlgus1006,VALORANT,{}
