Source,Target,Weight
hanryang1125,8cho,{}
hanryang1125,FlowPodcast,{}
hanryang1125,wyskah123,{}
hanryang1125,kimdduddi,{}
hanryang1125,DisguisedToast,{}
hanryang1125,ranboolive,{}
hanryang1125,nanajam777,{}
hanryang1125,Kamet0,{}
8cho,Etoiles,{}
8cho,dkwl025,{}
8cho,aba4647,{}
8cho,shroud,{}
8cho,VALORANT,{}
8cho,Terracid,{}
8cho,mmafu_,{}
8cho,Eret,{}
8cho,canna,{}
8cho,tenz,{}
8cho,ibai,{}
8cho,Amouranth,{}
8cho,killin9hit,{}
8cho,Technoblade,{}
8cho,wkgml,{}
8cho,Slimecicle,{}
8cho,Squeezie,{}
8cho,t1_teddy,{}
8cho,silphtv,{}
8cho,lck_korea,{}
8cho,lol_woolf,{}
8cho,aXoZer,{}
8cho,euriece,{}
wyskah123,fuslie,{}
wyskah123,lol_ambition,{}
wyskah123,Gotaga,{}
wyskah123,hejin0_0,{}
wyskah123,rooftopcat99,{}
wyskah123,TPAIN,{}
wyskah123,silphtv,{}
wyskah123,Sapnap,{}
wyskah123,cherrypach,{}
wyskah123,Corpse_Husband,{}
wyskah123,CaptainPuffy,{}
wyskah123,Punz,{}
wyskah123,Alliege,{}
wyskah123,woowakgood,{}
kimdduddi,runner0608,{}
kimdduddi,hanjoudesu,{}
kimdduddi,fr_zod,{}
kimdduddi,pokimane,{}
kimdduddi,lol_nemesis,{}
kimdduddi,uzuhama,{}
kimdduddi,borinyam,{}
kimdduddi,otplol_,{}
kimdduddi,CriticalRole,{}
kimdduddi,AntoineDaniel,{}
kimdduddi,aroyitt,{}
kimdduddi,loud_bradoock,{}
kimdduddi,ops1x,{}
kimdduddi,shibuyahal,{}
kimdduddi,lol_khan,{}
kimdduddi,PlayHard,{}
kimdduddi,shomaru7,{}
kimdduddi,pianocatvr,{}
kimdduddi,tarik,{}
kimdduddi,dreamwastaken,{}
kimdduddi,canna,{}
DisguisedToast,iitztimmy,{}
DisguisedToast,Jelty,{}
DisguisedToast,k4sen,{}
DisguisedToast,loud_coringa,{}
DisguisedToast,ibai,{}
DisguisedToast,Maghla,{}
DisguisedToast,tmxk319,{}
DisguisedToast,juansguarnizo,{}
DisguisedToast,TubboLIVE,{}
DisguisedToast,ranboobutnot,{}
DisguisedToast,VALORANT,{}
nanajam777,valorant,{}
nanajam777,yoshinama222,{}
nanajam777,dda_ju,{}
nanajam777,JLTomy,{}
nanajam777,insec13,{}
nanajam777,rainblue37,{}
nanajam777,xXxTheFocuSxXx,{}
nanajam777,StableRonaldo,{}
nanajam777,Anas_Off,{}
nanajam777,2chamcham2,{}
nanajam777,wkgml,{}
nanajam777,gongparipa,{}
nanajam777,oniyadayo,{}
nanajam777,darumaisgod,{}
nanajam777,mande,{}
nanajam777,d_obby,{}
Kamet0,sapnapalt,{}
Kamet0,CaptainPuffy,{}
Kamet0,stylishnoob4,{}
Kamet0,Ponce,{}
Kamet0,iitztimmy,{}
Kamet0,zilioner,{}
Kamet0,qq102qq,{}
Kamet0,faker,{}
Kamet0,TheGrefg,{}
Kamet0,2chamcham2,{}
Kamet0,WilburSoot,{}
Kamet0,aba4647,{}
Kamet0,JLTomy,{}
Kamet0,karlnetwork,{}
Kamet0,Robleis,{}
Kamet0,NimuVT,{}
Kamet0,shroud,{}
aba4647,riotgameslatam,{}
aba4647,rngudwnswkd,{}
aba4647,faide,{}
aba4647,obly99,{}
aba4647,lululuvely,{}
aba4647,AdinRoss,{}
aba4647,guilty1223,{}
rngudwnswkd,Asmongold,{}
rngudwnswkd,ClintStevens,{}
rngudwnswkd,rua_jp,{}
rngudwnswkd,FaZeSway,{}
rngudwnswkd,ajehr,{}
rngudwnswkd,Kaydop,{}
rngudwnswkd,GeorgeNotFound,{}
rngudwnswkd,Fextralife,{}
rngudwnswkd,pokimane,{}
rngudwnswkd,mizkif,{}
rngudwnswkd,Zeling,{}
rngudwnswkd,EASPORTSFIFA,{}
faide,zilioner,{}
faide,insec13,{}
faide,Sardoche,{}
faide,som0322,{}
faide,tarik,{}
faide,yufuna,{}
obly99,QuackityToo,{}
obly99,msmsms213,{}
obly99,handongsuk,{}
obly99,collet11,{}
obly99,casimito,{}
obly99,iam_xq,{}
