Source,Target,Weight
hanryang1125,mande,{}
hanryang1125,qq102qq,{}
hanryang1125,pyosixs,{}
hanryang1125,xChocoBars,{}
hanryang1125,Reverse2k,{}
hanryang1125,5uppp,{}
hanryang1125,beyou0728,{}
hanryang1125,necklet880707,{}
mande,TheKAIRI78,{}
mande,juansguarnizo,{}
mande,t1_ellim,{}
mande,stansmith_jp,{}
mande,ta1yo_tv,{}
mande,Carola,{}
mande,Jelty,{}
mande,jasper7se,{}
mande,crylixblooom,{}
mande,rainblue37,{}
mande,Punz,{}
qq102qq,juansguarnizo,{}
qq102qq,Mayichi,{}
qq102qq,AdinRoss,{}
qq102qq,DropsByPonk,{}
qq102qq,TSM_Bjergsen,{}
qq102qq,Felps,{}
xChocoBars,Sykkuno,{}
xChocoBars,lck_korea,{}
xChocoBars,stylishnoob4,{}
xChocoBars,tmxk319,{}
xChocoBars,WilburSoot,{}
xChocoBars,faker,{}
aba4647,h3h3productions,{}
aba4647,G0ularte,{}
aba4647,lec_wooloo,{}
aba4647,t1_ellim,{}
aba4647,bakzera,{}
aba4647,tarik,{}
h3h3productions,faker,{}
h3h3productions,tmxk319,{}
h3h3productions,stylishnoob4,{}
h3h3productions,lck_korea,{}
G0ularte,WankilStudio,{}
G0ularte,kuiki771,{}
G0ularte,Staryuuki,{}
G0ularte,MissaSinfonia,{}
G0ularte,aceu,{}
G0ularte,mokouliszt1,{}
t1_ellim,nnabi,{}
t1_ellim,Laink,{}
t1_ellim,hm716,{}
t1_ellim,hanryang1125,{}
t1_ellim,ranboolive,{}
t1_ellim,selly55,{}
t1_ellim,valorant_jpn,{}
t1_ellim,itsHafu,{}
t1_ellim,dreamingyume,{}
t1_ellim,shivfps,{}
t1_ellim,daiantsuda514,{}
t1_ellim,yunzinseok,{}
t1_ellim,heyst1000,{}
t1_ellim,chy0715,{}
t1_ellim,inoxtag,{}
t1_ellim,stansmith_jp,{}
t1_ellim,faker,{}
bakzera,ElMariana,{}
bakzera,nniru,{}
bakzera,Maghla,{}
bakzera,Amouranth,{}
bakzera,komanche,{}
tarik,ShahZaM,{}
tarik,genburten,{}
tarik,Quackity,{}
tarik,ibai,{}
tarik,nniru,{}
tarik,dopa24,{}
tarik,8cho,{}
tarik,leechunhyang,{}
tarik,Ponce,{}
tarik,LeBouseuh,{}
handongsuk,nlmiso95,{}
handongsuk,dogdog,{}
handongsuk,HBomb94,{}
handongsuk,rtainjapan,{}
handongsuk,TSM_ImperialHal,{}
handongsuk,loud_bradoock,{}
handongsuk,sinatraa,{}
handongsuk,keanelol,{}
nlmiso95,nniru,{}
nlmiso95,lcs,{}
nlmiso95,mmange2,{}
nlmiso95,jaewon4915,{}
nlmiso95,VALORANT,{}
nlmiso95,hm716,{}
nlmiso95,casimito,{}
nlmiso95,ronaronakr,{}
nlmiso95,ludwig,{}
nlmiso95,selly55,{}
nlmiso95,ConnorEatsPants,{}
nlmiso95,junior27015,{}
nlmiso95,chodan_,{}
dogdog,lck_korea,{}
dogdog,tmxk319,{}
HBomb94,dreamwastaken,{}
HBomb94,aba4647,{}
HBomb94,tmxk319,{}
HBomb94,WilburSoot,{}
HBomb94,RanbooLive,{}
HBomb94,pokimane,{}
HBomb94,JackManifoldTV,{}
HBomb94,paka9999,{}
HBomb94,spygea,{}
HBomb94,Quackity,{}
HBomb94,tommyinnit,{}
HBomb94,Tubbo,{}
HBomb94,Sykkuno,{}
HBomb94,faker,{}
HBomb94,auronplay,{}
HBomb94,ThisIsNotGeorgeNotFound,{}
HBomb94,wkgml,{}
rtainjapan,ljh0328,{}
loud_bradoock,agueppo,{}
loud_bradoock,som0322,{}
loud_bradoock,yufuna,{}
loud_bradoock,fps_shaka,{}
loud_bradoock,gongparipa,{}
loud_bradoock,pokimane,{}
loud_bradoock,CaptainPuffy,{}
loud_bradoock,dopa24,{}
loud_bradoock,Technoblade,{}
loud_bradoock,QuackityToo,{}
loud_bradoock,handongsuk,{}
sinatraa,aceu,{}
sinatraa,nlmiso95,{}
sinatraa,pjs9073,{}
sinatraa,Nihachu,{}
sinatraa,ironmouse,{}
sinatraa,AriGameplays,{}
sinatraa,Squeezie,{}
sinatraa,casimito,{}
sinatraa,Technoblade,{}
lck_korea,clutch_fii,{}
lck_korea,dtn_mukai,{}
lck_korea,loud_mob,{}
lck_korea,yapyap30,{}
lck_korea,ops1x,{}
lck_korea,hongja1027,{}
lck_korea,hannahxxrose,{}
lck_korea,h920103,{}
clutch_fii,yamatonjp,{}
clutch_fii,rprx,{}
clutch_fii,zilioner,{}
clutch_fii,dreamwastaken,{}
clutch_fii,LakshartNia,{}
clutch_fii,fps_shaka,{}
clutch_fii,2chamcham2,{}
clutch_fii,rkdwl12,{}
clutch_fii,VALORANT,{}
clutch_fii,sinatraa,{}
clutch_fii,h920103,{}
clutch_fii,lol_woolf,{}
clutch_fii,YoDa,{}
clutch_fii,aceu,{}
clutch_fii,fuslie,{}
clutch_fii,nokduro,{}
clutch_fii,ranboobutnot,{}
clutch_fii,Maghla,{}
clutch_fii,Kyedae,{}
clutch_fii,LanuSky,{}
clutch_fii,Staryuuki,{}
clutch_fii,jasper7se,{}
clutch_fii,rainblue37,{}
clutch_fii,itsRyanHiga,{}
clutch_fii,NickEh30,{}
clutch_fii,magenta62,{}
clutch_fii,DisguisedToast,{}
dtn_mukai,a60426042,{}
dtn_mukai,zzamtiger0310,{}
dtn_mukai,Cellbit,{}
dtn_mukai,pokimane,{}
dtn_mukai,Mongraal,{}
dtn_mukai,elded,{}
dtn_mukai,shivfps,{}
dtn_mukai,doigby,{}
dtn_mukai,TaySon,{}
dtn_mukai,shomaru7,{}
dtn_mukai,loltyler1,{}
dtn_mukai,RobertoCein,{}
dtn_mukai,rkdwl12,{}
dtn_mukai,AverageJonas,{}
dtn_mukai,raderaderader,{}
dtn_mukai,flowergam0326,{}
dtn_mukai,hongja1027,{}
dtn_mukai,alanzoka,{}
dtn_mukai,ao_o5,{}
dtn_mukai,Ponce,{}
dtn_mukai,handongsuk,{}
dtn_mukai,Anas_Off,{}
dtn_mukai,esstree,{}
dtn_mukai,HBomb94,{}
dtn_mukai,Maghla,{}
dtn_mukai,Kyedae,{}
dtn_mukai,kimddolbok,{}
yapyap30,Perxitaa,{}
yapyap30,Foolish_Gamers,{}
yapyap30,zevent,{}
yapyap30,LakshartNia,{}
yapyap30,BadBoyHalo,{}
yapyap30,michaelreeves,{}
yapyap30,botezlive,{}
yapyap30,fer,{}
yapyap30,flowergam0326,{}
yapyap30,paulanobre,{}
yapyap30,wnsldj0610,{}
yapyap30,j1nu6734,{}
yapyap30,solary,{}
yapyap30,hm716,{}
yapyap30,EmadGG,{}
yapyap30,johnwolfe,{}
yapyap30,nodolly,{}
hannahxxrose,JLTomy,{}
hannahxxrose,t1_oner,{}
hannahxxrose,oniyadayo,{}
hannahxxrose,fps_shaka,{}
hannahxxrose,Doigby,{}
hannahxxrose,Philza,{}
hannahxxrose,t1_keria,{}
hannahxxrose,AntoineDaniel,{}
hannahxxrose,HasanAbi,{}
hannahxxrose,Sapnap,{}
hannahxxrose,Sykkuno,{}
hannahxxrose,lazvell,{}
hannahxxrose,Locklear,{}
hannahxxrose,ranboobutnot,{}
hannahxxrose,Luzu,{}
hannahxxrose,paka9999,{}
hannahxxrose,handongsuk,{}
hannahxxrose,box930205,{}
hannahxxrose,tmxk319,{}
hannahxxrose,JeelTV,{}
hannahxxrose,gumayusi,{}
hannahxxrose,karchez,{}
hannahxxrose,killin9hit,{}
hannahxxrose,ibai,{}
hannahxxrose,karlnetwork,{}
hannahxxrose,agueppo,{}
hannahxxrose,Inoxtag,{}
hannahxxrose,aceu,{}
hannahxxrose,Punz,{}
hannahxxrose,Foolish_Gamers,{}
hannahxxrose,obm1025,{}
